quality,ts,
24,23,38357969,
34,23,42490730,
14,23,17643386,
4,23,61407084,
119554,23,15160521,
4854,23,16175417,
4874,23,19829375,
4864,23,27220261,
119534,23,69345573,
119544,23,64908282,
52264,23,18844010,
52274,23,19104114,
52254,23,19970104,
52244,23,18683125,
74414,23,17211666,
74424,23,17771563,
74404,23,19671718,
105654,23,14051979,
105664,23,15106042,
105644,23,19541823,
108814,23,18096510,
108824,23,18072552,
108804,23,16164219,
111844,23,16806875,
111854,23,21494583,
114404,23,19312656,
114414,23,18741667,
114434,23,16204531,
114424,23,23730157,
117024,23,17049375,
117014,23,26661146,
117034,23,19303437,
117004,23,19653333,
120724,23,16024062,
120734,23,15975521,
120754,23,19794635,
120744,23,20524270,
122874,23,17888594,
122844,23,19204479,
122854,23,19830469,
122864,23,19032656,
124634,23,18614271,
124604,23,24065677,
124614,23,22887604,
126534,23,19277188,
126544,23,22426875,
126524,23,19724636,
126554,23,26452657,
128454,23,18968906,
128464,23,23448125,
128474,23,28497656,
128444,23,16098594,
131704,23,17961146,
131714,23,23057709,
131694,23,20424271,
131684,23,21081979,
136964,23,19987344,
136974,23,18592448,
136984,23,25001302,
136994,23,21205417,
147944,23,21776406,
147954,23,25969479,
157744,23,18520260,
157754,23,19590938,
166304,23,19333854,
166314,23,20950417,
166634,23,18929844,
166624,23,20442448,
6544,23,16496510,
6554,23,17877969,
18114,23,19953073,
18104,23,24703073,
25904,23,20384947,
25914,23,18766198,
25704,23,17562083,
25714,23,17669219,
35344,23,16160782,
35354,23,17020781,
41904,23,18960104,
41914,23,19061458,
43424,23,20918021,
43434,23,23691250,
43544,23,19345989,
43554,23,17667240,
44744,23,17538854,
44754,23,18548125,
45944,23,18377187,
45954,23,19039895,
47184,23,18281041,
47194,23,18370573,
49304,23,16899948,
49314,23,17451407,
49384,23,15966303,
49394,23,15213437,
158034,23,22642395,
158024,23,28765208,
147934,23,24874584,
147924,23,21782760,
157734,23,20310052,
157724,23,18651979,
166284,23,19423021,
166294,23,21060000,
6204,23,19080417,
6214,23,27022239,
6224,23,23074219,
6234,23,17013334,
17874,23,21082396,
17844,23,19628073,
17854,23,26413958,
17864,23,15950313,
25654,23,19916250,
25664,23,23298802,
25644,23,21491771,
25674,23,47647916,
35284,23,18186146,
35294,23,21370781,
35304,23,18599688,
35314,23,18321510,
41854,23,17807240,
41864,23,24791771,
41844,23,21189583,
41874,23,24895520,
43364,23,17833854,
43374,23,17508802,
43384,23,15966770,
43394,23,16384947,
44634,23,16365417,
44604,23,18653959,
44614,23,20817396,
44624,23,16065521,
45804,23,16352604,
45814,23,15638281,
45824,23,15412083,
45834,23,14736146,
47024,23,15861302,
47014,23,18139896,
47004,23,15315729,
49184,23,15901719,
49194,23,16157864,
49174,23,15746667,
49164,23,15999166,
52934,23,14631042,
52924,23,17983229,
52944,23,18816719,
55344,23,15606562,
55334,23,16982604,
55324,23,15877708,
53124,23,16617083,
53134,23,19086719,
53144,23,16526094,
49494,23,18557396,
49484,23,20704688,
49504,23,18412656,
49204,23,20722343,
49214,23,19552292,
49224,23,19145521,
47044,23,15728854,
47054,23,17448802,
47064,23,19373542,
47174,23,17672760,
47184,23,18428021,
47164,23,20393489,
45924,23,15597395,
45944,23,16456822,
45934,23,18995156,
46084,23,16536250,
46094,23,16298125,
46104,23,16538802,
44884,23,16084270,
44894,23,15495625,
44904,23,15742291,
44924,23,16623438,
44934,23,16267917,
44944,23,21541667,
43644,23,20638959,
43654,23,24315208,
43664,23,23083125,
43684,23,18819323,
43694,23,15530729,
43704,23,21751354,
55354,23,17935990,
56364,23,17398177,
56374,23,16118386,
56384,23,14496875,
56394,23,15998750,
57344,23,17570208,
57334,23,21033125,
57324,23,14737292,
58924,23,16311510,
58934,23,16056562,
58944,23,19023125,
60174,23,20605468,
60184,23,17770521,
60164,23,18777083,
61324,23,18436302,
61334,23,21431459,
61344,23,19266354,
61354,23,21639010,
62544,23,19301354,
62554,23,17378229,
62534,23,17171719,
62524,23,16197968,
64934,23,17444375,
64944,23,16966927,
64954,23,19960000,
64924,23,15300730,
65174,23,18096771,
65184,23,16410573,
64974,23,14123906,
64984,23,18260208,
62574,23,15923489,
62584,23,15402500,
62654,23,18435990,
62664,23,19072240,
62694,23,16025104,
62704,23,17585521,
62774,23,16886302,
62784,23,19309115,
61494,23,15795417,
61504,23,14055782,
61534,23,19828229,
61544,23,17853594,
61614,23,18417604,
61624,23,17398802,
61654,23,17623385,
61664,23,18320000,
60374,23,14856354,
60384,23,17697969,
60414,23,17868386,
60424,23,17873437,
60454,23,17615313,
60464,23,18527760,
59224,23,15997708,
59214,23,18244479,
59254,23,18667708,
59264,23,21028854,
59294,23,16265833,
59304,23,14837291,
57934,23,17010521,
57944,23,17821145,
57974,23,16447239,
57984,23,15245208,
58014,23,17362761,
58024,23,17348021,
58054,23,16972448,
58064,23,15797812,
57894,23,15843594,
57904,23,16925260,
57854,23,15412448,
57864,23,15729375,
57814,23,16317812,
57824,23,20717865,
57774,23,17867917,
57784,23,19509791,
57734,23,16550573,
57744,23,15353177,
57694,23,16601823,
57704,23,15050938,
57614,23,15093021,
57624,23,16598802,
57574,23,15224947,
57584,23,14558958,
57454,23,14203541,
57464,23,15643646,
59054,23,17042709,
59064,23,15965677,
58974,23,15541979,
58984,23,16126458,
59174,23,16991041,
59184,23,17158333,
58934,23,14543229,
58944,23,16662709,
58924,23,16586667,
58954,23,15326771,
60174,23,15430885,
60184,23,18558750,
60164,23,15924479,
60194,23,17367084,
61324,23,17693438,
61334,23,19375104,
61344,23,15219531,
57334,23,21188229,
57324,23,17145781,
57354,23,16369739,
57344,23,19692708,
56384,23,17526406,
56394,23,19770937,
56374,23,16200105,
56364,23,14684844,
55334,23,19363958,
55344,23,21681250,
55354,23,14159375,
55324,23,15608385,
52934,23,17463854,
52944,23,18386459,
52954,23,17463593,
52924,23,15880000,
49184,23,17560364,
49174,23,23349844,
49164,23,16600781,
49194,23,18353594,
47024,23,16191510,
47014,23,23402188,
47034,23,17826250,
45814,23,14669844,
45824,23,14533646,
45834,23,17618542,
45804,23,15189792,
44634,23,14999375,
44624,23,17128072,
44614,23,17326927,
44604,23,19678021,
43364,23,17271718,
43374,23,15834896,
43384,23,15369427,
43394,23,17845209,
41844,23,20070625,
41854,23,22928594,
41864,23,16736354,
41874,23,19796667,
35294,23,15322396,
35304,23,15120938,
35314,23,17035000,
35284,23,16659844,
25664,23,16788385,
25674,23,19366094,
25654,23,16481666,
25644,23,16910625,
17844,23,16248333,
17854,23,15199219,
17864,23,17560104,
17874,23,17601771,
6214,23,17310469,
6224,23,17505729,
6234,23,14472187,
6204,23,23234114,
166284,23,15385781,
166294,23,18028125,
166304,23,14679948,
166314,23,14461666,
157754,23,17396511,
157744,23,19496979,
157734,23,15440625,
147924,23,18260208,
147944,23,18446667,
147934,23,22152448,
147954,23,19784479,
136984,23,14273229,
136994,23,17209270,
136964,23,16924739,
136974,23,16941302,
131714,23,17982812,
131684,23,16495937,
131694,23,14920573,
131704,23,14822343,
128444,23,16631667,
128454,23,17565364,
128464,23,16329896,
128474,23,14275104,
126524,23,13617500,
