quality,ts,
74403,21,16052240,
52253,21,16450781,
52243,21,20053386,
52263,21,17858437,
52273,21,13525364,
4863,21,15654479,
4873,21,15470208,
4843,21,18078333,
4853,21,21279739,
119533,21,17911042,
119553,21,15428646,
119543,21,17838177,
119523,21,17442865,
3,21,16808594,
13,21,18331250,
23,21,16538020,
33,21,15670364,
120693,21,17211042,
120703,21,20182500,
120713,21,16297969,
6133,21,14583490,
6143,21,20730938,
6153,21,19658907,
52293,21,17705781,
52303,21,15967448,
52313,21,15721406,
74453,21,21764218,
74463,21,21015104,
74573,21,19488334,
74583,21,16505833,
74593,21,16707656,
105773,21,18725000,
105783,21,19290833,
105793,21,22193385,
105893,21,17953073,
105903,21,15983542,
105913,21,19185572,
74473,21,17642239,
52773,21,17866615,
52783,21,18870937,
4813,21,19012917,
4823,21,17069167,
53,21,18703490,
63,21,15781354,
903,21,14728021,
893,21,17159948,
2173,21,16656875,
2183,21,15466822,
2213,21,14750989,
2223,21,18475885,
4733,21,18299896,
4743,21,17264218,
4773,21,15138385,
4783,21,14983958,
4763,21,19274219,
4723,21,18090260,
2203,21,18251407,
2163,21,16595729,
120163,21,14271146,
120173,21,15099062,
120183,21,19131354,
119683,21,15081614,
119693,21,14751980,
119703,21,14269843,
119573,21,19975781,
119563,21,25182604,
119583,21,19942187,
120683,21,16065885,
6123,21,15201563,
114413,21,16174583,
120733,21,17596562,
120743,21,17226302,
120723,21,15031823,
120753,21,16160208,
122853,21,18324479,
122863,21,16065364,
122843,21,18126562,
122873,21,15100625,
124623,21,17194323,
124633,21,19266979,
124613,21,18406927,
124603,21,16788646,
126553,21,14949219,
126543,21,18193594,
126523,21,19502396,
126533,21,16421875,
128443,21,19461563,
128473,21,17388907,
128463,21,14153698,
128453,21,20118333,
131693,21,20026094,
131683,21,17877448,
131703,21,16771771,
136963,21,16564687,
136973,21,17725052,
136983,21,15735261,
136993,21,16146354,
147923,21,19410312,
147933,21,17657188,
147943,21,17143542,
157733,21,21147188,
157723,21,18338489,
157743,21,15924948,
157753,21,18468802,
166293,21,20965937,
166303,21,19028281,
166313,21,17952864,
166283,21,19258593,
6213,21,17542813,
6223,21,16377448,
6233,21,20429532,
6203,21,15356250,
17853,21,19849895,
17843,21,19954062,
17873,21,16008542,
25653,21,19045417,
25663,21,20055886,
25673,21,16798229,
25643,21,16898177,
147953,21,16921770,
131713,21,18942969,
129443,21,19276042,
129453,21,16499792,
129463,21,18599219,
127163,21,15185677,
127173,21,17910833,
127183,21,21928542,
126573,21,15364375,
126563,21,17663385,
126583,21,14941198,
124803,21,15699479,
124813,21,16161197,
124823,21,15679115,
124843,21,16854011,
124853,21,15147187,
124863,21,15733333,
123003,21,16506822,
123013,21,15321719,
123023,21,18550521,
123123,21,16183594,
123143,21,15195729,
123133,21,16852969,
123323,21,19124688,
123333,21,19610261,
121443,21,16100781,
121453,21,16780938,
121463,21,15681980,
121563,21,15851875,
121573,21,20108437,
121583,21,15175052,
118083,21,18620416,
118093,21,17000208,
118103,21,15950990,
118123,21,19310000,
118133,21,16783021,
118143,21,16353438,
115323,21,15940781,
115333,21,15291250,
115343,21,21578281,
115363,21,15551250,
115373,21,13949479,
115383,21,20372135,
112763,21,15215677,
112773,21,20186354,
112783,21,19296719,
112803,21,16450417,
112813,21,18112240,
109683,21,15057396,
109693,21,14862448,
109703,21,16996250,
109723,21,16575677,
109733,21,17290261,
109743,21,15557500,
106853,21,18975469,
106843,21,22939479,
106883,21,19121562,
106893,21,18055312,
106903,21,15598854,
106923,21,19456146,
106933,21,21460730,
74923,21,18034375,
74933,21,16617761,
74943,21,14176875,
74963,21,18549844,
74973,21,20185521,
74983,21,17626145,
52803,21,14673385,
52813,21,14944115,
52823,21,18769740,
52843,21,15876511,
52863,21,14680990,
52853,21,16546354,
6163,21,17196041,
6183,21,14921718,
6173,21,16740260,
6193,21,17054688,
52903,21,18768698,
52913,21,15794531,
75023,21,17438958,
75033,21,16031458,
106983,21,17229948,
106993,21,18141927,
109783,21,18803333,
109793,21,17027292,
112873,21,14365521,
112863,21,17413229,
111913,21,14388698,
111903,21,17747084,
114463,21,16649688,
114473,21,14496823,
114503,21,16564635,
114513,21,17281094,
117073,21,18953750,
117063,21,21057500,
120783,21,16102187,
120793,21,14759687,
120823,21,20833958,
120833,21,19766459,
122903,21,16514843,
122913,21,17212969,
124703,21,19198229,
124713,21,16507448,
126623,21,17425990,
126633,21,18645729,
128503,21,16935677,
128513,21,17369115,
128493,21,17041718,
131743,21,17925520,
131753,21,23627240,
131733,21,18348802,
131783,21,17623646,
131773,21,19743698,
131793,21,21956562,
137013,21,14549167,
137033,21,15889323,
137023,21,18840261,
137173,21,20551459,
137183,21,21889792,
137193,21,21765468,
148093,21,20647552,
148103,21,18202708,
148113,21,20090886,
157893,21,24138854,
157903,21,21692552,
157913,21,19074531,
157943,21,18126146,
157933,21,21420573,
157953,21,19645885,
166453,21,16122187,
166463,21,20001823,
166473,21,18913854,
166493,21,14213490,
166513,21,18674271,
166503,21,20673125,
6373,21,16860469,
6383,21,16366146,
6393,21,21165313,
6413,21,23184844,
6433,21,18881250,
6423,21,21868698,
18013,21,18843959,
18023,21,17025937,
18033,21,18257812,
25813,21,18184739,
25823,21,14692187,
25833,21,16534584,
35453,21,16490468,
35463,21,15350312,
35473,21,22070729,
35493,21,16300781,
35503,21,18246302,
42023,21,14847344,
42013,21,17900313,
42033,21,13475052,
42053,21,17957187,
42073,21,14860364,
42063,21,16759844,
43573,21,13864531,
43583,21,13931563,
43593,21,19300521,
43623,21,15721198,
43613,21,19760365,
44813,21,15348229,
44823,21,16719219,
44853,21,16006927,
44863,21,17251875,
45973,21,15826354,
45983,21,15113802,
46013,21,16636823,
46023,21,15863489,
47213,21,17429688,
47223,21,16076146,
47253,21,18551510,
47263,21,19636667,
49333,21,20211042,
49343,21,20993489,
49353,21,19181875,
49423,21,20676563,
49413,21,22950417,
49433,21,20730833,
53023,21,19489948,
53033,21,18080937,
53063,21,16019636,
55463,21,20396667,
55473,21,29688021,
56463,21,17175833,
56473,21,16073281,
57503,21,18378698,
57513,21,20446719,
57543,21,15464063,
57553,21,15564427,
59103,21,16586615,
59113,21,15619219,
60303,21,17953698,
60313,21,17270156,
61423,21,14890678,
61433,21,15045520,
65103,21,15596979,
65113,21,15043281,
70423,21,14236563,
70433,21,15082604,
70463,21,16168073,
75103,21,17106146,
75113,21,14754271,
78623,21,17933803,
78633,21,15306146,
82543,21,17543906,
82553,21,16217916,
87583,21,18892917,
87593,21,17186719,
87623,21,18678438,
87633,21,17605156,
94753,21,14604896,
94743,21,15757813,
99633,21,16220000,
99623,21,18605677,
102063,21,15297240,
102073,21,15227708,
103903,21,14979896,
103913,21,14382604,
103943,21,16970520,
103953,21,17193333,
105463,21,16149219,
105473,21,14135000,
105583,21,17114844,
105593,21,16482552,
107103,21,14497969,
107113,21,14025781,
107233,21,13436459,
107223,21,15976928,
107273,21,14484375,
107263,21,16606197,
107423,21,14587187,
107433,21,16355573,
107543,21,16157343,
107553,21,13877136,
107663,21,16244844,
107673,21,15627500,
107823,21,15427656,
107833,21,15421563,
108023,21,21158125,
108033,21,16627188,
108223,21,15700156,
108233,21,16295833,
108463,21,15248073,
108473,21,13687500,
108703,21,19230260,
108713,21,18646302,
109903,21,18586614,
109913,21,20764062,
109943,21,15542396,
110143,21,15268854,
110153,21,15018645,
110303,21,16091510,
110313,21,16417292,
110543,21,20340000,
110553,21,18612083,
110583,21,15143802,
110593,21,15901302,
110743,21,15084792,
110753,21,14439687,
110943,21,17391094,
110953,21,17839427,
111143,21,15845573,
111153,21,15538073,
111183,21,15366875,
111193,21,18021459,
111173,21,16035573,
111333,21,17243438,
111343,21,21551771,
111353,21,16579270,
111533,21,20148645,
111543,21,20772396,
111553,21,18893386,
111733,21,15698333,
111743,21,16456927,
111753,21,21903698,
112973,21,16106927,
112983,21,19097657,
112993,21,15139688,
110973,21,14552865,
110983,21,15351615,
110933,21,14306146,
110733,21,16699531,
110573,21,16935573,
110343,21,17500365,
110353,21,17403542,
109953,21,16112969,
108743,21,15786250,
108753,21,16142657,
108503,21,17353802,
108513,21,17268177,
108263,21,15593281,
108273,21,14356979,
108103,21,19059479,
108113,21,17455261,
108063,21,18891250,
108073,21,18845417,
107863,21,14506979,
107873,21,15659688,
107703,21,20038646,
107713,21,17809167,
107693,21,18531927,
107683,21,18298750,
107843,21,17771979,
107853,21,18698750,
108003,21,15625104,
108013,21,14708333,
108023,21,15418750,
108213,21,17943854,
108203,21,20837552,
108223,21,14602812,
108363,21,16156667,
108373,21,15451458,
108383,21,14597969,
108643,21,15643386,
108653,21,17377916,
108663,21,14454687,
109843,21,17314687,
109853,21,16494427,
109863,21,16597031,
110083,21,16703594,
110093,21,16133386,
110103,21,14478750,
110243,21,16240260,
110253,21,20055000,
110263,21,15016719,
110483,21,14197291,
110493,21,19556302,
110503,21,21824219,
110683,21,15971146,
110693,21,20431562,
110893,21,14809219,
110883,21,18571927,
111083,21,18016771,
111093,21,18314740,
111283,21,16338333,
111293,21,17805573,
111483,21,15592240,
111493,21,18069427,
111683,21,15999896,
111693,21,19222136,
112923,21,15719323,
112933,21,18175312,
113123,21,16873334,
113133,21,15026927,
113283,21,15126719,
113293,21,16621718,
113443,21,18424791,
113453,21,19364791,
113603,21,15656354,
113613,21,15183802,
113763,21,14863177,
113773,21,15110052,
113883,21,17105052,
113893,21,15597864,
114003,21,18387812,
114013,21,18461719,
114203,21,17611406,
114213,21,16304114,
114173,21,14586146,
114163,21,19539531,
114323,21,16976771,
114333,21,18369636,
115523,21,17172239,
115533,21,23896979,
115483,21,16795104,
115493,21,16121979,
115683,21,16305990,
115693,21,16132709,
115843,21,17313750,
115853,21,16524948,
115803,21,15898386,
115813,21,16812709,
116003,21,15772656,
116013,21,14679531,
116163,21,14452396,
116173,21,18803489,
116123,21,18414947,
116133,21,16856041,
116283,21,16535782,
116293,21,16035365,
116483,21,14430261,
116493,21,16108073,
116443,21,18097969,
116453,21,22426511,
116603,21,15235312,
116613,21,17079583,
116763,21,15016615,
116773,21,15949896,
116923,21,18077500,
116933,21,21022708,
116883,21,14874584,
116893,21,16019739,
118203,21,15680364,
118213,21,15857917,
118363,21,18348178,
118373,21,16982656,
118323,21,15865573,
118333,21,20361875,
118483,21,18087708,
118493,21,15237604,
118613,21,16539166,
118603,21,19541302,
118763,21,19179010,
118773,21,19168385,
118723,21,16509583,
118733,21,16892396,
118883,21,16561094,
118893,21,20439114,
119043,21,14485729,
119053,21,15750833,
119163,21,15004844,
119173,21,14969115,
119193,21,18459687,
119183,21,20328593,
119303,21,18693594,
119313,21,17942344,
119423,21,14896093,
119433,21,16365938,
119463,21,21088958,
119473,21,19042292,
121663,21,17555417,
121673,21,15337500,
121783,21,16797448,
121793,21,14494635,
121903,21,15725990,
121913,21,18325312,
122033,21,15590572,
122023,21,16952708,
122143,21,19475416,
122153,21,18500469,
122263,21,15113646,
122273,21,15806459,
122383,21,17706354,
122393,21,18008333,
122423,21,14726042,
122433,21,14435781,
122543,21,14079375,
122553,21,14709792,
122663,21,15328438,
122673,21,16625885,
122783,21,16376458,
122793,21,15022657,
123463,21,15012188,
123473,21,15726823,
123583,21,15829740,
123593,21,15487500,
123703,21,13853229,
123713,21,13385468,
123823,21,14817708,
123833,21,13890521,
123943,21,17605000,
123953,21,16241041,
124063,21,18024271,
124073,21,18914479,
124183,21,16551718,
124193,21,17442708,
124303,21,18014791,
124313,21,17828802,
124423,21,16204219,
124433,21,17944636,
124543,21,15931771,
124553,21,16143802,
125263,21,16017969,
125273,21,14660365,
125383,21,21828698,
125393,21,20795833,
125503,21,15842760,
125513,21,18631041,
125663,21,18426458,
125673,21,19677135,
125783,21,17406458,
125793,21,15939479,
125903,21,17237917,
125913,21,16383021,
126033,21,15544584,
126023,21,17058334,
126153,21,18098437,
126143,21,20691718,
126303,21,16427865,
126313,21,14999895,
126423,21,18664896,
126433,21,19755885,
126463,21,16763646,
126473,21,17324167,
127263,21,16113698,
127273,21,16556093,
127383,21,16000781,
127393,21,15927656,
127503,21,20607865,
127513,21,18900261,
127623,21,17664375,
127633,21,19307031,
127743,21,16547604,
127753,21,15110052,
127863,21,17153125,
127873,21,15952292,
127983,21,15124011,
127993,21,15571615,
128103,21,17740990,
128113,21,16366719,
128263,21,15843750,
128273,21,15442136,
128383,21,18071615,
128393,21,20591927,
129543,21,15486927,
129553,21,15529011,
129663,21,16006458,
129673,21,16913958,
129793,21,16154427,
129783,21,17593073,
129903,21,20252813,
129913,21,19789895,
130023,21,15690365,
130033,21,16434115,
130303,21,16924323,
130313,21,16944167,
130623,21,16742969,
130633,21,17098594,
130943,21,16376406,
130953,21,16675000,
131263,21,17583698,
131273,21,19956875,
131633,21,19748125,
131623,21,22113594,
132943,21,14981354,
132953,21,14178073,
133343,21,16718229,
133353,21,17072812,
133663,21,15527708,
133673,21,15454531,
134063,21,15935625,
134073,21,20719896,
134423,21,17501406,
134433,21,17821198,
134473,21,14743854,
134463,21,16085833,
134783,21,15644479,
134793,21,15246511,
135143,21,16323178,
135153,21,17130260,
135463,21,16418386,
135473,21,17737813,
135823,21,16094375,
135833,21,15551354,
136343,21,16130729,
136353,21,18349688,
138223,21,16650573,
138233,21,15507552,
139023,21,16046666,
139033,21,15344375,
139663,21,15946771,
139673,21,16848073,
142993,21,16840208,
142983,21,19210156,
144343,21,15887500,
144353,21,14678907,
145183,21,15711719,
145193,21,15276719,
145303,21,16554688,
145313,21,16337917,
145463,21,17116146,
145473,21,16010052,
145583,21,16770364,
145593,21,15160365,
147273,21,18386667,
147263,21,21124114,
148503,21,17287343,
148513,21,21699791,
149823,21,14069583,
149833,21,15214271,
151583,21,17365052,
151593,21,15006094,
153543,21,14277865,
153553,21,14485885,
153943,21,17361562,
153953,21,16749166,
154343,21,14873490,
154353,21,14558490,
154753,21,16185000,
154743,21,21283593,
155623,21,15251927,
155633,21,13898802,
144303,21,17476615,
144313,21,16975157,
142943,21,17564323,
142953,21,16710833,
139623,21,17672552,
139633,21,19378854,
138983,21,17673177,
138993,21,16246927,
138193,21,17473229,
138183,21,18441563,
136303,21,16969114,
136313,21,16528333,
135783,21,14746667,
135793,21,15971614,
135423,21,16847552,
135433,21,16682760,
135103,21,15956302,
135113,21,15640156,
134743,21,16164948,
134753,21,18692187,
134423,21,15798750,
134433,21,15364687,
134063,21,21279375,
134073,21,20484219,
133663,21,17709011,
133673,21,18018958,
133653,21,18108906,
134053,21,16921771,
134093,21,15772136,
134103,21,19824011,
134113,21,18310625,
134453,21,16611979,
134473,21,16984584,
134463,21,17862761,
134493,21,16445000,
134513,21,16711041,
134503,21,18440312,
134813,21,26547188,
134833,21,25300573,
134823,21,26578437,
134853,21,21898281,
134863,21,21724896,
134873,21,22307031,
135173,21,17757813,
135183,21,22199011,
135193,21,20791667,
135213,21,19338229,
135223,21,16026719,
135233,21,15418802,
135503,21,15765260,
135493,21,18221875,
135513,21,20639792,
135533,21,18606510,
135543,21,17525937,
135553,21,18965469,
135863,21,17567083,
135853,21,19774010,
135873,21,18844218,
135903,21,14874531,
135893,21,16927291,
135913,21,18861927,
135933,21,14844114,
135943,21,19395052,
135973,21,17294271,
135983,21,14720989,
136013,21,18077291,
136023,21,18991250,
136373,21,15811094,
136383,21,14366979,
136413,21,15087343,
136423,21,14517708,
136453,21,16337708,
136463,21,15160104,
136493,21,13584218,
136503,21,13483333,
136533,21,16149583,
136543,21,14902969,
136573,21,15520208,
136583,21,15137969,
136613,21,19380469,
136623,21,18459948,
136653,21,16986979,
136663,21,17990052,
136693,21,16258333,
136703,21,16275208,
136733,21,17997552,
136743,21,15981146,
136773,21,16859896,
136783,21,16772240,
136823,21,15699063,
136813,21,19522448,
136853,21,17770833,
136863,21,17623021,
136893,21,18312448,
136903,21,17515105,
138253,21,16551771,
138263,21,13884688,
138303,21,15378333,
138293,21,17594479,
138343,21,15499063,
138333,21,20468958,
138383,21,16507344,
138373,21,19819167,
138413,21,15253698,
138423,21,15182916,
138493,21,15282291,
138503,21,16031146,
138533,21,15428385,
138543,21,20028803,
138583,21,18132864,
138573,21,20630156,
139093,21,17791042,
139103,21,21860989,
139133,21,16535052,
139143,21,16764375,
139173,21,16536302,
139183,21,15397292,
139213,21,17804636,
139223,21,20846146,
139253,21,15681823,
139263,21,14722344,
139293,21,17147605,
139303,21,17811666,
139333,21,15413177,
139343,21,15315364,
139743,21,16455365,
139733,21,19905937,
139773,21,16804479,
139783,21,16525469,
139813,21,17742709,
139823,21,16344636,
139853,21,15748333,
139863,21,16008542,
139893,21,17815782,
139903,21,15931823,
139933,21,16907448,
139943,21,17726510,
139973,21,16025677,
139983,21,16805781,
143053,21,15374792,
143063,21,17259219,
143103,21,16852344,
143093,21,19891667,
143133,21,16573125,
143143,21,19425937,
143183,21,16725990,
143173,21,21053229,
143213,21,16497864,
143223,21,16046614,
143253,21,22138438,
143263,21,19856094,
143293,21,18023541,
143303,21,15907135,
143333,21,14130156,
143343,21,16421615,
144453,21,15782135,
144463,21,14889948,
144493,21,16455781,
144503,21,15156875,
144533,21,15184271,
144543,21,15681562,
144573,21,16746562,
144583,21,16997813,
144623,21,16336562,
144613,21,19866354,
144653,21,14643230,
144663,21,17161511,
144693,21,16858177,
144703,21,20423177,
144733,21,16389531,
144743,21,16386927,
144773,21,16692448,
144783,21,14945937,
144813,21,17399531,
144823,21,16864636,
144863,21,16009844,
144853,21,18996614,
144893,21,15223594,
144903,21,19051719,
144933,21,16809687,
144943,21,15471719,
144973,21,17384063,
144983,21,17356406,
145013,21,15709583,
145023,21,15846250,
145053,21,18768437,
145063,21,21828386,
145093,21,16299532,
145103,21,16637136,
145133,21,16830781,
145143,21,17341562,
143373,21,18994791,
143383,21,18378541,
143413,21,16510677,
143423,21,15447187,
143463,21,15324947,
143453,21,17689948,
143493,21,15890573,
143503,21,20281563,
143533,21,16801927,
143543,21,15991042,
143573,21,16050313,
143583,21,15868333,
143613,21,16256198,
143623,21,16787291,
143653,21,16339948,
143663,21,15397292,
140013,21,15614271,
140023,21,16171145,
140053,21,14429740,
140063,21,16970938,
140103,21,19357396,
140093,21,22086094,
140113,21,17014688,
140133,21,17448229,
140143,21,18155208,
140173,21,18178802,
140183,21,18338489,
140213,21,16575000,
140223,21,15759844,
140253,21,15181511,
140263,21,15225365,
140293,21,17901771,
140303,21,20752552,
140333,21,16721928,
140343,21,16977865,
140373,21,16051666,
140383,21,15877813,
140413,21,17572188,
140423,21,16721510,
140453,21,16513438,
140463,21,15778490,
140493,21,16274791,
140503,21,14572239,
140533,21,15560208,
140543,21,16153334,
140573,21,16224219,
140583,21,14636562,
140613,21,16076980,
140623,21,16757916,
140653,21,18003437,
140663,21,17527760,
140693,21,17156979,
140703,21,17254687,
140733,21,19246146,
140743,21,18598125,
140773,21,18660729,
140783,21,19341041,
140813,21,16268230,
140823,21,17184167,
140853,21,16840833,
140863,21,15366042,
140893,21,15349739,
140903,21,16309688,
140933,21,17742135,
140943,21,18573229,
140973,21,17422656,
140983,21,16464167,
141023,21,15603541,
141013,21,17179010,
141053,21,17335833,
141063,21,16568333,
141093,21,18643541,
141103,21,18772031,
141133,21,17368073,
141143,21,16463698,
141183,21,14947761,
141173,21,18927188,
141193,21,16453334,
141213,21,15626093,
141223,21,16504792,
141253,21,17364792,
141263,21,15822083,
141303,21,16176719,
141293,21,18657553,
141333,21,17378490,
141343,21,17744896,
141383,21,18210313,
141373,21,21887864,
141413,21,17613333,
141423,21,16535677,
141453,21,16213073,
141463,21,15884688,
141493,21,16289531,
141503,21,20689583,
141533,21,16682344,
141543,21,16909375,
141573,21,15420677,
141583,21,14781197,
141613,21,17558750,
141623,21,18522552,
141653,21,16070677,
141663,21,16937813,
141693,21,17717552,
141703,21,18398020,
141733,21,19330260,
141743,21,17857448,
141773,21,17353072,
141783,21,15736927,
141823,21,16662032,
