quality,ts,
25,27,47460312,
35,27,45446042,
15,27,19398802,
5,27,43956771,
119535,27,18241563,
119555,27,16406979,
119545,27,46103073,
4865,27,18693594,
4875,27,20727969,
4855,27,52622552,
52265,27,19064271,
52275,27,20409531,
52255,27,17285156,
52245,27,19330104,
74415,27,14799791,
74425,27,15300989,
74405,27,13654063,
105655,27,17040573,
105665,27,17032552,
105645,27,13600209,
108815,27,15237500,
108825,27,16068750,
108805,27,13739167,
111845,27,16535677,
111855,27,15771093,
114405,27,14883073,
114415,27,14469584,
114425,27,14266875,
114435,27,16612343,
117025,27,15147084,
117015,27,20549427,
117005,27,16351407,
117035,27,17911250,
120725,27,21426458,
120735,27,19492604,
120745,27,19623907,
120755,27,20118802,
122875,27,16096823,
122845,27,15295677,
122855,27,16993958,
122865,27,17980312,
124615,27,15681094,
124605,27,19431979,
124635,27,24430417,
126535,27,20312083,
126545,27,20897240,
126555,27,18946614,
126525,27,23720104,
128455,27,17436094,
128465,27,22013907,
128475,27,24414896,
128445,27,16380521,
131705,27,18522292,
131715,27,22565521,
131695,27,17568802,
131685,27,16091927,
136965,27,18030729,
136975,27,20476250,
136985,27,24049218,
136995,27,16235625,
147945,27,16480886,
147955,27,19962031,
157745,27,17887916,
157755,27,19868281,
166305,27,16426198,
166315,27,18052865,
166625,27,16131979,
166635,27,15873281,
6545,27,15911042,
6555,27,15430677,
18105,27,15678073,
18115,27,17009270,
25905,27,16523229,
25915,27,15566093,
25705,27,17835208,
25715,27,18036458,
35345,27,16834948,
35355,27,16171511,
41905,27,15469323,
41915,27,15266406,
43425,27,16631406,
43435,27,16385677,
43545,27,18364063,
43555,27,18952395,
44755,27,17777917,
44745,27,20148437,
45945,27,20070156,
45955,27,21198021,
47185,27,19078073,
47195,27,20806354,
49315,27,19764218,
49305,27,21754583,
49385,27,16985833,
49395,27,17394948,
158035,27,19769896,
158025,27,31944948,
147935,27,17272656,
147925,27,17418386,
157735,27,19354375,
157725,27,19270572,
166285,27,18170937,
166295,27,20997552,
6215,27,19195937,
6205,27,38398385,
6225,27,34330469,
6235,27,19557656,
17875,27,20225625,
17845,27,20920834,
17855,27,22788281,
17865,27,18995000,
25655,27,20642239,
25665,27,24966563,
25645,27,22441510,
25675,27,18943750,
35285,27,18355364,
35295,27,18781302,
35305,27,19074687,
35315,27,24246042,
41855,27,35001771,
41865,27,40985156,
41875,27,28700312,
41845,27,28247188,
43375,27,19340208,
43365,27,21163125,
43385,27,21258854,
43395,27,16532604,
44635,27,18140313,
44615,27,16393698,
44605,27,23917135,
44625,27,17045260,
45805,27,14253594,
45815,27,14057708,
