quality,ts,
16,15,44993125,
24,15,42284531,
8,15,33970677,
0,15,32646302,
95624,15,15275678,
95632,15,15751198,
3880,15,14747240,
3888,15,14970833,
3896,15,15306667,
41808,15,15910885,
41816,15,19692864,
41800,15,15480000,
41792,15,15374271,
59528,15,16356823,
59536,15,16574948,
59520,15,14347709,
84520,15,18660000,
84528,15,16898229,
84512,15,14555469,
87056,15,18133854,
87048,15,36135521,
87040,15,19321667,
89472,15,15665000,
89480,15,15352343,
91520,15,14759687,
91528,15,15017031,
91536,15,15094479,
91544,15,17011302,
93608,15,16791042,
93600,15,16127917,
93624,15,16368125,
96576,15,15310625,
96600,15,19295520,
96584,15,26854323,
96592,15,28386146,
98296,15,19937864,
98272,15,25288020,
98280,15,17017552,
98288,15,16493073,
99704,15,17065469,
99680,15,18741303,
99688,15,16098125,
101224,15,16201823,
101232,15,16219792,
101240,15,17030990,
101216,15,16308125,
102760,15,15902552,
102768,15,17932761,
102776,15,15468490,
102752,15,16683177,
105360,15,15657813,
105368,15,15637709,
105352,15,18617239,
105344,15,15941823,
109568,15,18065625,
109576,15,15578386,
109592,15,20486562,
109584,15,27625104,
118352,15,17447396,
118360,15,16623855,
126192,15,17024687,
126200,15,18740365,
133040,15,19871458,
133048,15,18237032,
133296,15,16136667,
133304,15,16929166,
5232,15,16838281,
5240,15,20906614,
14480,15,18820678,
14488,15,18658854,
20720,15,18110156,
20560,15,18535782,
20568,15,18197552,
28272,15,20967864,
28280,15,21176562,
33520,15,19037448,
33528,15,21080886,
34736,15,17931719,
34744,15,16701146,
34832,15,17337605,
35792,15,17530312,
35800,15,18403385,
36760,15,17469688,
36752,15,25621875,
37744,15,25191302,
37752,15,24271667,
39440,15,19149271,
39504,15,17750469,
39512,15,22768490,
39448,15,20009636,
20728,15,18911615,
118344,15,25731719,
118336,15,29647969,
126184,15,26536823,
126176,15,29738438,
133024,15,30096563,
133032,15,18755208,
4960,15,25051927,
4968,15,20550000,
4984,15,26764479,
4976,15,48194167,
14296,15,17999844,
14272,15,29331562,
14280,15,40495208,
14288,15,21291823,
20520,15,17766042,
20528,15,33617240,
20512,15,35146250,
20536,15,33852500,
28240,15,22788854,
28232,15,31918541,
28224,15,17786510,
28248,15,24395938,
33480,15,27521562,
33488,15,34051354,
33496,15,27663334,
33472,15,41221145,
34688,15,22088281,
34696,15,23056511,
34704,15,22103750,
34712,15,21850157,
35704,15,17451354,
35680,15,17146667,
35696,15,15367812,
35688,15,18630156,
36640,15,15604480,
36648,15,17405364,
36656,15,16184688,
36664,15,16080365,
37608,15,15643802,
37600,15,15837447,
39344,15,17575729,
39336,15,16077031,
39352,15,17292917,
39328,15,16326146,
42336,15,14562396,
42344,15,15346146,
42352,15,14765000,
44264,15,16903281,
44256,15,15399531,
44272,15,16200052,
42496,15,17072084,
42504,15,15790000,
42512,15,14877709,
39584,15,17424323,
39592,15,14601979,
39360,15,13745313,
39368,15,16358385,
39376,15,15143177,
37632,15,15560573,
37640,15,16471146,
37648,15,15505781,
37728,15,15393490,
37736,15,14182605,
37744,15,17594948,
36736,15,16140000,
36744,15,15315312,
36752,15,15435834,
36864,15,15991302,
36880,15,19047969,
36872,15,27053541,
35904,15,17258386,
35912,15,16091094,
35920,15,20902500,
35936,15,18958021,
35944,15,16706094,
35952,15,14431302,
34912,15,22699948,
34920,15,20113177,
34952,15,15112760,
34944,15,17643698,
34960,15,13972240,
34928,15,17530313,
39600,15,15422448,
44280,15,18020885,
45088,15,20648438,
45096,15,17069791,
45104,15,16788855,
45112,15,17308854,
45864,15,18387292,
45856,15,18207604,
45872,15,14983020,
47136,15,17650677,
47144,15,20588906,
47152,15,18246771,
48136,15,19660312,
48128,15,18557188,
48144,15,20930677,
49056,15,19932500,
49064,15,17071875,
49072,15,15571198,
49080,15,16737865,
50032,15,16352135,
50040,15,18525521,
50024,15,16528802,
50016,15,17136406,
51944,15,19080105,
51952,15,16507239,
51960,15,13486093,
51936,15,21033802,
52136,15,14897136,
52144,15,17254062,
51976,15,15951927,
51984,15,17957448,
50056,15,16303177,
50064,15,16133229,
50120,15,20621771,
50128,15,18038489,
50152,15,16395625,
50160,15,18058334,
50216,15,19564688,
50224,15,17626354,
49192,15,16061198,
49200,15,15111406,
49224,15,15720677,
49232,15,14632500,
49288,15,21334062,
49296,15,16409688,
49320,15,16124323,
48296,15,14623177,
48304,15,14729375,
48328,15,18381302,
48336,15,16720260,
48360,15,15691927,
48368,15,14845729,
47368,15,17097500,
47376,15,16305782,
47400,15,15735156,
47408,15,13810573,
47432,15,15644531,
47440,15,16561666,
46344,15,16021823,
46384,15,15615521,
46376,15,19439687,
46408,15,15647500,
46416,15,14563073,
46440,15,15430260,
46448,15,14217760,
46352,15,14866146,
46312,15,15065208,
46320,15,14483281,
46280,15,17896927,
46288,15,15295104,
46248,15,20903854,
46256,15,20022605,
46216,15,16904323,
46224,15,15265729,
46184,15,14677292,
46192,15,14497500,
46152,15,14955312,
46160,15,15292760,
46088,15,14603281,
46096,15,15386927,
46056,15,15189792,
46064,15,19411875,
45960,15,13732396,
45968,15,14166042,
47240,15,16670885,
47248,15,17025052,
47176,15,17483594,
47184,15,23173385,
47336,15,17889427,
47344,15,16162031,
47144,15,15672448,
47152,15,17670677,
47136,15,16664010,
47160,15,15896719,
48136,15,17022395,
48144,15,15248854,
48128,15,15500678,
48152,15,17543229,
49064,15,15730260,
