quality,ts,
33215,35,16365937,
33821,35,20115312,
33827,35,19151302,
33833,35,17178854,
33839,35,19066250,
34409,35,19711355,
34403,35,22717292,
34397,35,19975469,
35363,35,15197083,
35357,35,22155885,
35369,35,19370052,
36107,35,18459844,
36113,35,19344479,
36101,35,14436094,
36803,35,19421041,
36797,35,19991511,
36809,35,17625000,
36815,35,19673907,
37535,35,17178490,
37529,35,18345938,
37523,35,15372292,
37517,35,14506042,
38963,35,17740781,
38975,35,18223334,
38969,35,19287605,
38957,35,17936875,
39107,35,18888386,
39113,35,19594532,
38993,35,16907292,
38987,35,18058437,
37553,35,14995677,
37547,35,16947448,
37595,35,16335625,
37601,35,16801458,
37619,35,17611615,
37625,35,18243386,
37667,35,16756562,
37673,35,19806354,
36899,35,15689323,
36905,35,16933490,
36923,35,18240521,
36929,35,18027969,
36977,35,16543541,
36971,35,19465000,
37001,35,19587344,
36995,35,21538594,
36233,35,16149635,
36227,35,19369219,
36251,35,19550416,
36257,35,19726250,
36275,35,17140729,
36281,35,17758906,
35537,35,15192240,
35531,35,21694948,
35555,35,18168959,
35561,35,18107604,
35585,35,16668177,
35579,35,17557813,
34763,35,18331510,
34769,35,18575312,
34793,35,14236979,
34787,35,16625729,
34811,35,18924948,
34817,35,18737083,
34835,35,17154635,
34841,35,18288854,
34739,35,18676407,
34745,35,17908593,
34715,35,18059948,
34721,35,17820104,
34691,35,18401979,
34697,35,17924166,
34667,35,18303958,
34673,35,17379427,
34649,35,15357240,
34643,35,15504687,
34619,35,16968542,
34625,35,16910938,
34571,35,16792344,
34577,35,18282813,
34547,35,17519219,
34553,35,19162084,
34475,35,17020520,
34481,35,19044428,
35435,35,17860521,
35441,35,17245209,
35393,35,17149271,
35387,35,18410833,
35507,35,16902239,
35513,35,16543594,
35369,35,17588750,
35363,35,20413541,
35357,35,20475000,
35375,35,14926563,
36107,35,18198229,
36113,35,19287188,
36101,35,14910469,
36119,35,18530209,
36797,35,19491041,
36803,35,19494219,
36809,35,15125208,
34409,35,20807865,
34403,35,22579583,
34397,35,19778802,
34415,35,18174271,
33833,35,17328750,
33839,35,17268802,
33827,35,18439948,
33821,35,16608541,
33209,35,18651354,
33203,35,19846614,
33215,35,15537396,
33197,35,17671094,
31763,35,17173490,
31769,35,17261355,
31757,35,15728959,
31775,35,16257344,
29513,35,17530730,
29507,35,20273334,
29519,35,14183125,
29501,35,14361562,
28211,35,16616250,
28217,35,17761145,
28223,35,15228802,
27497,35,17361198,
27491,35,21279010,
27503,35,15737604,
27485,35,16707292,
26777,35,16248854,
26783,35,18925365,
26765,35,17147188,
26771,35,16955365,
26021,35,17289010,
26027,35,18551823,
26039,35,15565625,
26033,35,18029531,
25115,35,16797708,
25109,35,17576250,
25121,35,16645261,
25127,35,18149531,
21185,35,16305417,
21179,35,17813594,
21191,35,15900937,
21173,35,17529583,
15401,35,17830625,
15407,35,20030625,
15395,35,14940834,
15389,35,16630052,
10709,35,18110000,
10715,35,19241718,
10721,35,18586563,
10727,35,18828282,
3731,35,17230208,
3737,35,15041302,
3743,35,16221198,
3725,35,18419844,
99779,35,15747709,
99773,35,18123542,
99785,35,13802813,
99791,35,19331823,
94649,35,16128021,
94655,35,16650104,
94643,35,14292500,
88763,35,17753437,
88769,35,17497240,
88757,35,18693177,
88775,35,13593906,
82199,35,18791250,
82193,35,19525729,
82181,35,17676667,
82187,35,16773542,
79031,35,15175312,
79013,35,16056719,
79025,35,15335520,
79019,35,15881042,
77069,35,19315052,
77081,35,16435000,
77075,35,23411042,
77087,35,18812344,
75917,35,15598958,
75923,35,16172708,
75929,35,17635157,
75935,35,14988698,
74771,35,15234740,
74777,35,16202708,
74783,35,16657761,
73721,35,16961771,
73715,35,17827500,
73727,35,14189687,
72443,35,17690312,
72455,35,19776302,
72437,35,19838906,
72449,35,15330677,
79547,35,18415834,
79559,35,17184896,
79553,35,19614740,
70211,35,15955729,
70217,35,17860104,
70223,35,15566250,
70205,35,15095000,
68663,35,17963021,
68657,35,18986615,
68645,35,18482084,
67109,35,17047344,
67121,35,15757604,
67115,35,17389687,
67127,35,15155417,
65303,35,15736302,
65297,35,16965521,
65285,35,17861927,
65291,35,20279167,
63395,35,18890312,
63401,35,18982031,
63407,35,14119739,
63389,35,15525416,
44651,35,17710468,
44657,35,18212916,
44663,35,15072083,
44645,35,19168125,
31349,35,15263021,
31355,35,15847760,
31361,35,15011354,
31367,35,15152604,
2921,35,14976459,
2927,35,16267917,
2915,35,20468698,
2909,35,21507292,
71723,35,14378906,
71729,35,15575468,
71735,35,14093333,
71717,35,17066406,
5,35,17321667,
17,35,15925833,
11,35,17219843,
23,35,14921458,
72431,35,17736145,
72425,35,19282448,
72419,35,20650469,
3683,35,19134687,
3695,35,19514688,
3689,35,20833125,
31379,35,18019688,
31391,35,17823698,
31385,35,18893073,
44675,35,18480782,
44687,35,18424479,
44681,35,28842605,
44747,35,14373646,
44753,35,14046302,
44759,35,13427500,
63467,35,17838750,
63479,35,16965990,
63473,35,22903073,
63539,35,15073438,
63545,35,15669011,
63551,35,16104583,
31673,35,16655729,
31679,35,17023230,
31667,35,19508230,
2897,35,17479531,
2891,35,19214062,
35,35,16255000,
41,35,16893229,
539,35,15171823,
545,35,15154011,
1307,35,16412916,
1313,35,17595365,
1331,35,17835052,
1337,35,18452812,
2843,35,16351198,
2849,35,16541458,
2867,35,16800417,
2873,35,17283333,
2861,35,18626928,
2837,35,17108594,
1325,35,18092864,
1301,35,17987604,
72101,35,16328698,
72107,35,20156302,
72113,35,20220260,
71825,35,16492343,
71819,35,17027761,
71813,35,17902396,
71741,35,15906666,
71747,35,14928385,
71753,35,17086458,
72413,35,18554271,
3677,35,15134948,
68651,35,19091146,
72443,35,15754375,
72449,35,15867343,
72437,35,16467761,
72455,35,15945052,
73715,35,16678438,
73721,35,17515417,
73709,35,16434063,
73727,35,15806459,
74777,35,17095937,
74783,35,17441041,
74765,35,17654427,
74771,35,14606146,
75929,35,17636771,
75917,35,16709479,
75935,35,21104114,
75923,35,15400000,
77069,35,19105156,
77075,35,19386354,
77081,35,17849427,
77087,35,17676198,
79025,35,18668021,
79019,35,19018490,
79013,35,14894114,
82193,35,18289219,
82181,35,20239166,
82187,35,20511511,
82199,35,17854687,
88763,35,16390677,
88757,35,19747657,
88769,35,16202708,
94649,35,19743697,
94643,35,21260105,
94655,35,18231198,
94637,35,18159636,
99791,35,18692396,
99779,35,20562031,
99785,35,20188437,
99773,35,19332239,
3731,35,19812708,
3737,35,20483229,
3743,35,16307343,
3725,35,16730521,
10715,35,18164479,
10721,35,19029948,
10709,35,15593646,
10727,35,18921823,
15395,35,16416823,
15407,35,17323229,
15401,35,17868802,
15389,35,16597552,
88775,35,16012447,
79031,35,17087395,
77669,35,18025520,
77675,35,18943490,
77681,35,19093020,
76301,35,16220261,
76307,35,16178906,
76313,35,16264583,
75941,35,15078334,
75953,35,14951562,
75947,35,16149740,
74885,35,15779115,
74891,35,15603906,
74897,35,22468125,
74909,35,18724688,
74915,35,17798437,
74921,35,19341980,
73817,35,19654115,
73811,35,19945573,
73805,35,21848698,
73883,35,15207968,
73877,35,17074688,
73889,35,17300156,
73997,35,18937708,
74003,35,17461407,
74009,35,18273385,
72869,35,16611770,
72875,35,16872708,
72881,35,20301667,
72947,35,17818177,
72941,35,19548386,
72953,35,19011354,
70859,35,17931823,
70865,35,17942812,
70853,35,19562187,
70889,35,17214270,
70877,35,20190468,
70883,35,20222187,
69197,35,15135416,
69209,35,14843593,
69203,35,17426927,
69227,35,17122969,
69233,35,18422864,
69221,35,19926458,
67661,35,18583333,
67667,35,18664323,
67673,35,22943073,
67685,35,21609791,
67691,35,19757135,
67697,35,22053750,
65819,35,19692864,
65813,35,20763437,
65825,35,20484219,
65843,35,16855000,
65837,35,18285209,
65849,35,17951719,
64115,35,19353541,
64109,35,22135104,
64121,35,20153490,
64133,35,15917448,
64139,35,16199635,
64145,35,18582657,
64169,35,18665989,
64163,35,19105469,
64157,35,30250886,
44963,35,16120990,
44957,35,18273802,
44969,35,19817657,
44981,35,18576146,
44987,35,19171770,
44993,35,19752708,
31685,35,14746510,
31691,35,16442969,
31697,35,16069114,
31715,35,15613333,
31721,35,15991927,
31709,35,16986458,
3707,35,16472240,
3701,35,17217084,
3713,35,16854792,
3719,35,16220260,
31751,35,18128594,
31745,35,19832240,
45023,35,17611511,
45017,35,19723750,
64193,35,17186927,
64199,35,16876198,
65879,35,15933438,
65873,35,16911407,
67721,35,19056510,
67727,35,23936927,
67151,35,15685937,
67145,35,17838229,
68687,35,16344844,
68681,35,18017031,
68705,35,20423854,
68711,35,20182448,
70241,35,16762552,
70247,35,17148698,
72473,35,17663594,
72479,35,16453125,
72503,35,15876250,
72497,35,17266094,
73751,35,15312500,
73745,35,17575313,
74831,35,19466875,
74825,35,20677343,
75977,35,19240781,
75983,35,19225000,
77111,35,17998698,
77105,35,19214011,
77099,35,15144948,
79049,35,17383906,
79055,35,16895625,
79043,35,15616823,
79079,35,16378959,
79073,35,17173906,
79067,35,16174948,
82211,35,14858593,
82217,35,16250156,
82223,35,16754584,
82307,35,16948854,
82313,35,17119166,
82319,35,17365417,
88859,35,15393334,
88865,35,15856667,
88871,35,18948438,
94745,35,18425729,
94739,35,20698177,
94751,35,19550938,
94763,35,18430885,
94769,35,15523802,
94775,35,19701511,
99875,35,17941511,
99887,35,19043907,
99881,35,22398229,
99905,35,14919739,
99899,35,15416875,
99911,35,20016094,
3833,35,15951927,
3839,35,17152031,
3827,35,21359427,
3851,35,17459114,
3863,35,17104739,
3857,35,19243958,
10811,35,16274271,
10817,35,16051771,
10823,35,18495677,
15497,35,18518125,
15491,35,19721145,
15503,35,18388333,
21281,35,16648750,
21287,35,17204115,
21275,35,18441042,
21305,35,18763177,
21311,35,19111250,
21299,35,20724271,
25217,35,15692292,
25211,35,17256250,
25223,35,16011459,
25241,35,19094896,
25235,35,20017083,
25247,35,20307917,
26147,35,17292864,
26153,35,16612083,
26159,35,17013490,
26171,35,15614011,
26177,35,16525625,
26891,35,19937865,
26897,35,19935625,
26915,35,18313073,
26921,35,16669740,
27593,35,15617448,
27587,35,16575781,
27611,35,17019687,
27617,35,17232031,
28331,35,16963178,
28337,35,17275677,
28355,35,16220730,
28361,35,18168542,
29603,35,19543438,
29609,35,18176823,
29615,35,19419375,
29651,35,17108959,
29657,35,19472344,
29663,35,18679635,
31823,35,15669115,
31817,35,20254063,
31847,35,15932136,
31841,35,18208959,
33287,35,16396823,
33281,35,16970209,
33887,35,16532136,
33881,35,17848177,
34511,35,14377917,
34505,35,14919636,
34535,35,18241406,
34529,35,19156198,
35465,35,14424010,
35471,35,15270678,
36185,35,17278854,
36191,35,19654219,
36857,35,14411302,
36863,35,14851719,
36881,35,18306511,
36887,35,19685573,
37649,35,15621823,
37655,35,15290886,
39071,35,16258750,
39065,35,17489427,
42257,35,17934531,
42263,35,19033334,
42281,35,19013906,
42287,35,18927552,
45065,35,16482083,
45071,35,19023542,
47177,35,16554062,
47183,35,17788333,
49529,35,17637344,
49535,35,17966250,
52553,35,15972084,
52559,35,16853385,
52577,35,21076927,
52583,35,22060782,
56855,35,17682448,
56849,35,18770312,
59777,35,17172917,
59783,35,19755885,
61247,35,15679740,
61241,35,17621719,
62345,35,17282865,
62351,35,17526250,
62375,35,15543073,
62369,35,17342760,
63287,35,14509635,
63281,35,14839271,
63353,35,16684167,
63359,35,17728958,
64265,35,17482708,
64271,35,18568177,
64337,35,16728542,
64343,35,19496094,
64367,35,15708594,
64361,35,16889896,
64463,35,16168802,
64457,35,18958281,
64535,35,16432864,
64529,35,18271823,
64601,35,16864427,
64607,35,17797605,
64703,35,18013854,
64697,35,20137968,
64823,35,18134062,
64817,35,21258854,
64937,35,16384792,
64943,35,17283230,
65087,35,19975886,
65081,35,20007916,
65225,35,17202136,
65231,35,18865833,
65951,35,17238021,
65945,35,18237343,
65969,35,17630729,
65975,35,21259479,
66089,35,17131875,
66095,35,16949011,
66185,35,16844115,
66191,35,18857344,
66335,35,18923907,
66329,35,20261458,
66353,35,17298021,
66359,35,17378177,
66449,35,14729687,
66455,35,15248490,
66575,35,17796042,
66569,35,19591614,
66689,35,16302500,
66695,35,16637865,
66713,35,17865938,
66719,35,19107604,
66707,35,16384895,
66815,35,16256979,
66803,35,18651927,
66809,35,19426302,
66935,35,17322292,
66929,35,17638906,
66923,35,21729323,
67049,35,16087500,
67055,35,17184427,
67043,35,17984219,
67793,35,16867552,
67799,35,16801719,
67787,35,17977396,
66587,35,17931250,
66593,35,18079583,
66599,35,16662083,
66563,35,14521354,
66443,35,16975781,
66347,35,18615937,
66215,35,17611667,
66209,35,20683177,
66095,35,17006980,
66089,35,18414166,
65969,35,19205990,
65975,35,20894219,
65255,35,16800833,
65249,35,18596198,
65105,35,17718125,
65111,35,17671146,
64967,35,17335417,
64961,35,19283854,
64865,35,17944114,
64871,35,19260000,
64841,35,15047500,
64847,35,17090886,
64727,35,14745260,
64721,35,15679532,
64631,35,17970625,
64625,35,18226771,
64619,35,18470573,
64613,35,14939948,
64709,35,19536354,
64715,35,19778490,
64805,35,18002032,
64811,35,18400833,
64817,35,17653125,
64925,35,19670052,
64931,35,20416771,
64937,35,25848490,
65021,35,17125520,
65027,35,16810052,
65033,35,18056980,
65201,35,16746145,
65195,35,18018021,
65189,35,19863229,
65909,35,18739844,
65915,35,18272344,
65921,35,18223021,
66053,35,16319635,
66059,35,16356615,
66065,35,17266094,
66149,35,17187084,
66155,35,17999688,
66161,35,17070782,
66305,35,16941198,
66299,35,18106563,
66293,35,20037136,
66419,35,15343593,
66413,35,16670417,
66533,35,15931927,
66539,35,16439896,
66653,35,17451562,
66659,35,21353281,
66779,35,16521406,
66773,35,19850468,
66899,35,18385365,
66893,35,20346719,
67013,35,18229479,
67019,35,18566719,
67757,35,15510573,
67763,35,15926823,
67877,35,18879792,
67883,35,19229270,
67973,35,18268125,
67979,35,17183490,
68069,35,19957500,
68075,35,20785781,
68165,35,14961458,
68171,35,16587656,
68261,35,18372500,
68267,35,19188125,
68333,35,19052448,
68339,35,23169740,
68405,35,17447343,
68411,35,19203646,
68531,35,21238177,
68525,35,22493958,
68501,35,17380937,
68507,35,15807083,
68597,35,18261406,
68603,35,18135677,
69323,35,20935052,
69317,35,22351510,
69299,35,15820729,
69293,35,16832031,
69413,35,14752552,
69419,35,15949375,
69515,35,17847448,
69509,35,22994427,
69485,35,15151928,
69491,35,16659740,
69605,35,17978750,
69611,35,19109740,
69707,35,14528750,
69701,35,16183385,
69677,35,16014115,
69683,35,18531458,
69773,35,14768802,
69779,35,17238125,
69893,35,18177760,
69899,35,17258959,
69869,35,18361458,
69875,35,21415729,
69971,35,15811459,
69965,35,16406718,
70061,35,17612396,
70067,35,18635000,
70157,35,17731875,
70163,35,18818855,
70139,35,15923594,
70133,35,17209323,
70925,35,17831354,
70931,35,18361510,
71021,35,18059219,
71027,35,18623958,
70997,35,18096562,
71003,35,18075677,
71093,35,15550105,
71099,35,14450938,
71171,35,17193073,
71165,35,22443334,
71261,35,19877344,
71267,35,19992031,
71237,35,17813959,
71243,35,15778021,
71333,35,17502656,
71339,35,18940313,
71429,35,16435364,
71435,35,16435052,
71501,35,15102083,
71507,35,16648386,
71513,35,16816406,
71519,35,18808125,
71591,35,16568855,
71585,35,18996354,
71663,35,16993646,
71657,35,18241355,
71687,35,15903385,
71681,35,18084375,
73001,35,15410052,
73007,35,16073750,
73079,35,18380261,
73073,35,20464218,
73145,35,16325364,
73151,35,16892917,
73223,35,17108333,
73217,35,20151406,
73289,35,17670521,
73295,35,18009062,
73361,35,16771875,
73367,35,17162292,
73439,35,17611771,
73433,35,19206094,
73457,35,14934635,
73463,35,17388125,
73529,35,15869062,
73535,35,18712239,
73607,35,15661823,
73601,35,15827344,
73679,35,16719583,
73673,35,19407344,
74081,35,16011614,
74087,35,16334583,
74159,35,16057396,
74153,35,16273073,
74231,35,18381146,
74225,35,19126458,
74297,35,20325416,
74303,35,21237813,
74369,35,18212708,
74375,35,20308073,
74441,35,15532708,
74447,35,15860469,
74513,35,18200364,
74519,35,18889635,
74591,35,15965000,
74585,35,18931667,
74657,35,20592604,
74663,35,21047136,
74735,35,16412760,
74729,35,17974531,
75167,35,16885052,
75161,35,19038750,
75239,35,16498854,
75233,35,19690677,
75311,35,16796250,
75305,35,19134114,
75401,35,17712500,
75407,35,17402864,
75473,35,17273906,
75479,35,17624740,
75545,35,18887239,
75551,35,19683697,
75617,35,17273437,
75623,35,17285208,
75689,35,16541615,
75695,35,17037656,
75785,35,19118490,
75791,35,19863750,
75857,35,18528281,
75863,35,19764167,
75881,35,16707395,
75887,35,16958281,
76361,35,16542761,
76367,35,17444688,
76433,35,16447969,
76439,35,17440000,
76511,35,16378281,
76505,35,19751094,
76577,35,17176771,
76583,35,17703073,
76649,35,15487500,
76655,35,19214271,
76727,35,17711146,
76721,35,18586979,
76799,35,18977343,
76793,35,19626406,
76865,35,19017344,
76871,35,19823646,
76967,35,16633333,
76961,35,18373073,
77033,35,15457916,
77039,35,15636146,
77735,35,16441406,
77729,35,17943281,
77801,35,16115781,
77807,35,16665729,
77873,35,16077604,
77879,35,19925677,
77945,35,16428750,
77951,35,17329427,
78017,35,17138490,
78023,35,18112343,
78185,35,17577812,
78191,35,18880261,
78383,35,16808490,
78377,35,18446146,
78575,35,16645886,
78569,35,19842917,
78767,35,17159583,
78761,35,18598698,
78983,35,19169271,
78977,35,19693125,
79769,35,13901719,
79775,35,14241407,
80009,35,17646927,
80015,35,19253542,
80201,35,20655261,
80207,35,21004791,
80441,35,18063438,
80447,35,18609896,
80663,35,19028750,
80657,35,21254844,
80681,35,14733854,
80687,35,13992812,
80879,35,17141719,
80873,35,18766875,
81089,35,16216302,
81095,35,16166354,
81281,35,15370937,
81287,35,16890625,
81503,35,16842708,
81497,35,17886510,
81809,35,14379115,
81815,35,15394896,
82937,35,13906302,
82943,35,18171718,
83417,35,16274792,
83423,35,15821719,
83801,35,19039271,
83807,35,18805989,
85793,35,16224323,
85799,35,16898542,
86615,35,17921042,
86609,35,19029583,
87113,35,17991042,
87119,35,19078750,
87191,35,19959948,
87185,35,20456511,
87281,35,16938281,
87287,35,15313698,
87353,35,17598177,
87359,35,17792761,
88367,35,14816718,
88361,35,15960261,
89111,35,15872500,
89105,35,17437240,
89903,35,17307292,
89897,35,18189271,
90959,35,16627187,
90953,35,17055052,
92129,35,19788698,
92135,35,19811146,
92369,35,15665312,
92375,35,16357760,
92609,35,15116719,
92615,35,16454635,
92849,35,18208073,
92855,35,17984011,
93377,35,17415156,
93383,35,17774271,
86591,35,17108386,
86585,35,19945729,
85769,35,18384791,
85775,35,18712865,
83783,35,17809531,
83777,35,20564115,
83393,35,17296719,
83399,35,17477604,
82919,35,17072187,
82913,35,18226719,
81791,35,18277136,
81785,35,18743854,
81473,35,19087969,
81479,35,18542135,
81257,35,17536146,
81263,35,18676355,
81065,35,17248177,
81071,35,18650625,
80855,35,16494010,
80849,35,18959896,
80195,35,15910208,
80435,35,16190000,
80465,35,18950521,
80471,35,19771354,
80459,35,23133854,
80675,35,16910625,
80699,35,17046875,
80705,35,17883854,
80711,35,19492656,
80891,35,19316459,
80903,35,21201198,
80897,35,22591458,
80921,35,15860781,
80915,35,19376614,
80927,35,22755937,
81107,35,17941458,
81119,35,16239583,
81113,35,19996875,
81131,35,16347500,
81137,35,16595417,
81143,35,21467864,
81311,35,16355989,
81299,35,19839636,
81305,35,21109739,
81323,35,17662395,
81329,35,18324531,
81335,35,18322240,
81515,35,14501875,
81521,35,15089219,
81527,35,14881771,
81551,35,18108802,
81545,35,18864687,
81539,35,21024115,
81569,35,18065573,
81563,35,20232292,
81593,35,16554479,
81587,35,19313594,
81611,35,18922969,
81617,35,19882708,
81827,35,15086458,
81833,35,15115938,
81851,35,17460105,
81857,35,17422865,
81875,35,16642813,
81881,35,19213854,
81905,35,19424375,
81899,35,20407395,
81923,35,17176510,
81929,35,17248229,
81947,35,17605157,
81953,35,17611145,
81977,35,17625885,
81971,35,18633125,
81995,35,16889687,
82001,35,19076771,
82025,35,18490052,
82019,35,20858750,
82049,35,16584219,
82043,35,17670261,
82073,35,16280260,
82067,35,17695469,
82091,35,17724427,
82097,35,19005208,
82115,35,17984896,
82121,35,18015938,
82145,35,17178386,
82139,35,19285208,
82961,35,14969739,
82955,35,15932969,
82979,35,18397812,
82985,35,16410677,
83003,35,18833802,
83009,35,19034427,
83027,35,17152136,
83033,35,17633594,
83051,35,18582656,
83057,35,18810261,
83105,35,18001562,
83099,35,19290000,
83129,35,16045000,
83123,35,16550052,
83147,35,15490625,
83153,35,14800313,
83465,35,17263803,
83459,35,19555052,
83489,35,16435834,
83483,35,17621771,
83507,35,21425573,
83513,35,21771042,
83537,35,18121771,
83531,35,18619635,
83561,35,18995417,
83555,35,19576615,
83579,35,18034011,
83585,35,17156406,
83609,35,18966927,
83603,35,19104635,
83849,35,17571979,
83843,35,18823230,
83873,35,16340729,
83867,35,18241770,
83891,35,17780469,
83897,35,19163385,
83921,35,16436042,
83915,35,19988229,
83945,35,16679323,
83939,35,18216458,
83969,35,16508438,
83963,35,17047396,
83987,35,17379218,
83993,35,17175937,
85835,35,18731407,
85841,35,18490677,
85865,35,18487604,
85859,35,19353854,
85889,35,18673437,
85883,35,19375990,
85907,35,19460520,
85913,35,20708021,
85931,35,17326979,
85937,35,18235989,
85961,35,17649792,
85955,35,18895417,
85979,35,17757813,
85985,35,17978177,
86009,35,16614740,
86003,35,19316875,
86675,35,16180781,
86681,35,16268802,
86699,35,17397657,
86705,35,18670052,
86723,35,17407448,
86729,35,18785416,
86747,35,15571355,
86753,35,17715521,
86777,35,16522916,
86771,35,19009427,
86795,35,17128646,
86801,35,21353698,
86819,35,18899479,
86825,35,20120833,
86843,35,17560104,
86849,35,17571614,
86867,35,17907552,
86873,35,17957135,
86891,35,18211614,
86897,35,17455521,
86915,35,17356146,
86921,35,17662813,
86939,35,19644739,
86945,35,20392604,
86963,35,15955312,
86969,35,16474531,
86993,35,16206094,
86987,35,21119375,
87011,35,16465209,
87017,35,15545260,
87041,35,18392500,
87035,35,18948125,
87059,35,17382761,
87065,35,18299427,
87089,35,17729583,
87083,35,20391927,
86033,35,17910781,
86027,35,19888177,
86057,35,14913750,
86051,35,16129063,
86075,35,18404479,
86081,35,18507448,
86099,35,17126719,
86105,35,17335313,
86123,35,18528281,
86129,35,19462812,
86147,35,18346562,
86153,35,19190938,
86177,35,16677709,
86171,35,16918125,
86195,35,18469167,
86201,35,17505885,
84017,35,14654323,
84011,35,18965833,
84035,35,17482708,
84041,35,17660469,
84059,35,19368385,
84065,35,19163646,
84071,35,16869063,
84089,35,18971354,
84083,35,20098281,
84107,35,18739323,
84113,35,20625834,
84131,35,16214219,
84137,35,17367031,
84161,35,17760885,
84155,35,18815938,
84179,35,19467084,
84185,35,23596875,
84209,35,14708646,
84203,35,17953333,
84233,35,17817708,
84227,35,20314844,
84251,35,19283542,
84257,35,20264375,
84281,35,17094636,
84275,35,19353906,
84305,35,15701979,
84299,35,18076563,
84323,35,18564739,
84329,35,18396563,
84347,35,17529166,
84353,35,18067136,
84371,35,17006770,
84377,35,17215885,
84395,35,17002604,
84401,35,17177708,
84419,35,15416250,
84425,35,15818698,
84443,35,18229115,
84449,35,19508854,
84467,35,15566250,
84473,35,19431042,
84491,35,17221615,
84497,35,17734375,
84521,35,16905573,
84515,35,20054531,
84539,35,15572657,
84545,35,17242343,
84563,35,16710937,
84569,35,19288385,
84593,35,19284375,
84587,35,20736511,
84611,35,16177812,
84617,35,16124688,
84635,35,19269375,
84641,35,20802187,
84659,35,16390157,
84665,35,17560990,
84683,35,16637605,
84689,35,18664584,
84713,35,17468073,
84707,35,19187448,
84719,35,16962813,
84731,35,17640312,
84737,35,20321458,
84761,35,18541614,
84755,35,19414375,
84779,35,16117552,
84785,35,16338125,
84803,35,17497813,
84809,35,19871719,
84827,35,16398021,
84833,35,16769896,
84851,35,16991510,
84857,35,16395208,
84881,35,18429687,
84875,35,19856407,
84899,35,17215469,
84905,35,17435157,
84923,35,16855937,
84929,35,18317500,
