quality,ts,
21,17,31848333,
31,17,42856042,
11,17,28692136,
1,17,16112865,
119541,17,14908698,
119531,17,31436146,
4861,17,16712812,
4851,17,15405053,
52261,17,13829323,
52241,17,25394792,
52251,17,14696042,
74411,17,15094011,
74421,17,14877187,
105651,17,14552709,
105661,17,15194166,
105641,17,13598594,
108811,17,14555573,
108801,17,14661562,
108821,17,13439479,
111841,17,15071823,
111851,17,16060521,
114401,17,13799792,
114411,17,17371511,
114431,17,15580156,
114421,17,18244011,
117001,17,13382083,
117031,17,15763125,
117011,17,15358177,
120731,17,15361823,
120751,17,18625156,
120741,17,14220416,
122871,17,13119167,
122841,17,15784740,
122851,17,13162447,
122861,17,14725937,
124631,17,13536094,
124601,17,15628646,
124611,17,14631510,
126531,17,14345885,
126541,17,14833177,
126551,17,14413542,
126521,17,15777084,
128451,17,14641407,
128461,17,16689479,
128471,17,16343125,
128441,17,15805729,
131701,17,15753386,
131691,17,16314167,
131681,17,15621145,
131711,17,17248125,
136961,17,16885521,
136971,17,17875416,
136981,17,16448906,
136991,17,20393542,
147941,17,17587396,
147951,17,16248750,
157741,17,20709427,
157751,17,18880364,
166301,17,19517604,
166311,17,23038698,
166621,17,16322187,
166631,17,17397396,
6541,17,19762187,
6551,17,20762031,
18101,17,21934479,
18111,17,22522865,
25701,17,20102396,
25711,17,19085469,
35341,17,16037447,
35351,17,17155156,
41901,17,21305416,
41911,17,19443697,
43421,17,21573750,
43431,17,20593855,
43541,17,16342188,
44741,17,15099323,
44751,17,14589115,
45941,17,18385886,
45951,17,15538750,
47181,17,15434166,
47191,17,21838698,
49381,17,16416250,
49391,17,15900625,
49301,17,21204166,
25901,17,16448750,
158021,17,18246458,
147931,17,22517083,
147921,17,19727344,
157731,17,20740782,
157721,17,20544948,
166281,17,19283646,
166291,17,21816615,
6201,17,19029687,
6211,17,21611146,
6231,17,17392760,
6221,17,16601459,
17871,17,21370052,
17841,17,17051614,
17851,17,15921511,
17861,17,15582083,
25651,17,18241302,
25641,17,17555209,
25661,17,15686250,
25671,17,16425260,
35281,17,21777135,
35291,17,19948334,
35301,17,15431094,
35311,17,19308594,
41851,17,18336250,
41861,17,18067031,
41871,17,16743802,
41841,17,15577032,
43361,17,18991667,
43371,17,17549375,
43381,17,16634323,
43391,17,15105312,
44611,17,16135677,
44621,17,21061250,
44631,17,19984010,
44601,17,17491979,
45801,17,21563750,
45811,17,16490469,
45821,17,15119427,
45831,17,16801771,
47011,17,16788906,
47001,17,15427188,
49181,17,16532448,
49171,17,17399479,
49191,17,15600104,
49161,17,21006927,
52931,17,16831562,
52941,17,14337552,
52921,17,14829792,
55321,17,16143125,
55331,17,15198281,
55341,17,17501302,
53121,17,17953125,
53131,17,17020521,
53141,17,15224115,
49481,17,19350260,
49201,17,16152865,
49211,17,15301458,
49221,17,17229271,
47041,17,18353177,
47051,17,20550990,
47061,17,20345938,
47161,17,19224531,
47171,17,14580000,
47181,17,13949323,
45921,17,15160938,
45931,17,20322552,
45941,17,17179062,
46081,17,16788698,
46091,17,16312708,
46101,17,15076823,
44881,17,16819948,
44891,17,15554323,
44901,17,15218073,
44921,17,15445261,
44931,17,14883855,
44941,17,16841042,
43641,17,15424740,
43651,17,16398021,
43681,17,16559167,
43691,17,14772969,
43701,17,13397813,
43661,17,16945886,
49491,17,17134635,
49501,17,15524063,
55351,17,15513750,
56361,17,18778541,
56371,17,19275260,
56381,17,15213333,
56391,17,19471927,
57331,17,14918855,
57341,17,17706458,
57321,17,17448490,
58921,17,18605104,
58931,17,19782552,
58941,17,21820782,
60171,17,15991093,
60161,17,20141979,
60181,17,15292291,
61321,17,19963020,
61331,17,20396406,
61341,17,14895886,
61351,17,17742500,
62541,17,15899739,
62551,17,16647708,
62531,17,16499062,
62521,17,17660729,
64931,17,17243385,
64941,17,19002344,
64921,17,17194063,
65171,17,16225104,
65181,17,15038802,
64971,17,15143646,
64981,17,18308854,
62571,17,18593177,
62581,17,14988073,
62651,17,16542239,
62661,17,14490573,
62691,17,16725052,
62701,17,21919115,
