quality,ts,
25,17,56842083,
17,17,72981927,
9,17,48503021,
1,17,20858020,
95633,17,26475520,
3881,17,23447344,
95625,17,63515886,
3889,17,18728698,
41809,17,20401823,
3897,17,58496511,
41817,17,23937865,
41801,17,40250573,
41793,17,31733333,
59529,17,17805417,
59537,17,22127969,
59521,17,15616146,
84521,17,15471979,
84529,17,26597656,
84513,17,18926719,
87049,17,19134427,
87057,17,26591406,
87041,17,22895729,
89473,17,22204010,
89481,17,27734583,
91521,17,20567031,
91529,17,28666667,
91545,17,26662813,
91537,17,32676302,
93609,17,28840521,
93617,17,37681250,
93625,17,44040105,
93601,17,51431406,
96577,17,24308489,
96601,17,27364427,
96585,17,31053646,
96593,17,37546770,
98273,17,22993542,
98297,17,41072136,
98281,17,40231198,
98289,17,38393802,
99705,17,19350521,
99681,17,27053021,
99689,17,22846354,
101225,17,20896510,
101233,17,26611354,
101241,17,27057813,
101217,17,35345000,
102761,17,19245260,
102769,17,36623385,
102777,17,37359635,
102753,17,42353125,
105361,17,24538698,
105369,17,35621041,
105353,17,32367656,
105345,17,27809167,
109569,17,27707968,
109585,17,24823125,
109577,17,33305573,
109593,17,18679219,
118353,17,16321250,
118361,17,19022031,
126193,17,20062239,
126201,17,21723021,
133041,17,23132761,
133049,17,24514844,
133297,17,21990625,
133305,17,28830938,
5233,17,23579583,
5241,17,22730365,
14481,17,20404584,
14489,17,27030677,
20721,17,24996094,
20561,17,24354740,
20569,17,32518125,
28273,17,19264688,
28281,17,28484010,
33521,17,21083333,
33529,17,29322552,
34737,17,20772135,
34745,17,47043177,
34841,17,21831510,
34833,17,45334948,
35793,17,61902500,
35801,17,56344531,
36753,17,29613907,
36761,17,46700209,
37745,17,27425729,
37753,17,29297969,
39441,17,33627864,
39505,17,26601146,
39513,17,32272760,
39449,17,25522083,
20729,17,23434166,
126417,17,23115416,
118345,17,26452136,
118337,17,26074791,
126185,17,27542708,
126177,17,26636719,
133025,17,27233906,
133033,17,25486823,
4961,17,26948750,
4969,17,28986667,
4977,17,50753854,
4985,17,49059010,
14297,17,37026875,
14273,17,42277865,
14281,17,51663281,
14289,17,36118229,
20521,17,25432656,
20529,17,36228437,
20513,17,33936980,
20537,17,19407032,
28233,17,27404166,
28225,17,71340729,
28241,17,64858333,
28249,17,40949166,
33481,17,39005625,
33489,17,45058020,
33497,17,43825625,
33473,17,76873854,
34697,17,25089896,
34689,17,26743073,
34705,17,15321979,
34713,17,13850938,
35705,17,19980677,
35697,17,14537083,
35681,17,25581614,
35689,17,22655313,
36641,17,15635885,
36649,17,15769010,
36657,17,14298854,
36665,17,15687604,
37609,17,17360625,
37617,17,18026302,
37601,17,18046354,
39345,17,15142500,
39353,17,16065625,
39337,17,14755833,
39329,17,14524062,
42337,17,15509062,
42345,17,19377292,
42353,17,19377031,
44265,17,17807031,
44273,17,16626146,
44257,17,17045000,
42497,17,18251510,
42505,17,17428489,
42513,17,16960885,
39585,17,19886563,
39593,17,20504583,
39361,17,17103959,
39369,17,16578073,
39377,17,18473750,
37633,17,18090781,
37641,17,17685781,
37649,17,17873229,
37729,17,14559063,
37737,17,17995209,
37745,17,20371875,
36737,17,15122135,
36753,17,15513437,
36745,17,17183125,
36873,17,16323177,
36865,17,18786614,
36881,17,20040365,
35905,17,17118958,
35913,17,16078385,
35921,17,16442187,
35937,17,15790937,
35953,17,15452396,
35945,17,18187500,
34913,17,16464218,
34921,17,17836927,
34929,17,19434896,
34953,17,15928073,
