quality,ts,
36,32,39497396,
26,32,44227917,
16,32,28407761,
6,32,13489948,
119536,32,16447187,
119556,32,37178177,
119546,32,39929375,
4856,32,16310625,
4866,32,17663437,
4876,32,16539375,
52276,32,15879635,
52266,32,16578073,
52256,32,15040468,
52246,32,13511510,
74426,32,14388281,
74416,32,15617760,
74406,32,15595572,
105656,32,14267396,
105666,32,17042813,
105646,32,13212448,
108826,32,13833593,
108816,32,16288490,
108806,32,13429687,
111846,32,15087917,
111856,32,15272500,
114406,32,13446823,
114416,32,16287187,
114426,32,13847291,
114436,32,16109375,
117026,32,16680989,
117016,32,18643125,
117006,32,14782500,
117036,32,15206302,
120726,32,16021615,
120736,32,16129688,
120746,32,15848646,
120756,32,16746406,
122846,32,14101719,
122876,32,15552448,
122856,32,13371563,
122866,32,14494740,
124636,32,16182032,
124616,32,15581979,
124606,32,16018802,
126536,32,15060365,
126546,32,14855312,
126556,32,14721875,
126526,32,14883958,
128456,32,14294792,
128476,32,14528437,
128466,32,17317240,
128446,32,13556979,
131716,32,15392031,
131706,32,17387396,
131696,32,14823073,
131686,32,15597813,
136976,32,17300469,
136986,32,20184427,
136966,32,24152239,
136996,32,20318437,
147946,32,18259062,
147956,32,20829948,
157756,32,21320364,
157746,32,24392032,
166306,32,16902396,
166316,32,19606667,
166626,32,15121980,
166636,32,16481302,
6546,32,18593334,
6556,32,19911459,
18106,32,21652865,
18116,32,27905521,
25916,32,17628229,
25906,32,22654167,
25706,32,18896771,
25716,32,20486719,
35356,32,16838854,
35346,32,21189219,
41906,32,16773334,
41916,32,21422708,
43426,32,17508437,
43436,32,29682500,
43556,32,20488072,
43546,32,30404479,
44746,32,18285625,
44756,32,19594740,
45956,32,18402500,
45946,32,22272604,
47196,32,16768021,
47186,32,24972552,
49306,32,20642968,
49316,32,21251041,
49396,32,16473333,
49386,32,20993958,
158026,32,20359375,
158036,32,22828959,
147936,32,21843490,
147926,32,21934739,
157736,32,17106562,
157726,32,19037500,
166286,32,19516927,
166296,32,18253334,
6206,32,19001146,
6226,32,19983645,
6216,32,25454791,
6236,32,16003178,
17876,32,20028906,
17856,32,22607604,
17846,32,27350833,
17866,32,19119218,
25656,32,20730521,
25666,32,25175573,
25646,32,19356198,
25676,32,21703334,
35296,32,16628854,
35286,32,23610104,
35306,32,19356979,
35316,32,19802291,
41856,32,16081771,
41866,32,29299219,
41846,32,15789271,
41876,32,17718438,
43366,32,16680625,
43376,32,18050990,
43386,32,17402552,
43396,32,17546615,
44606,32,19176927,
44636,32,29541146,
44616,32,26679636,
44626,32,16147344,
45806,32,18365313,
45816,32,18817812,
45836,32,15868750,
45826,32,18893021,
47026,32,18788594,
47016,32,20711562,
47006,32,16767917,
49196,32,14857396,
49186,32,16258021,
49176,32,15414323,
49166,32,17510156,
52926,32,15558698,
52936,32,19141979,
52946,32,13943282,
55336,32,17814896,
55346,32,17742812,
55326,32,18342292,
53126,32,19558333,
53136,32,19218385,
53146,32,16704323,
49486,32,19743489,
49506,32,19522604,
49496,32,20070781,
49206,32,19870989,
49216,32,17905990,
49226,32,20677709,
47046,32,15629791,
47056,32,14279010,
47066,32,15251563,
47166,32,16196719,
47186,32,16065052,
47176,32,17359479,
45926,32,14619792,
45936,32,16952448,
45946,32,18993386,
46096,32,16214739,
46086,32,17955365,
