quality,ts,
25,27,39246198,
35,27,39394688,
15,27,13712864,
5,27,27495417,
119535,27,20197240,
119555,27,18158594,
119545,27,43764115,
4865,27,18356823,
4875,27,22317292,
4855,27,41267604,
52265,27,13624011,
52275,27,15230312,
52255,27,14321302,
52245,27,14766510,
74415,27,15181406,
74425,27,15965417,
74405,27,13472135,
105655,27,14325469,
105665,27,15148490,
105645,27,13255000,
108815,27,15772291,
108825,27,15690625,
108805,27,13461563,
111845,27,13924115,
111855,27,14525781,
114415,27,15034219,
114405,27,15887552,
114435,27,15144114,
114425,27,19440885,
117015,27,14385208,
117025,27,18337448,
117005,27,16787657,
117035,27,18511614,
120725,27,15213125,
120735,27,15677240,
120745,27,15616927,
120755,27,15038073,
122875,27,15305990,
122845,27,14008281,
122855,27,13895677,
122865,27,14077864,
124635,27,13818802,
124605,27,14841146,
124615,27,15626458,
126535,27,15330573,
126545,27,16056250,
126555,27,14405052,
126525,27,16360937,
128455,27,15268646,
128465,27,14457292,
128475,27,16756770,
128445,27,14270365,
131705,27,14314792,
131715,27,16461770,
131695,27,13897552,
131685,27,15626771,
136965,27,13431406,
136975,27,15534531,
136985,27,17770417,
136995,27,14168802,
147945,27,14586667,
147955,27,14684636,
157745,27,14133958,
157755,27,14311250,
166305,27,15477448,
166315,27,16430416,
166635,27,14256875,
166625,27,15911510,
6545,27,14254948,
6555,27,14375209,
18105,27,14538959,
18115,27,14239896,
25905,27,14534636,
25915,27,15541198,
25705,27,16766666,
25715,27,19033021,
35345,27,16350417,
35355,27,19753282,
41905,27,16399218,
41915,27,18526458,
43425,27,16996771,
43435,27,19930834,
43545,27,15443542,
43555,27,15638646,
44745,27,15564115,
44755,27,15747239,
45945,27,15808229,
45955,27,16365468,
47185,27,15369375,
47195,27,15221041,
49305,27,16424584,
49315,27,17166145,
49385,27,14946302,
49395,27,15823281,
158025,27,19169896,
158035,27,25083802,
147935,27,19297968,
147925,27,19006041,
157735,27,18340312,
157725,27,19835312,
166285,27,16073125,
166295,27,17273802,
6225,27,17469531,
6205,27,20222552,
6215,27,27263854,
6235,27,16416771,
17875,27,22181511,
17845,27,28040208,
17855,27,28230677,
17865,27,22165781,
25655,27,19515937,
25665,27,21988177,
25645,27,18837344,
25675,27,25198281,
35285,27,21717083,
35295,27,25271979,
35305,27,21514427,
35315,27,23314427,
41855,27,18585208,
41865,27,18972709,
41875,27,18241510,
41845,27,18802136,
43365,27,17312917,
43375,27,15647187,
43385,27,18146510,
43395,27,19390729,
44615,27,16382396,
44605,27,20067396,
44635,27,23189896,
44625,27,16442969,
45805,27,17935313,
45815,27,16494635,
45825,27,16312761,
45835,27,16490520,
47015,27,19398437,
47025,27,21898489,
47005,27,17759479,
49185,27,18954948,
49195,27,17797552,
49175,27,17238750,
49165,27,17444948,
52925,27,16950521,
52935,27,23797292,
52945,27,15421875,
55335,27,16733177,
55345,27,15837396,
55325,27,17517917,
53125,27,17862865,
53135,27,15801667,
53145,27,16821979,
49495,27,18040157,
49485,27,21600209,
49505,27,20899583,
49205,27,17016979,
49215,27,16180937,
49225,27,18135052,
47045,27,17736667,
47055,27,19428281,
47065,27,20124896,
47165,27,16459323,
47175,27,16189219,
47185,27,20704011,
45925,27,17202136,
45935,27,18567135,
45945,27,21549636,
46085,27,16618073,
46105,27,16963386,
46095,27,18144740,
44895,27,15184740,
44905,27,14238489,
44885,27,17244531,
44925,27,15986093,
44935,27,16249167,
44945,27,16627656,
43645,27,17859584,
43655,27,18196823,
43665,27,17262292,
43685,27,16680052,
43695,27,17271875,
43705,27,19122344,
55355,27,17731093,
56365,27,18826562,
56375,27,21474323,
56385,27,17917292,
56395,27,17604375,
57335,27,19168958,
57345,27,20229948,
57325,27,15854427,
58935,27,16094063,
58925,27,17644375,
58945,27,21233958,
60175,27,16541563,
60185,27,17229531,
60165,27,15255937,
61325,27,17989739,
61335,27,17008907,
61345,27,16306562,
61355,27,19948542,
62545,27,16270729,
62555,27,15068698,
62535,27,16761823,
62525,27,14819115,
64935,27,15605625,
64955,27,20960937,
64945,27,23605000,
64925,27,17999531,
65175,27,18650156,
65185,27,18084322,
64985,27,16918333,
64975,27,19092240,
62575,27,17213125,
62585,27,16884792,
62655,27,16529167,
62665,27,18556615,
62695,27,17360729,
62705,27,14958855,
62775,27,17188594,
62785,27,15890833,
61495,27,14013490,
61505,27,15041406,
61535,27,18597083,
61545,27,18819427,
61615,27,17668385,
61625,27,17063177,
61665,27,17211771,
61655,27,21293698,
60385,27,15447136,
60375,27,18721927,
60415,27,18274166,
60425,27,17288594,
60455,27,17333906,
60465,27,16868593,
59225,27,17163073,
59215,27,20070469,
59255,27,18021875,
59265,27,17539219,
59295,27,17634219,
59305,27,16942187,
57945,27,16086927,
57935,27,17627032,
57975,27,15235469,
57985,27,15116146,
58015,27,19778177,
58025,27,18576875,
58055,27,18153125,
58065,27,17062448,
57895,27,17299167,
57905,27,18781250,
57855,27,14700989,
57865,27,15348855,
57815,27,16722969,
57825,27,16750156,
57785,27,15984063,
57775,27,16336771,
57735,27,14847292,
57745,27,16632969,
57695,27,16247657,
57705,27,15767709,
57625,27,14960729,
57615,27,17204114,
57585,27,16873229,
57575,27,19023802,
57455,27,15137709,
57465,27,18146614,
59055,27,15718281,
59065,27,15894739,
58975,27,15716666,
58985,27,16925469,
59185,27,16166823,
59175,27,18756459,
58935,27,16584011,
58945,27,18004687,
58925,27,18156510,
58955,27,17842343,
60175,27,14488230,
60185,27,19447917,
60165,27,15321771,
60195,27,14395833,
61325,27,15557969,
61335,27,14868854,
61345,27,15365573,
57345,27,16505417,
57335,27,18217031,
57325,27,16434584,
57355,27,20174896,
56395,27,15451407,
56385,27,19199792,
56375,27,16874219,
56365,27,14219584,
55335,27,16529635,
55345,27,15382552,
55355,27,14732812,
55325,27,18172708,
52935,27,19862031,
52945,27,19727188,
52955,27,15882708,
52925,27,14738385,
49185,27,16134844,
49175,27,22355885,
49195,27,15956823,
49165,27,16763073,
47015,27,16762396,
47025,27,16240469,
47035,27,13971302,
45825,27,18797969,
45815,27,23889219,
45835,27,16013594,
45805,27,18192396,
44625,27,17671250,
44635,27,17856875,
44605,27,17070833,
44615,27,19261406,
43365,27,15391719,
43375,27,14572083,
43385,27,15962761,
43395,27,18842552,
41845,27,18075105,
41865,27,14169114,
41855,27,23158645,
41875,27,18437969,
35295,27,15549688,
35305,27,14652708,
35315,27,15599792,
35285,27,15435208,
25665,27,14505938,
25675,27,14264687,
25655,27,16666927,
25645,27,16183333,
17845,27,17633490,
17855,27,17733698,
17865,27,16370885,
17875,27,16426197,
6225,27,15481771,
6215,27,17559323,
6235,27,15901458,
6205,27,17207396,
166285,27,16320261,
166295,27,14761042,
166305,27,14266406,
166315,27,13658958,
157745,27,17498542,
157755,27,16542604,
157735,27,14357448,
147925,27,20593802,
147935,27,21815677,
147945,27,21351719,
147955,27,18378281,
136995,27,17639896,
136985,27,23354218,
136965,27,19778490,
136975,27,18540000,
131715,27,15317292,
131685,27,17527500,
131695,27,14946875,
131705,27,14745261,
128445,27,15744531,
128455,27,18440625,
128465,27,15717239,
128475,27,16321458,
126525,27,15945000,
126535,27,16741198,
126545,27,18729896,
126555,27,17789375,
124625,27,17101407,
124615,27,20055052,
124635,27,14938542,
122865,27,16957292,
122855,27,20350521,
122875,27,14147553,
120755,27,17280729,
120725,27,17480729,
120735,27,21145990,
120745,27,14249479,
132585,27,16540260,
132575,27,19095573,
132595,27,24922240,
117015,27,17830781,
117025,27,22907396,
117035,27,18281979,
117005,27,16224792,
114435,27,15347708,
114425,27,18851511,
114405,27,21202343,
111845,27,16611771,
111855,27,16048385,
111865,27,15574375,
111875,27,16072344,
108825,27,15602969,
108835,27,18260677,
108815,27,17874791,
108805,27,23413646,
105655,27,17227969,
105665,27,18381458,
105645,27,14835834,
105675,27,15596198,
74415,27,16027084,
74425,27,15113958,
74435,27,15663698,
74405,27,20714167,
52245,27,14674844,
52255,27,16508958,
52265,27,14166094,
52275,27,13874687,
4865,27,15409948,
4875,27,18663334,
4845,27,19675782,
4855,27,24023229,
119535,27,15597656,
119545,27,14411094,
119555,27,18123125,
119525,27,19658854,
5,27,14444532,
15,27,17537605,
25,27,17325729,
35,27,15150937,
120695,27,16870104,
120705,27,16283125,
120715,27,18283646,
6145,27,14560781,
6155,27,14856928,
6135,27,16910416,
52305,27,15434323,
52295,27,19554062,
52315,27,16515052,
74475,27,17493229,
74465,27,23769010,
74455,27,29701407,
74575,27,17839688,
74585,27,18765886,
74595,27,18243698,
105775,27,16572239,
105795,27,15930625,
105785,27,20758125,
105905,27,15604167,
105895,27,17319531,
105915,27,16716407,
52785,27,16175260,
52775,27,22564479,
52795,27,20595781,
4815,27,14363177,
4825,27,17528177,
55,27,18615989,
65,27,18554011,
895,27,18045417,
905,27,16690625,
2175,27,15950677,
2185,27,15435365,
2215,27,15734427,
2225,27,14943385,
4735,27,17799115,
4745,27,17996302,
4775,27,15447553,
4785,27,14909688,
4765,27,16632136,
4725,27,19010938,
2205,27,17460260,
2165,27,18772031,
120165,27,16335834,
120185,27,17582188,
120175,27,18062500,
119685,27,14842812,
119695,27,15483021,
119705,27,15239271,
119565,27,16089739,
119585,27,14961146,
119575,27,25519479,
120685,27,15196563,
6125,27,14306510,
114415,27,15763906,
120735,27,18623333,
120745,27,18940365,
120725,27,15592500,
120755,27,16684167,
122855,27,17551875,
122865,27,15923489,
122845,27,19393333,
122875,27,15497656,
124625,27,19309792,
124635,27,17465573,
124605,27,17107344,
124615,27,16819271,
126555,27,17702812,
126525,27,19261250,
126545,27,22919166,
126535,27,17318906,
128455,27,15175885,
128445,27,17885000,
128465,27,16639948,
128475,27,16598386,
131705,27,16808333,
131695,27,18796771,
131685,27,15927292,
136985,27,15939740,
136965,27,18043906,
136975,27,17725469,
136995,27,17293906,
147925,27,18363177,
147935,27,18999687,
147945,27,16555364,
157745,27,18309167,
157735,27,20831823,
157725,27,17566667,
157755,27,20364636,
166295,27,16352813,
166305,27,16660313,
166315,27,20612708,
166285,27,16096459,
6215,27,18809635,
6225,27,19011198,
6235,27,18947917,
6205,27,17895417,
17855,27,17277292,
17865,27,18584114,
17845,27,14381302,
17875,27,17816407,
25655,27,14966614,
25665,27,15591406,
25675,27,18240000,
25645,27,16612344,
147955,27,18182448,
131715,27,16135104,
129445,27,17807396,
129455,27,17505417,
129465,27,17073437,
127185,27,15617708,
127165,27,17167135,
127175,27,17343594,
126565,27,14957552,
126585,27,16317135,
126575,27,20050000,
124805,27,16307657,
124815,27,17240677,
124825,27,16210365,
124855,27,16031510,
124845,27,17694479,
124865,27,15895625,
123015,27,17958855,
123025,27,17194115,
123005,27,21702917,
123135,27,15616042,
123125,27,17257813,
123145,27,19662240,
123325,27,15393698,
123335,27,22833177,
123345,27,22102343,
121445,27,17635417,
121455,27,18788281,
121465,27,19974375,
121565,27,17144740,
121575,27,17221823,
121585,27,15726979,
118085,27,15340833,
118105,27,17471303,
118095,27,19921510,
118125,27,15077031,
118135,27,16757500,
118145,27,22163802,
115325,27,14509167,
115335,27,15196615,
115345,27,15715990,
115365,27,15465416,
115375,27,15295416,
115385,27,15871094,
112775,27,16724167,
112765,27,18555052,
112785,27,17491822,
112805,27,20051041,
112815,27,19178646,
112825,27,23962083,
109685,27,16990989,
109695,27,15274010,
109705,27,17494271,
109735,27,16178334,
109725,27,19730677,
109745,27,18023229,
106845,27,20420729,
106855,27,18723073,
106865,27,20189011,
106885,27,19641823,
106895,27,16738072,
106905,27,18849479,
106925,27,20718177,
106935,27,19132760,
106945,27,22901771,
74925,27,20170781,
74935,27,15111510,
74945,27,21042812,
74965,27,18521667,
74985,27,16327344,
74975,27,18327239,
52805,27,16545104,
52825,27,16148958,
52815,27,17523802,
52855,27,19654167,
52845,27,21703646,
52865,27,19217292,
6165,27,14796823,
6175,27,16010209,
6185,27,20220000,
6195,27,18591354,
52905,27,19568750,
52915,27,17413125,
75025,27,17115521,
75035,27,16335677,
106985,27,15775573,
106995,27,15192761,
109785,27,16638229,
109795,27,20896302,
112875,27,18625000,
112865,27,20131250,
111905,27,15442865,
111915,27,17364844,
114465,27,17083281,
114475,27,16579480,
114505,27,17983489,
114515,27,18509323,
117065,27,15381510,
117075,27,14050208,
120785,27,16032240,
120795,27,15624011,
120835,27,17707968,
120825,27,20723282,
122915,27,14170781,
122905,27,14460990,
124705,27,17628125,
124715,27,16491927,
126625,27,15241094,
126635,27,15497396,
128505,27,16910521,
128515,27,15983125,
128495,27,14537448,
131745,27,15227500,
131755,27,17944636,
131735,27,15193698,
131785,27,15011875,
131795,27,15158594,
131775,27,14038125,
137015,27,14817969,
137025,27,15144583,
137035,27,16529427,
137185,27,15810677,
137175,27,18498646,
137195,27,21459635,
148095,27,14557552,
148105,27,17099479,
148115,27,13102812,
157905,27,17440730,
157895,27,20453125,
157915,27,18257500,
157935,27,16755364,
157945,27,16570156,
157955,27,18496718,
166455,27,18147239,
166465,27,18020104,
166475,27,16286250,
166495,27,15873334,
166515,27,19951146,
166505,27,22219063,
6385,27,18146042,
6375,27,21847604,
6395,27,20749323,
6415,27,15988542,
6435,27,18538802,
6425,27,19531719,
18015,27,17110937,
18025,27,14159635,
18035,27,19216302,
25815,27,20144375,
25825,27,19177812,
25835,27,23548646,
35455,27,17796407,
35465,27,16045260,
35475,27,22212083,
35495,27,20275000,
35505,27,19487656,
35515,27,24591719,
42015,27,16835885,
42025,27,17724896,
42035,27,18770938,
42055,27,16618021,
42065,27,15961823,
42075,27,15959740,
43575,27,15134635,
43585,27,15223177,
43595,27,18664947,
43615,27,16222656,
