quality,ts,
36254,23,18648541,
36272,23,14590000,
36278,23,16015469,
35534,23,15333073,
35528,23,17135781,
35558,23,16495573,
35552,23,17988958,
35582,23,15539219,
35576,23,17329687,
34766,23,16463282,
34760,23,17225938,
34784,23,14072135,
34790,23,16145000,
34808,23,16536146,
34814,23,16149792,
34832,23,18849166,
34838,23,19196094,
34742,23,17033541,
34736,23,20022240,
34718,23,17674895,
34712,23,19008230,
34688,23,21210417,
34694,23,19983594,
34664,23,19202240,
34670,23,19237448,
34640,23,14609063,
34646,23,14578489,
34616,23,19586354,
34622,23,18806042,
34568,23,17223438,
34574,23,17927969,
34550,23,15667553,
34544,23,19033437,
34472,23,16728541,
34478,23,15212813,
35438,23,17356510,
35432,23,19774532,
35390,23,17208073,
35384,23,18943907,
35504,23,19207136,
35510,23,19079219,
35360,23,18484011,
35366,23,17624167,
35354,23,15515521,
35372,23,16863854,
36104,23,19498229,
36110,23,19205677,
36098,23,15827553,
36116,23,20544843,
36794,23,20318125,
36800,23,21703542,
36806,23,15321979,
34400,23,19156666,
34406,23,21590208,
34394,23,19298542,
34412,23,15800521,
33830,23,18310365,
33836,23,17619219,
33824,23,17282552,
33818,23,15316407,
33200,23,20611823,
33206,23,18823646,
33212,23,15994948,
33194,23,17305104,
31766,23,15787292,
31760,23,17910521,
31772,23,16801615,
31754,23,16370365,
29504,23,19347708,
29510,23,21744166,
29516,23,15753333,
29498,23,15101719,
28208,23,16915781,
28214,23,16513907,
28220,23,15504896,
27494,23,17536823,
27488,23,20699531,
27500,23,14203386,
27482,23,15367396,
26780,23,18872395,
26774,23,20192604,
26762,23,16351094,
26768,23,16555261,
26018,23,15738438,
26024,23,18781198,
26030,23,15001979,
26036,23,15641562,
25106,23,19385885,
25112,23,23806459,
25118,23,14713021,
25124,23,17074167,
21176,23,19069636,
21182,23,18383958,
21188,23,17892032,
21170,23,17587395,
15404,23,18849166,
15398,23,20117657,
15392,23,14660833,
15386,23,16956354,
10706,23,16930729,
10712,23,19228437,
10724,23,16589792,
10718,23,19589844,
3728,23,14967604,
3734,23,16632240,
3740,23,19272240,
3722,23,17382083,
99770,23,16647344,
99776,23,16213958,
99782,23,15624635,
99788,23,15727083,
94646,23,19948385,
94652,23,19442604,
94640,23,15341302,
88754,23,20580312,
88766,23,18740625,
88760,23,20193854,
88772,23,16961354,
82190,23,18585104,
82178,23,18797760,
82196,23,23344166,
82184,23,14595156,
79028,23,14174114,
79010,23,13859375,
79016,23,14977291,
79022,23,18488854,
77072,23,16426094,
77078,23,16728385,
77066,23,18537813,
77084,23,16168958,
75914,23,15493958,
75926,23,17129948,
75920,23,19937084,
75932,23,15301562,
74774,23,16210104,
74768,23,17622031,
74780,23,17802135,
73712,23,16288230,
73718,23,18089427,
73724,23,17352864,
72452,23,17741614,
72434,23,21440469,
72440,23,23828281,
72446,23,14896614,
79544,23,20257812,
79550,23,20804740,
79556,23,18289584,
70208,23,16283386,
70214,23,16430312,
70220,23,15361302,
70202,23,16847500,
68642,23,17396250,
68660,23,17784271,
68654,23,20175104,
67112,23,18498646,
67106,23,21095677,
67118,23,18678594,
67124,23,16025365,
65294,23,14455886,
65300,23,13659062,
65288,23,18996459,
65282,23,22047656,
63392,23,16776719,
63398,23,16597813,
63386,23,14924271,
63404,23,13745364,
44648,23,18923281,
44654,23,19067031,
44660,23,16852917,
44642,23,15964375,
31346,23,19981094,
31352,23,23017136,
31358,23,19329947,
31364,23,19623333,
2918,23,15447708,
2924,23,16385885,
2912,23,17273594,
2906,23,17684584,
71720,23,15862708,
71726,23,22538958,
71732,23,15195209,
71714,23,15049219,
2,23,14980572,
72416,23,18775156,
72422,23,16626198,
72428,23,21889688,
3686,23,15498750,
3692,23,15070625,
3680,23,18100208,
31382,23,18130937,
31376,23,20799167,
31388,23,20269584,
44672,23,17325469,
44678,23,18256563,
44684,23,24626198,
44744,23,14749010,
44750,23,16104479,
44756,23,14797865,
63464,23,17584948,
63470,23,18050261,
63476,23,24757344,
63536,23,14949792,
63542,23,14564375,
63548,23,19886979,
31664,23,19050781,
31676,23,23189531,
31670,23,23537083,
2888,23,19518646,
2894,23,18917187,
32,23,16779271,
38,23,17366510,
536,23,15201042,
542,23,14469584,
1304,23,20131615,
1310,23,18667396,
1328,23,16962761,
1334,23,19976458,
2840,23,17237240,
2846,23,20312083,
2864,23,17514844,
2870,23,15884531,
2858,23,19768333,
2834,23,23186042,
1322,23,19002343,
1298,23,18194167,
72098,23,17531667,
72104,23,21739583,
72110,23,22715520,
71810,23,14230625,
71816,23,17944427,
71822,23,17893073,
71738,23,18469792,
71750,23,23375312,
71744,23,29150000,
72410,23,13530990,
3674,23,14058541,
68648,23,19017396,
72440,23,16566771,
72446,23,15879063,
72434,23,15494844,
72452,23,15673906,
73718,23,18353750,
73712,23,19899167,
73706,23,16056302,
73724,23,15907083,
74780,23,18078125,
74774,23,21290365,
74762,23,21357188,
74768,23,15336823,
75926,23,16544427,
75932,23,18211875,
75914,23,17248281,
75920,23,13655417,
77066,23,15979791,
77072,23,17595000,
77084,23,14731667,
77078,23,18572187,
79016,23,15591875,
79022,23,15517865,
79010,23,13881980,
82184,23,15125156,
82178,23,16319792,
82190,23,16639011,
82196,23,17663021,
88754,23,19700261,
88760,23,18856145,
88766,23,18768906,
94640,23,19214531,
94646,23,21271875,
94652,23,14880937,
94634,23,17306614,
99776,23,17177084,
99788,23,18666823,
99782,23,20602396,
99770,23,18410104,
3728,23,18221875,
3734,23,22397031,
3740,23,17956250,
3722,23,15864844,
10712,23,18032916,
10718,23,20020625,
10706,23,16160365,
10724,23,16267344,
15392,23,17755573,
15398,23,20193750,
15404,23,22516771,
15386,23,20520104,
88772,23,16227344,
79028,23,20638385,
77666,23,17737396,
77672,23,18223802,
77678,23,17402031,
76298,23,14570521,
76310,23,15358594,
76304,23,20863229,
75938,23,14483854,
75950,23,16221250,
75944,23,18857448,
74888,23,16592969,
74882,23,20265885,
74894,23,20661042,
74906,23,19449011,
74918,23,18528386,
74912,23,20517708,
73808,23,16633334,
73802,23,18982395,
73814,23,17441042,
73874,23,15468542,
73886,23,16907864,
73880,23,19646197,
73994,23,20021666,
74000,23,18765781,
74006,23,24274636,
72866,23,16748490,
72872,23,16115417,
72878,23,14588229,
72938,23,19140521,
72944,23,18255521,
72950,23,17488489,
70850,23,15511093,
70862,23,16473021,
70856,23,18725312,
70880,23,15018906,
70874,23,17830885,
70886,23,17197709,
69200,23,15513229,
69194,23,17958333,
69206,23,15903333,
69224,23,15127656,
69230,23,15344011,
69218,23,16513281,
67658,23,19441041,
67664,23,17583750,
67670,23,16968229,
67682,23,16150469,
67688,23,17679531,
67694,23,17979010,
65810,23,19483489,
65816,23,17091875,
65822,23,18568542,
65834,23,18729375,
65846,23,18581354,
65840,23,19897760,
64106,23,16107969,
64112,23,15472084,
64118,23,15429219,
64130,23,14140052,
64136,23,15208542,
64142,23,18915365,
64154,23,17534635,
64160,23,16935208,
64166,23,16991458,
44954,23,17164427,
44960,23,14745469,
44966,23,19516354,
44978,23,17192344,
44984,23,16235729,
44990,23,20045729,
31688,23,16100261,
31682,23,17953125,
31694,23,16458437,
31706,23,17893073,
31718,23,19659844,
31712,23,20697187,
3704,23,14962135,
3698,23,16224948,
3710,23,15937448,
3716,23,19432344,
31748,23,18046614,
31742,23,21313541,
45014,23,18697344,
45020,23,18782760,
64190,23,15804323,
64196,23,15661042,
65876,23,15537604,
65870,23,18121927,
67718,23,17835052,
67724,23,16371302,
67142,23,16504010,
67148,23,16596771,
68684,23,14962500,
68678,23,15987656,
68708,23,17636562,
68702,23,19524844,
70238,23,14840052,
70244,23,14846927,
72476,23,16366250,
72470,23,17932084,
72494,23,16500468,
72500,23,17977084,
73742,23,17190312,
73748,23,16476458,
74828,23,15596822,
74822,23,17677395,
75980,23,16474062,
75974,23,18034323,
77102,23,19986823,
77108,23,20140782,
77096,23,15462865,
79046,23,14313386,
79052,23,17531823,
79040,23,15537031,
79070,23,16099791,
79076,23,15325886,
79064,23,15493958,
82214,23,14360677,
82208,23,15799271,
82220,23,17020625,
82310,23,18388854,
82316,23,18375520,
82304,23,20645677,
88862,23,16052864,
88856,23,17238282,
88868,23,19778177,
94736,23,16309115,
94742,23,15790156,
94748,23,19539375,
94760,23,16389062,
94766,23,15477239,
94772,23,18896302,
99878,23,17008646,
99884,23,16871041,
99872,23,20632031,
99896,23,14548021,
99908,23,14856302,
99902,23,16443437,
3824,23,14317344,
3836,23,16334739,
3830,23,20649740,
3860,23,18196042,
3854,23,18933229,
3848,23,20735937,
10808,23,16899844,
10814,23,15537500,
10820,23,20213646,
15488,23,19620625,
15500,23,17415416,
15494,23,19565730,
21278,23,17603334,
21272,23,18488489,
21284,23,16786094,
21296,23,18640937,
21308,23,17680938,
21302,23,18571406,
25208,23,15573073,
25214,23,18325729,
25220,23,19461875,
25232,23,16750833,
25238,23,19710677,
25244,23,19908750,
26150,23,15278698,
26144,23,16086719,
26156,23,16360886,
26174,23,15608073,
26168,23,16259063,
26888,23,18182552,
26894,23,18141094,
26912,23,20691406,
26918,23,19341302,
27584,23,16412761,
27590,23,15485938,
27608,23,16807552,
27614,23,19153802,
28328,23,15555885,
28334,23,15227969,
28358,23,15095781,
28352,23,17376302,
29600,23,15900261,
29606,23,18141875,
29612,23,19134636,
29648,23,15447136,
29654,23,15048021,
29660,23,15916094,
31820,23,15218594,
31814,23,17213541,
31838,23,15714896,
31844,23,16428333,
33278,23,15810730,
33284,23,14906927,
33878,23,15362136,
33884,23,15503855,
34502,23,16942865,
34508,23,16956094,
34532,23,14762135,
34526,23,16152553,
35468,23,14015469,
35462,23,18840208,
36188,23,13452187,
36182,23,15672760,
36860,23,18729115,
36854,23,19660208,
36878,23,18821875,
36884,23,18746458,
37646,23,16254531,
37652,23,14306145,
39062,23,17038229,
39068,23,17350313,
42254,23,16135781,
42260,23,17458229,
42284,23,19114583,
42278,23,20873698,
45068,23,15661041,
45062,23,19238906,
47174,23,16850365,
47180,23,19066146,
49532,23,16881771,
49526,23,19124740,
52550,23,16328281,
52556,23,16527552,
52574,23,17019948,
52580,23,18149062,
56846,23,14138697,
56852,23,17831302,
59774,23,17151719,
59780,23,16936041,
61244,23,17735989,
61238,23,20124688,
62342,23,17388958,
62348,23,17688749,
62366,23,17704427,
62372,23,17743593,
63284,23,15840677,
63278,23,16764896,
63350,23,15968125,
63356,23,17287813,
64262,23,17256093,
64268,23,16989948,
64334,23,18798489,
64340,23,20649791,
64364,23,16026146,
64358,23,17239584,
64454,23,15782864,
64460,23,16124687,
64526,23,18707292,
64532,23,20100416,
64604,23,16883386,
64598,23,19113698,
64694,23,19448646,
64700,23,18791511,
64814,23,17945833,
64820,23,18634479,
64940,23,16804896,
64934,23,18415521,
65084,23,17701354,
65078,23,19115156,
65228,23,16878490,
65222,23,18085000,
65948,23,14366823,
65942,23,16519323,
65966,23,15514739,
65972,23,16373750,
66086,23,19925000,
66092,23,20258750,
66182,23,15636875,
66188,23,16506771,
66332,23,14223072,
66326,23,15612448,
66356,23,15812656,
66350,23,17396770,
66446,23,14691615,
66452,23,16703907,
66566,23,17612708,
66572,23,17406563,
66686,23,17551407,
66692,23,19146614,
66710,23,15208646,
66716,23,15629792,
66704,23,18303646,
66812,23,18074218,
66806,23,20255365,
66800,23,22881094,
66920,23,19142240,
66932,23,24821823,
66926,23,40248438,
67046,23,14933594,
67052,23,15461302,
67040,23,18262240,
67784,23,18560885,
67790,23,17274114,
67796,23,19156042,
66596,23,21213282,
66590,23,22326146,
66584,23,23615833,
66560,23,21690313,
66566,23,17881302,
66572,23,16955260,
66440,23,20606146,
66452,23,19445209,
66446,23,20531458,
66350,23,17824167,
66344,23,18635208,
66356,23,21557864,
66206,23,17221146,
66212,23,16549739,
66092,23,16702656,
66086,23,16884687,
65966,23,19741771,
65972,23,20422343,
65246,23,20151614,
65252,23,19388333,
65102,23,17071198,
65108,23,17335312,
64958,23,16680417,
64964,23,14558750,
64862,23,18665990,
64868,23,19886979,
64838,23,13986771,
64844,23,17214947,
64718,23,14612031,
64724,23,15393802,
64622,23,15183542,
64628,23,15594115,
64616,23,17774948,
64610,23,14405625,
64706,23,20214167,
64712,23,19388125,
64808,23,18974375,
64802,23,18824948,
64814,23,19574427,
64928,23,19785313,
64922,23,21360052,
64934,23,22912604,
65030,23,15606823,
65024,23,17109844,
65018,23,18551667,
65186,23,16281250,
65198,23,16220364,
65192,23,18969792,
65906,23,16515521,
65918,23,15540052,
65912,23,16890469,
66050,23,20362917,
66056,23,20380261,
66062,23,22356667,
66152,23,17111771,
66146,23,17910156,
66158,23,18786667,
66290,23,17997969,
66296,23,18185104,
66302,23,16269896,
66410,23,17281510,
66416,23,17250312,
66530,23,17006250,
66536,23,18466771,
66656,23,17890312,
66650,23,21196041,
66770,23,15940990,
66776,23,17090834,
66890,23,18581614,
66896,23,17976979,
67010,23,16773385,
67016,23,17550729,
67754,23,16071823,
67760,23,15595573,
67874,23,18247916,
67880,23,19918698,
67970,23,15599948,
67976,23,15143385,
68066,23,15172813,
68072,23,15586927,
68168,23,14553073,
68162,23,16455990,
68264,23,18683073,
68258,23,21759636,
68330,23,14573438,
68336,23,14523698,
68402,23,17206146,
68408,23,16337969,
68528,23,18703021,
68522,23,20973229,
68504,23,16102396,
68498,23,16615052,
68600,23,14475209,
68594,23,15941042,
69320,23,16233281,
69314,23,16633854,
69290,23,14588854,
69296,23,16880625,
69410,23,15010469,
69416,23,14245156,
69512,23,14072292,
69506,23,20371302,
69482,23,16333750,
69488,23,16791563,
69608,23,15606042,
69602,23,18616875,
69698,23,17525104,
69704,23,16426615,
69680,23,17202500,
69674,23,18983750,
69770,23,18357500,
69776,23,15716458,
69890,23,18250208,
69896,23,19801614,
69866,23,18582917,
69872,23,18326875,
69962,23,18624792,
69968,23,16796458,
70058,23,19940625,
70064,23,18432761,
70160,23,15141667,
70154,23,19348958,
70136,23,17961406,
70130,23,19476302,
70922,23,14629010,
70928,23,14888229,
71018,23,19862031,
71024,23,19537032,
70994,23,17512448,
71000,23,17502812,
71096,23,15120886,
71090,23,18261718,
71162,23,18429011,
71168,23,22502344,
71258,23,22107604,
71264,23,22196823,
71240,23,14381145,
71234,23,17077864,
71336,23,16392656,
71330,23,18330885,
71426,23,15066302,
71432,23,15671094,
71498,23,15419688,
71504,23,15894219,
71516,23,18741198,
71510,23,21067135,
71582,23,18330833,
71588,23,18625417,
71654,23,17674011,
71660,23,16472188,
71684,23,20715729,
71678,23,21800469,
73004,23,15798334,
72998,23,16697500,
73070,23,16238594,
73076,23,18325208,
73148,23,17355260,
73142,23,17854636,
73214,23,18479843,
73220,23,18422969,
73292,23,17280573,
73286,23,18365209,
73358,23,17734011,
73364,23,18743959,
73430,23,20115104,
73436,23,20920052,
73454,23,19564844,
73460,23,14918385,
73526,23,17041042,
73532,23,18384688,
73604,23,16374375,
73598,23,16866042,
73676,23,18052083,
73670,23,18844531,
74078,23,17768021,
74084,23,18910990,
74156,23,15007344,
74150,23,17168125,
74228,23,15432188,
74222,23,16638177,
74294,23,14366146,
74300,23,16656770,
74366,23,18358646,
74372,23,18846511,
74438,23,16610313,
74444,23,16135989,
74510,23,13642188,
74516,23,14136094,
74582,23,19396354,
74588,23,18014323,
74654,23,16384635,
74660,23,17361354,
74726,23,18598177,
74732,23,17958333,
75158,23,17515313,
75164,23,19742760,
75230,23,17506094,
75236,23,17219687,
75302,23,18851354,
75308,23,18804375,
75398,23,19259739,
75404,23,18725312,
75470,23,18332605,
75476,23,19113177,
75548,23,17300365,
75542,23,19211146,
75614,23,16192500,
75620,23,16256094,
75686,23,19832552,
75692,23,19583802,
75782,23,20995729,
75788,23,18889791,
75854,23,18390937,
75860,23,18988802,
75878,23,15682500,
75884,23,16109427,
76358,23,17212604,
76364,23,16984166,
76436,23,20385364,
76430,23,21652969,
76502,23,17920052,
76508,23,20142136,
76574,23,15834792,
76580,23,16042760,
76652,23,17686458,
76646,23,19613907,
76718,23,16554063,
76724,23,22830677,
76796,23,15364062,
76790,23,15685417,
76868,23,18072656,
76862,23,20615730,
76958,23,16158385,
76964,23,21254271,
77036,23,19033073,
77030,23,21284792,
77732,23,16990157,
77726,23,19091198,
77804,23,17814635,
77798,23,20747396,
77870,23,14993385,
77876,23,16401302,
77948,23,17516666,
77942,23,18674791,
78014,23,16574167,
78020,23,17989844,
78182,23,16527709,
78188,23,16721823,
78374,23,17747032,
78380,23,20036979,
78572,23,15235000,
78566,23,17664375,
78758,23,18887292,
78764,23,17814948,
78974,23,18513229,
78980,23,19156511,
79766,23,19160312,
79772,23,19844531,
80006,23,17997135,
80012,23,17692709,
80198,23,18729479,
80204,23,19100416,
80438,23,17369740,
80444,23,18610990,
80654,23,16467396,
80660,23,20158750,
80684,23,16496510,
80678,23,17530885,
80876,23,19259531,
80870,23,20587916,
81092,23,16390416,
81086,23,18060625,
81278,23,15124687,
81284,23,16707917,
81494,23,18391302,
81500,23,17859063,
81812,23,16573802,
81806,23,17406354,
82934,23,18680416,
82940,23,19072396,
83414,23,17879011,
83420,23,19709167,
83798,23,18431979,
83804,23,18366041,
85790,23,14758906,
85796,23,18328854,
86612,23,18388958,
86606,23,19904219,
87110,23,16109219,
87116,23,15702135,
87188,23,16337448,
87182,23,18405990,
87278,23,19177135,
87284,23,19499479,
87350,23,18025469,
87356,23,18443802,
88358,23,17500677,
88364,23,17529375,
89102,23,15953541,
89108,23,17309688,
89894,23,20642032,
89900,23,19499479,
90950,23,15935521,
90956,23,16452500,
92126,23,15074895,
92132,23,14115260,
92372,23,19418958,
92366,23,21712553,
92612,23,14928958,
92606,23,17593958,
92852,23,16773281,
92846,23,19260677,
93374,23,18236615,
93380,23,17834635,
86582,23,17953489,
86588,23,18441511,
85766,23,17044271,
85772,23,27152813,
83774,23,14434323,
83780,23,17127135,
83390,23,18241094,
83396,23,18835000,
82916,23,14790156,
82910,23,15922448,
81788,23,16025625,
81782,23,17383020,
81470,23,16234687,
81476,23,15970417,
81254,23,16738437,
81260,23,17970208,
81062,23,17956407,
81068,23,18148646,
80846,23,14373854,
80852,23,15096979,
80192,23,15578281,
80432,23,18672865,
80456,23,17143594,
80462,23,18385521,
80468,23,18675625,
80672,23,16989271,
80696,23,17769062,
80702,23,18579323,
80708,23,19943125,
80894,23,18445678,
80900,23,18257500,
80888,23,20690469,
80912,23,15910417,
80918,23,15019114,
80924,23,22870677,
81110,23,17929948,
81104,23,20687760,
81116,23,18747292,
81128,23,17064584,
81134,23,14622813,
81140,23,15932396,
81302,23,18084063,
81296,23,20736823,
81308,23,19210052,
81320,23,17418698,
81332,23,17352500,
81326,23,17930781,
81512,23,15517761,
81518,23,15437031,
81524,23,20275052,
81536,23,18212656,
81548,23,16285260,
81542,23,18257968,
81560,23,15811511,
81566,23,18078906,
81584,23,17606666,
81590,23,22496563,
81614,23,18000781,
81608,23,20150364,
81824,23,15007344,
81830,23,15030573,
81848,23,15496198,
81854,23,17023906,
81872,23,16714896,
81878,23,19427969,
81896,23,17753698,
81902,23,17321198,
81920,23,18777604,
81926,23,17425521,
81944,23,20215572,
81950,23,16088645,
81974,23,18093177,
81968,23,19461770,
81998,23,18052604,
81992,23,20191615,
82016,23,18779583,
82022,23,17758541,
82046,23,18445989,
82040,23,20419114,
82064,23,17063958,
82070,23,16826666,
82088,23,14816406,
82094,23,15647031,
82118,23,16209480,
82112,23,17997865,
82142,23,15179948,
82136,23,17649896,
82952,23,15772708,
82958,23,14605729,
82976,23,18456198,
82982,23,17852552,
83000,23,19153698,
83006,23,17727448,
83024,23,17034062,
83030,23,16679740,
83054,23,16807135,
83048,23,23610469,
83102,23,18052969,
83096,23,20163750,
83120,23,17605886,
83126,23,17215365,
83144,23,18152760,
83150,23,19141406,
83456,23,14888229,
83462,23,17528490,
83480,23,16473072,
83486,23,16163333,
83510,23,16556667,
83504,23,19033698,
83528,23,18279375,
83534,23,18786979,
83552,23,17393803,
83558,23,16802708,
83582,23,16705625,
83576,23,17850677,
83600,23,17200000,
83606,23,18884218,
83840,23,16451927,
83846,23,16491614,
83870,23,14454844,
83864,23,16429271,
83894,23,15615468,
83888,23,18390468,
83912,23,15577812,
83918,23,15912135,
83942,23,15103021,
83936,23,16833594,
83966,23,17509635,
83960,23,17994271,
83990,23,15635313,
83984,23,17778021,
85832,23,15090156,
85838,23,14159583,
85856,23,19388542,
85862,23,23344167,
85880,23,17331511,
85886,23,16741302,
85904,23,18414896,
85910,23,24988854,
85934,23,18046250,
85928,23,20584218,
85952,23,18689687,
85958,23,18571719,
85976,23,18106823,
85982,23,17636354,
86000,23,17899739,
86006,23,17463178,
86672,23,15593125,
86678,23,16921979,
86696,23,18567084,
86702,23,18405312,
86720,23,17958490,
86726,23,20050573,
86750,23,15732448,
86744,23,19024063,
86768,23,16747188,
86774,23,16931614,
86792,23,16532292,
86798,23,17701459,
86816,23,16279531,
86822,23,18326927,
86840,23,18457240,
86846,23,17475104,
86870,23,17693438,
86864,23,19775260,
86888,23,17368333,
86894,23,22301771,
86912,23,16958229,
86918,23,19257969,
86936,23,17334583,
86942,23,18453698,
86960,23,15241146,
86966,23,18336719,
86990,23,16494271,
86984,23,18424739,
87008,23,18943854,
87014,23,19222239,
87038,23,16834323,
87032,23,19391145,
87062,23,19689114,
87056,23,21172240,
87080,23,15894740,
87086,23,15920052,
86024,23,18654479,
86030,23,18485469,
86048,23,14503802,
86054,23,15240156,
86072,23,18976823,
86078,23,18770937,
86096,23,18493386,
86102,23,20831511,
86120,23,18552708,
86126,23,16969063,
86150,23,18456771,
86144,23,20311406,
86174,23,17039636,
86168,23,19106615,
86192,23,18758802,
86198,23,17197761,
84014,23,17770885,
84008,23,20356823,
84032,23,17298698,
84038,23,17774270,
84056,23,19319531,
84062,23,19291094,
84068,23,18427552,
84086,23,17502031,
84080,23,18761459,
84110,23,17517708,
84104,23,19863437,
84134,23,18717813,
84128,23,19819010,
84158,23,15848021,
84152,23,17074948,
84176,23,19667188,
84182,23,19836927,
84200,23,15643802,
84206,23,20702968,
84224,23,15059219,
84230,23,14947396,
84248,23,16945938,
84254,23,19216927,
84278,23,16719166,
84272,23,17943386,
84302,23,18381822,
84296,23,19769375,
84320,23,18453958,
84326,23,16694375,
84344,23,15137552,
84350,23,15238073,
84368,23,16948073,
84374,23,18889270,
84398,23,14822135,
84392,23,15622656,
84416,23,20646458,
84422,23,19653959,
84446,23,16361979,
84440,23,18393125,
84464,23,19340365,
84470,23,16708334,
84488,23,17643125,
84494,23,17548750,
84518,23,17155417,
84512,23,18173386,
84536,23,19076875,
84542,23,19236979,
84560,23,17558907,
84566,23,21885312,
84590,23,17372968,
84584,23,19238281,
84608,23,16730938,
84614,23,18639687,
84632,23,18005052,
84638,23,17680156,
84662,23,16359948,
84656,23,18578906,
84686,23,16129010,
84680,23,17893177,
84704,23,19120625,
84710,23,19698906,
84716,23,18990417,
84728,23,18316041,
84734,23,19697395,
84758,23,16939896,
84752,23,19723333,
84782,23,13998906,
84776,23,16677292,
84800,23,17705990,
84806,23,18359427,
84830,23,17400365,
84824,23,18827708,
84848,23,19874947,
84854,23,19734583,
84872,23,18774322,
84878,23,17897032,
84896,23,16856979,
84902,23,16438177,
