quality,ts,
29,31,39861927,
21,31,51136042,
13,31,30474739,
5,31,15314166,
95629,31,17890208,
95645,31,18093177,
95637,31,37591927,
3885,31,24346718,
3893,31,23602812,
3901,31,42794010,
41813,31,22011094,
41821,31,21164948,
41805,31,18276771,
41797,31,15454844,
59533,31,15652344,
59541,31,15181458,
59525,31,22849687,
84525,31,16623281,
84533,31,17484739,
84517,31,14557813,
87061,31,15498750,
87053,31,17393125,
87045,31,14753594,
89477,31,22679687,
89485,31,27453125,
91525,31,18943177,
91533,31,19249636,
91541,31,16260938,
91549,31,18669479,
93613,31,17164740,
93621,31,21893698,
93629,31,24358333,
93605,31,33956458,
96589,31,26042239,
96581,31,56337343,
96597,31,49947657,
96605,31,55723281,
98301,31,17596303,
98277,31,46799688,
98285,31,40855938,
98293,31,29054427,
99709,31,18770938,
99685,31,26731511,
99693,31,41867031,
101229,31,18310625,
101237,31,20083802,
101245,31,18003541,
101221,31,22167396,
102773,31,18959896,
102765,31,25595729,
102781,31,23082969,
102757,31,17637604,
105365,31,18226198,
105373,31,32178386,
105357,31,34610625,
105349,31,30601563,
109573,31,20069063,
109581,31,23832500,
109589,31,25779166,
109597,31,26126354,
118365,31,18443125,
118357,31,24629010,
126197,31,20359375,
126205,31,24213333,
133045,31,18770938,
133053,31,22666146,
133301,31,17312084,
133309,31,22171875,
5237,31,20981614,
5245,31,23545990,
14485,31,19624271,
14493,31,23921250,
20733,31,19935990,
20725,31,47578021,
20573,31,36250417,
20565,31,41161094,
28277,31,23527239,
28285,31,27118177,
33533,31,20006302,
33525,31,32158698,
34749,31,18761250,
34741,31,24604843,
34845,31,20473385,
34837,31,31663386,
35797,31,21065885,
35805,31,29539792,
36765,31,25158177,
36757,31,30516042,
37749,31,20594843,
37757,31,23156093,
39445,31,21993177,
39453,31,31570260,
39509,31,22732396,
39517,31,23691875,
126421,31,19023802,
126429,31,23611719,
118349,31,21370886,
118341,31,20148386,
126189,31,19452188,
126181,31,20958333,
133029,31,19687344,
133037,31,17963958,
4965,31,19930938,
4973,31,28871719,
4981,31,38841563,
4989,31,16993020,
14277,31,22086094,
14301,31,33808489,
14285,31,37220937,
14293,31,23838437,
20525,31,22771875,
20533,31,25296614,
20517,31,24989791,
20541,31,26484687,
28229,31,25297969,
28237,31,51604896,
28245,31,50475312,
28253,31,30951302,
33485,31,38088854,
33493,31,44705261,
33501,31,30893906,
33477,31,30875208,
34693,31,17692344,
34709,31,19326823,
34701,31,19648073,
34717,31,16116042,
35709,31,20932188,
35685,31,20162760,
35693,31,19393386,
35701,31,15591042,
36645,31,18882395,
36653,31,18958803,
36661,31,17380625,
36669,31,18998073,
37613,31,20467292,
37621,31,18675000,
37605,31,19751823,
39349,31,20179792,
39357,31,20470000,
39341,31,21557864,
39333,31,20487604,
42341,31,15784427,
42349,31,19600729,
42357,31,15562552,
44277,31,17366145,
44269,31,19093281,
44261,31,15935625,
