quality,ts,
25641,17,19063333,
147951,17,15382292,
131711,17,18134532,
129441,17,19672604,
129451,17,19203750,
129461,17,16590209,
127161,17,18271458,
127171,17,16415052,
127181,17,15304739,
126561,17,14193438,
126571,17,14866250,
126581,17,16382761,
124801,17,15088646,
124811,17,14739167,
124821,17,17246927,
124841,17,17258177,
124851,17,17631250,
124861,17,15914323,
123001,17,15561562,
123121,17,14843177,
123131,17,16848073,
123141,17,14556198,
123321,17,15229948,
121441,17,17784375,
121451,17,19072969,
121461,17,15463594,
121561,17,21778802,
121581,17,15961458,
121571,17,18507448,
118081,17,14672709,
118091,17,19245104,
118101,17,15437083,
118121,17,18883542,
118131,17,18377917,
118141,17,17191302,
115321,17,14537813,
115341,17,14033333,
115331,17,15812240,
115371,17,16927708,
115361,17,19913542,
115381,17,16935417,
112761,17,20298437,
112771,17,18885886,
112781,17,17325573,
112801,17,17152239,
109691,17,15182761,
109681,17,21189323,
109701,17,18529375,
109731,17,15224687,
109721,17,19150677,
109741,17,14356198,
106841,17,25724584,
106891,17,18917500,
106881,17,22684375,
106901,17,18042917,
106921,17,16854791,
74921,17,15760833,
74931,17,14038593,
74941,17,14581979,
74961,17,18538177,
74971,17,16533177,
74981,17,17266615,
52801,17,16103854,
52821,17,14400468,
52841,17,16433802,
52851,17,16486250,
52861,17,16348334,
6161,17,14316146,
6171,17,16697656,
6181,17,14108854,
6191,17,16738177,
52901,17,17028854,
52911,17,15367500,
75021,17,18149688,
75031,17,15117604,
106981,17,14499635,
106991,17,14478073,
109781,17,15792395,
109791,17,16808959,
111901,17,19261145,
111911,17,14890990,
114461,17,16578698,
114471,17,15300416,
114501,17,15374270,
117061,17,15854219,
117071,17,14381666,
120781,17,16127187,
120791,17,18354323,
120821,17,18466407,
122901,17,15558854,
122911,17,16916927,
124701,17,16648698,
124711,17,15257657,
126621,17,15113802,
126631,17,15408229,
128501,17,17758125,
128511,17,22250885,
128491,17,17577709,
131731,17,17767135,
131751,17,19758958,
131741,17,23821407,
131781,17,18070937,
131771,17,13477708,
131791,17,30728854,
137011,17,17805052,
137021,17,15844687,
137031,17,15453125,
137171,17,16078437,
148091,17,16159948,
148101,17,15844427,
148111,17,13458594,
157891,17,19133542,
157901,17,22054375,
157931,17,16892812,
157941,17,15588907,
157951,17,18301823,
166451,17,17075417,
166461,17,19764583,
166471,17,19402760,
166501,17,16454687,
166491,17,19402656,
6371,17,15603594,
6381,17,14306511,
6391,17,14117864,
6411,17,16525521,
6421,17,18486406,
18011,17,16361458,
18021,17,15595885,
18031,17,14807656,
25811,17,18019636,
25821,17,15660052,
25831,17,14234062,
35451,17,14547604,
35461,17,15140677,
35471,17,14890156,
35491,17,18382968,
42011,17,14714531,
42021,17,20135573,
42031,17,14406093,
42051,17,17110937,
42061,17,15461406,
42071,17,16814948,
43571,17,16364271,
43581,17,16511094,
43591,17,15660364,
43611,17,13791770,
43621,17,15342031,
44811,17,18085937,
44821,17,15352969,
44851,17,17211927,
45971,17,13918125,
45981,17,15714114,
46011,17,15668750,
46021,17,16116146,
47211,17,18785781,
47221,17,17407761,
47251,17,22305052,
47261,17,15429115,
49331,17,16641093,
49341,17,16658698,
49421,17,14525677,
49411,17,21260365,
49431,17,13979323,
53031,17,16957239,
53021,17,22283438,
53061,17,15081093,
53071,17,16938698,
55461,17,14451146,
55471,17,14579531,
56461,17,15148541,
56471,17,15327916,
57501,17,17363125,
57511,17,17339740,
57541,17,14067240,
57551,17,15571146,
59101,17,15218229,
59111,17,13553281,
60301,17,15225469,
60311,17,17048593,
61421,17,15404479,
61431,17,15168750,
61461,17,15434010,
62741,17,18504427,
62751,17,15025730,
65101,17,15897240,
65111,17,16133698,
70421,17,14577187,
70431,17,14704687,
75101,17,16177344,
75111,17,19619895,
78621,17,15839688,
78631,17,14384375,
82541,17,16454948,
82551,17,14812291,
87581,17,15707031,
87591,17,14728542,
87621,17,15923906,
94741,17,14108073,
94751,17,18748073,
99621,17,17372552,
99631,17,15962500,
102061,17,18986667,
102071,17,16275260,
103901,17,17355156,
103911,17,17708230,
103941,17,17352083,
105461,17,21856146,
105471,17,15377812,
105581,17,15824844,
105591,17,18301250,
107101,17,21477448,
107111,17,16915365,
107221,17,17251146,
107231,17,15935625,
107261,17,13936354,
107271,17,19082760,
107421,17,21618855,
107431,17,16875468,
107541,17,15726354,
107551,17,16985885,
107661,17,17110885,
107671,17,15113698,
107821,17,14955729,
107831,17,15011302,
108021,17,17638489,
108031,17,15979010,
108221,17,14024427,
108231,17,13472760,
108461,17,17618230,
108471,17,16813385,
108701,17,17744323,
108711,17,17800989,
109901,17,15344844,
109911,17,17045989,
109941,17,14974792,
110141,17,18032760,
110151,17,15070260,
110301,17,19190157,
110311,17,16375782,
110541,17,16797917,
110741,17,14600000,
110751,17,16177396,
110941,17,14350781,
110951,17,20026407,
111141,17,15320521,
111181,17,13712968,
111191,17,18667760,
111171,17,16023698,
111331,17,17228854,
111341,17,15988542,
111351,17,15137917,
111531,17,22897969,
111541,17,15199219,
111551,17,16287031,
111731,17,16754844,
111741,17,16667396,
111751,17,15560156,
112971,17,16619114,
112981,17,18875833,
112991,17,16315104,
110971,17,18569375,
110931,17,18842239,
110731,17,16241146,
110571,17,13846511,
110581,17,13451041,
110591,17,15423334,
110341,17,18269636,
110351,17,16030937,
109951,17,18486875,
108741,17,16417291,
108751,17,14784219,
108501,17,15029688,
108511,17,15812083,
108261,17,15022136,
108271,17,14644687,
108101,17,14967188,
108111,17,14715313,
108071,17,17370053,
108061,17,19271198,
107861,17,16395781,
107871,17,15655625,
107701,17,15349375,
107711,17,14742395,
107691,17,19262292,
107681,17,16654688,
107841,17,17343490,
107851,17,19957709,
108001,17,19103073,
108011,17,17310886,
108021,17,18626666,
108201,17,17757657,
108211,17,15066198,
108221,17,15138334,
108361,17,14238854,
108381,17,16692031,
108371,17,20432917,
108641,17,20730729,
108651,17,15584532,
108661,17,16552031,
109841,17,19562656,
109851,17,15950260,
109861,17,15963646,
110081,17,18440730,
110091,17,22332865,
110101,17,17061927,
110241,17,21718906,
110251,17,16059948,
110261,17,20323541,
110481,17,15629375,
110491,17,16716771,
110501,17,15134531,
110681,17,19413802,
110691,17,15412084,
110881,17,18193854,
110891,17,14977813,
111081,17,15164375,
111091,17,14170521,
111281,17,16223229,
111291,17,15330521,
111481,17,16700990,
111491,17,15201042,
111681,17,15065573,
111691,17,16444219,
112921,17,15120937,
112931,17,15367448,
113121,17,20004844,
113131,17,18338542,
113281,17,17326771,
113291,17,15038802,
113441,17,18307656,
113451,17,16788281,
113601,17,19281302,
113611,17,16045156,
113761,17,15782709,
113771,17,14508385,
113881,17,16040313,
113891,17,19146094,
114001,17,14677657,
114011,17,15885468,
114201,17,17386041,
114161,17,20331042,
114171,17,18490990,
114321,17,15222969,
114331,17,14604011,
115521,17,15519271,
115481,17,16709114,
115491,17,14549948,
115691,17,14666146,
115681,17,20964948,
115841,17,16209480,
115851,17,20212395,
115801,17,14643333,
115811,17,14361198,
116001,17,15884844,
116011,17,15897240,
116161,17,16549636,
116171,17,17069479,
116131,17,16091146,
116121,17,18767500,
116281,17,16249010,
116291,17,15381094,
116481,17,16043125,
116491,17,15004844,
116441,17,20922240,
116601,17,16121250,
116611,17,14330937,
116761,17,15992031,
116771,17,14892969,
116921,17,16243490,
116931,17,16954479,
116881,17,14717760,
116891,17,14561406,
118201,17,14661719,
118211,17,13752604,
118361,17,17170990,
118371,17,18586615,
118321,17,13741563,
118331,17,17429375,
118491,17,15331875,
118481,17,20728594,
118601,17,19125364,
118611,17,16298750,
118761,17,16629270,
118771,17,15547084,
118721,17,13517187,
118731,17,16180260,
118891,17,14816666,
118881,17,17540000,
119041,17,16506615,
119051,17,15333959,
119161,17,13900000,
119171,17,16570156,
119191,17,17168542,
119181,17,17364896,
119311,17,14706041,
119301,17,16960156,
119421,17,14996927,
119431,17,14444583,
119461,17,18762969,
119471,17,17432292,
121661,17,15482552,
121671,17,14205261,
121781,17,18182395,
121791,17,18453646,
121901,17,15961459,
121911,17,15075364,
122021,17,19604531,
122031,17,16038385,
122141,17,17543698,
122151,17,15641250,
122261,17,15154583,
122271,17,14964063,
122381,17,17715572,
122421,17,15883282,
122431,17,15258854,
122541,17,18286770,
122551,17,16681354,
122661,17,17492708,
122671,17,15019011,
122781,17,14873854,
122791,17,15234063,
123461,17,16090156,
123471,17,20588021,
123581,17,15708334,
123591,17,20442500,
123701,17,19089844,
123711,17,17727083,
123821,17,18326927,
123831,17,16922187,
123941,17,15079115,
123951,17,15302864,
124061,17,16553438,
124071,17,15751771,
124181,17,16983698,
124191,17,14101250,
124301,17,17936198,
124311,17,16449584,
124421,17,16681927,
124431,17,16193594,
124541,17,17256146,
124551,17,15748489,
125261,17,18167812,
125271,17,18231614,
125381,17,18095573,
