quality,ts,
39,45,71487187,
29,45,75081250,
19,45,78551407,
9,45,22345157,
119539,45,21547917,
119559,45,25398385,
4859,45,20957084,
4869,45,24216354,
119549,45,83358125,
52269,45,32047239,
52279,45,36904010,
52259,45,34125260,
52249,45,39369792,
4879,45,132778281,
74429,45,29187813,
74419,45,47467188,
74409,45,40858750,
105659,45,41651927,
105669,45,45562760,
105649,45,71461094,
108829,45,90840990,
108819,45,92891667,
108809,45,80762917,
111859,45,17424375,
111849,45,19197916,
114419,45,20176875,
114409,45,20684166,
114439,45,20706250,
114429,45,24789843,
117019,45,20033489,
117029,45,23265156,
117039,45,20381979,
117009,45,25016563,
120729,45,17068073,
120739,45,21292760,
120749,45,17915834,
120759,45,21526510,
122849,45,18143281,
122879,45,22708334,
122859,45,18034896,
122869,45,21154948,
124639,45,21201354,
124609,45,22076198,
124619,45,25658542,
126539,45,20986250,
126549,45,22304635,
126559,45,18928750,
126529,45,21641302,
128459,45,20220625,
128479,45,21539167,
128469,45,27086875,
128449,45,22311667,
131709,45,22128646,
131719,45,23465989,
131699,45,20317188,
131689,45,18180625,
136969,45,21060000,
136979,45,23431927,
136989,45,29848959,
136999,45,23405885,
147949,45,21733594,
147959,45,27782187,
157749,45,22022813,
157759,45,29663281,
166309,45,20737813,
166319,45,25191875,
166639,45,17771042,
166629,45,26450521,
6559,45,17905729,
6549,45,23024218,
18109,45,23382604,
18119,45,27743177,
25919,45,23124532,
25909,45,28487395,
25719,45,21706875,
25709,45,23914583,
35359,45,19064219,
35349,45,24077292,
41919,45,22668802,
41909,45,29404323,
43429,45,22667657,
43439,45,26657448,
43549,45,22938386,
43559,45,28584896,
44749,45,20235156,
44759,45,23004375,
45949,45,18415938,
45959,45,21611771,
47189,45,21956146,
47199,45,27423958,
49309,45,22163802,
49319,45,25722865,
49389,45,19191563,
49399,45,25918646,
158029,45,20098802,
158039,45,27066822,
147939,45,24490678,
147929,45,20836407,
157739,45,21701979,
157729,45,26810104,
166289,45,22301719,
166299,45,18196823,
6209,45,20768489,
6219,45,26896718,
6229,45,31150730,
6239,45,18193802,
17879,45,19185938,
17859,45,22512136,
17849,45,27104791,
17869,45,18751667,
25669,45,27850729,
25659,45,36169636,
25649,45,27270573,
25679,45,39051666,
35289,45,21388073,
35299,45,28285677,
35309,45,26213958,
35319,45,16608855,
41859,45,15881459,
41869,45,17563229,
41849,45,20325678,
41879,45,21286198,
43369,45,20192396,
43379,45,20849791,
43389,45,22971719,
43399,45,15993282,
44639,45,19021093,
44619,45,18020938,
44609,45,20686823,
44629,45,16116719,
45809,45,17339271,
45819,45,18120417,
45829,45,17649948,
45839,45,18146615,
47029,45,17543802,
47019,45,20086354,
47009,45,17759739,
49189,45,19268542,
49199,45,21315417,
49179,45,19100521,
49169,45,21597240,
52929,45,19509687,
52939,45,18631667,
52949,45,17583386,
55339,45,20076250,
55349,45,21255469,
55329,45,15379687,
53129,45,18335313,
53149,45,17025938,
53139,45,19344584,
49489,45,17802084,
49509,45,19434896,
49499,45,20953229,
49209,45,18827865,
49219,45,20435052,
49229,45,21682396,
47049,45,18612656,
47059,45,19466510,
47069,45,18713333,
47169,45,17221771,
47179,45,20827813,
47189,45,20921510,
45929,45,17499375,
45949,45,19031250,
45939,45,20604219,
46099,45,15195156,
46089,45,16250521,
46109,45,17675052,
44889,45,16896771,
44899,45,16734010,
44909,45,17961563,
44939,45,17274739,
44949,45,16599687,
44929,45,18707240,
43659,45,17125625,
43669,45,19247761,
43649,45,22080260,
43689,45,17668698,
43699,45,17172188,
43709,45,19804843,
55359,45,16342552,
56369,45,19117448,
56379,45,18672136,
56399,45,15531042,
56389,45,15524270,
57339,45,19268073,
57349,45,18680886,
57329,45,17775782,
58939,45,16388385,
58929,45,18677552,
58949,45,18510104,
60189,45,16311823,
60179,45,20939375,
60169,45,16667760,
61339,45,18584219,
61329,45,19693437,
61349,45,15858282,
61359,45,16225573,
62559,45,17402240,
62549,45,19539167,
62539,45,15698333,
62529,45,14583542,
64939,45,18412188,
64949,45,20379687,
64959,45,20419323,
64929,45,14196979,
65179,45,16833229,
65189,45,17043907,
64989,45,18115573,
64979,45,19489271,
62589,45,14681354,
62579,45,17981823,
62669,45,16485104,
62659,45,18523594,
62699,45,16364166,
62709,45,17508125,
62779,45,18635208,
62789,45,18325000,
61499,45,16534948,
61509,45,16891093,
61549,45,17577604,
61539,45,18507135,
61619,45,19402813,
61629,45,19928229,
61669,45,18845521,
61659,45,19217031,
60389,45,15985104,
60379,45,16342135,
60419,45,16048750,
60429,45,17803698,
60459,45,16956719,
60469,45,17315990,
59229,45,15276771,
59219,45,15722969,
59259,45,16536250,
59269,45,17249010,
59309,45,15018178,
59299,45,18578281,
57939,45,16709219,
57949,45,19336198,
57989,45,15117135,
57979,45,16480468,
58019,45,16826979,
58029,45,16343750,
58069,45,16830781,
58059,45,18646718,
57899,45,17190416,
57909,45,17165885,
57859,45,17364791,
57869,45,18110573,
57819,45,13973750,
57829,45,14251510,
57789,45,15351354,
57779,45,16444739,
57739,45,15581563,
57749,45,15615885,
57709,45,17319584,
57699,45,18829583,
57619,45,16522604,
57629,45,18574062,
57589,45,18914115,
57579,45,19156615,
57459,45,15870313,
57469,45,17336198,
59059,45,16711510,
59069,45,17427135,
58989,45,16899896,
58979,45,18382448,
59189,45,15208229,
59179,45,16557709,
58949,45,15105209,
58939,45,18731615,
58929,45,17677344,
58959,45,15366354,
60189,45,14973489,
60179,45,16636042,
60169,45,13580989,
60199,45,15644948,
61329,45,14183646,
61339,45,14776562,
61349,45,13944739,
57349,45,18569375,
57339,45,20018646,
57329,45,16850677,
57359,45,17802396,
56389,45,16218541,
56399,45,16228958,
56379,45,16356146,
56369,45,14427865,
