quality,ts,
19,22,42090625,
27,22,38011823,
11,22,19608698,
3,22,26329895,
95627,22,23886927,
95635,22,32078698,
3891,22,21411042,
95643,22,57645573,
3883,22,72751823,
3899,22,64101458,
41811,22,24269844,
41819,22,22932969,
41803,22,18464375,
41795,22,23404323,
59531,22,19315260,
59539,22,22761562,
59523,22,18852813,
84523,22,18426354,
84531,22,20319062,
84515,22,19740156,
87051,22,19170521,
87059,22,21487396,
87043,22,17490312,
89475,22,20927657,
89483,22,22971250,
91523,22,19191302,
91531,22,19922031,
91539,22,20536927,
91547,22,21953958,
93611,22,21534896,
93619,22,22277343,
93627,22,18425833,
93603,22,21248542,
96579,22,19799271,
96587,22,30363958,
96603,22,30072968,
96595,22,30467865,
98299,22,15924427,
98275,22,24904375,
98283,22,21418438,
98291,22,17588437,
99707,22,22443490,
99683,22,20935260,
99691,22,23729323,
101235,22,17261250,
101227,22,21984895,
101243,22,20969375,
101219,22,23285520,
102763,22,17153230,
102771,22,21967240,
102779,22,25218229,
102755,22,16240625,
105363,22,22455520,
105371,22,25656510,
105355,22,17024792,
105347,22,17155104,
109571,22,17559271,
109579,22,20633750,
109587,22,19599427,
109595,22,20339635,
118355,22,18672135,
118363,22,21002604,
126195,22,19607031,
126203,22,27167968,
133043,22,20389895,
133051,22,28666823,
133299,22,19006614,
133307,22,24478333,
5235,22,17583438,
5243,22,23768073,
14491,22,19029323,
14483,22,25828698,
20723,22,21563646,
20731,22,22967500,
20563,22,18293177,
20571,22,25067813,
28283,22,31652552,
28275,22,35434479,
33523,22,20423958,
33531,22,22173125,
34739,22,25481614,
34747,22,34660209,
34843,22,23459739,
34835,22,31782239,
35795,22,25107396,
35803,22,30027188,
36755,22,28592709,
36763,22,35333646,
37747,22,24222032,
37755,22,33190729,
39443,22,21550000,
39451,22,27825573,
39507,22,21887552,
39515,22,26211510,
126419,22,25162969,
126427,22,42813490,
118347,22,24452083,
118339,22,22819739,
126187,22,24107552,
126179,22,36461198,
133027,22,26092188,
133035,22,27534062,
4971,22,24194063,
4963,22,35370937,
4979,22,45299636,
4987,22,41209532,
14275,22,25896197,
14299,22,46429531,
14283,22,51443281,
14291,22,27919688,
20523,22,29021667,
20531,22,38982604,
20515,22,34439844,
20539,22,25027917,
28227,22,23889375,
28235,22,44238177,
28243,22,39977864,
28251,22,20400052,
33483,22,37249010,
33491,22,50959010,
33499,22,29770468,
33475,22,19169948,
34691,22,16822344,
34699,22,16707865,
34707,22,15021041,
34715,22,14031146,
35707,22,17895625,
35699,22,18236302,
35683,22,35239479,
35691,22,36470677,
36643,22,15272292,
36651,22,17856459,
36667,22,24353229,
36659,22,26825677,
37619,22,18089323,
37611,22,19745313,
37603,22,13638698,
39347,22,17319532,
39355,22,17058593,
39339,22,18333750,
39331,22,18779063,
42347,22,14302344,
42339,22,17692760,
42355,22,15859427,
44267,22,14513959,
44275,22,15844636,
44259,22,15937083,
42499,22,17380625,
42507,22,16580729,
42515,22,16186875,
39587,22,17962344,
39595,22,16818177,
39603,22,16795677,
39371,22,13712136,
39363,22,15570729,
39379,22,15704271,
37635,22,19145886,
37651,22,17585677,
37643,22,18728750,
37739,22,14161250,
37731,22,15045312,
37747,22,14526927,
36739,22,17210469,
36747,22,17091562,
36755,22,17096511,
36867,22,16180260,
36875,22,16822500,
36883,22,17453177,
35907,22,15648958,
35915,22,14046771,
35923,22,16685781,
35947,22,17139636,
35955,22,16920260,
35939,22,20871562,
34923,22,16672969,
34915,22,18651354,
34931,22,20089062,
34947,22,15595937,
34955,22,15204688,
34963,22,20810469,
44283,22,19712448,
45091,22,19803542,
45099,22,19404219,
45107,22,14722083,
45115,22,14432448,
45875,22,16198333,
45867,22,18537135,
45859,22,14879219,
47139,22,17265417,
47147,22,15689219,
47155,22,17057709,
48139,22,16346198,
48147,22,15826406,
48131,22,14139062,
49067,22,14601510,
49059,22,16649427,
49075,22,15734271,
49083,22,16619895,
50043,22,14292396,
50035,22,19066093,
50027,22,15086822,
50019,22,16132396,
51947,22,18680052,
51955,22,16568907,
51963,22,16885625,
51939,22,16582813,
52139,22,15989792,
52147,22,15984479,
51979,22,22903333,
51987,22,22355364,
50059,22,15940521,
50067,22,14864896,
50123,22,15481458,
50131,22,14316198,
50155,22,16518072,
50163,22,15298438,
50227,22,15673541,
50219,22,16940468,
49195,22,15603281,
49203,22,15826302,
49235,22,16083124,
49227,22,17979011,
49291,22,15125469,
49299,22,16005625,
49331,22,17214218,
49323,22,19471980,
48299,22,14642552,
48307,22,15905104,
48331,22,15209480,
48339,22,15995261,
48363,22,16305364,
48371,22,16091146,
47371,22,15249167,
47379,22,15641979,
47411,22,15493333,
47403,22,17130677,
47435,22,17899531,
47443,22,18426354,
46355,22,15617344,
46347,22,16999219,
46379,22,14992708,
46387,22,13809114,
46411,22,17751145,
46419,22,15577968,
46443,22,19603750,
46451,22,19238125,
46315,22,18101771,
46323,22,18867916,
46283,22,18369739,
46291,22,17025781,
46259,22,16293906,
46251,22,17735885,
46227,22,18377500,
46219,22,19060104,
46187,22,15024687,
46195,22,15258594,
46155,22,16791458,
46163,22,15897396,
46091,22,16822761,
46099,22,18425729,
46059,22,17612500,
46067,22,16785989,
45963,22,17035989,
45971,22,18614323,
47251,22,16907187,
47243,22,21007239,
47187,22,16863646,
47179,22,18951510,
47339,22,16219896,
47347,22,15555677,
47147,22,16923802,
47155,22,18329843,
47139,22,17965313,
47163,22,18035729,
48139,22,14977604,
48147,22,22079166,
48131,22,14422031,
48155,22,16472448,
49059,22,17138645,
49067,22,15056563,
49075,22,15767188,
45867,22,19019844,
45875,22,18155625,
45883,22,19105625,
45859,22,21745833,
45107,22,19454636,
45115,22,18265990,
45099,22,21242343,
45091,22,15375364,
44267,22,17681406,
44275,22,16820209,
44283,22,15913125,
44259,22,17490105,
42347,22,17749531,
42355,22,20275572,
42363,22,14938958,
42339,22,13513958,
39347,22,17527552,
39339,22,20092135,
39355,22,19985209,
39331,22,16849427,
37611,22,20413073,
37619,22,19892188,
37627,22,16605729,
36651,22,17838541,
36659,22,22093437,
36667,22,15377917,
36643,22,15919479,
35699,22,16750312,
35707,22,15387500,
35683,22,20693438,
35691,22,20425156,
34691,22,14973958,
34699,22,13992448,
34707,22,15949011,
34715,22,17017968,
33475,22,16828542,
33483,22,19545625,
33491,22,13658802,
33499,22,17960833,
28235,22,16492500,
28243,22,17935573,
28251,22,14436875,
28227,22,17474114,
