12,15,27692760,
18,15,24100156,
6,15,19168385,
0,15,20090313,
71724,15,13599427,
71730,15,23438594,
71718,15,29452396,
2910,15,12615885,
2916,15,12918646,
2922,15,23786094,
31362,15,30222084,
31356,15,32906979,
31350,15,24244583,
31344,15,17062344,
44646,15,14851406,
44652,15,17162708,
44640,15,13974584,
63396,15,15605364,
63390,15,21022135,
63384,15,12881927,
65292,15,12545521,
65286,15,26818802,
65280,15,31064271,
67104,15,13948334,
67110,15,14844063,
68640,15,14522500,
68646,15,14941875,
68658,15,15055209,
68652,15,16491145,
70200,15,15493489,
70218,15,14945938,
70206,15,14046823,
72432,15,15224479,
72438,15,23887292,
72444,15,15110781,
72450,15,19538490,
73722,15,16595053,
73704,15,15603073,
73710,15,14834323,
73716,15,14913229,
74778,15,17023750,
74760,15,16602605,
74766,15,12717812,
75918,15,14166250,
75924,15,14067656,
75930,15,13580625,
75912,15,16306250,
77070,15,16404791,
77082,15,15498125,
77076,15,17075000,
77064,15,12546406,
79020,15,16277291,
79026,15,16062448,
79014,15,14296511,
79008,15,18155468,
82176,15,12762552,
82182,15,12579322,
82188,15,16597656,
82194,15,14589531,
88764,15,12894323,
88770,15,15806979,
94644,15,18970989,
94650,15,13624531,
99780,15,16070416,
99786,15,13528646,
99972,15,18025624,
99978,15,17946666,
3924,15,14199427,
3930,15,14852708,
10860,15,12714323,
10866,15,12745000,
15540,15,14151718,
15420,15,14452500,
15426,15,14550260,
21204,15,13786198,
21210,15,14267188,
25146,15,13529167,
25140,15,15465521,
26052,15,13749011,
26058,15,15184687,
26124,15,12976198,
26130,15,13685729,
26844,15,15300313,
26850,15,12468854,
27570,15,12839688,
27564,15,13952656,
28308,15,12969635,
28314,15,12529011,
29580,15,13055729,
29586,15,14757760,
29628,15,13225625,
29634,15,16889167,
15546,15,13797968,
94818,15,13491719,
94812,15,14758906,
88758,15,12909011,
88752,15,13846719,
94638,15,13906354,
94632,15,15203593,
99768,15,13828750,
99774,15,14100052,
3720,15,13326771,
3726,15,13762708,
3732,15,14125261,
3738,15,13526042,
10722,15,16037396,
10704,15,16542708,
10710,15,17246615,
10716,15,13752083,
15390,15,15899896,
15396,15,15401146,
15384,15,12485625,
15402,15,14780260,
21168,15,16357031,
21174,15,18845885,
21180,15,15642604,
21186,15,16385104,
25110,15,21799323,
25116,15,22972500,
25122,15,16367448,
25104,15,18107864,
26016,15,14310000,
26022,15,12814896,
26028,15,13448177,
26034,15,13110209,
26778,15,15700677,
26760,15,16982813,
26766,15,13585834,
26772,15,12893907,
27480,15,13080365,
27486,15,12516875,
27492,15,13028125,
27498,15,13013437,
28206,15,14222292,
28212,15,15165573,
28200,15,14984479,
29514,15,12610313,
29508,15,13769010,
29502,15,13132917,
29496,15,14121042,
31752,15,13038282,
31758,15,14338854,
31764,15,13378854,
33204,15,13497343,
33198,15,15428541,
33192,15,13564114,
31872,15,13257083,
31878,15,12494740,
31884,15,12612344,
29688,15,15653438,
29694,15,13317448,
29520,15,13234740,
29526,15,12759792,
29532,15,14712708,
28224,15,14709115,
28230,15,15024843,
28236,15,15156250,
28296,15,13605208,
28302,15,13672657,
28308,15,13399843,
27552,15,12934114,
27558,15,12716615,
27564,15,12635521,
27648,15,14141927,
27660,15,12417865,
27654,15,13992032,
26928,15,13010833,
26934,15,12614791,
26940,15,14087708,
26952,15,12955052,
26958,15,13495417,
26964,15,13928125,
26184,15,15245625,
26190,15,15410885,
26214,15,14189166,
26208,15,15522708,
26220,15,14355416,
26196,15,13339948,
29700,15,12623854,
33210,15,12502813,
33816,15,13381093,
33822,15,13133855,
33828,15,13527188,
33834,15,14195573,
34404,15,14518177,
34398,15,15556771,
34392,15,13598802,
35352,15,14448021,
35358,15,17835885,
35364,15,14438750,
36102,15,14829896,
36108,15,14489531,
36096,15,13619948,
36792,15,12634323,
36798,15,13214219,
36804,15,13343229,
36810,15,13497448,
37524,15,14787240,
37530,15,13143854,
37518,15,15551250,
37512,15,12946146,
38958,15,13661614,
38970,15,12451875,
38964,15,14242969,
38952,15,13836406,
39102,15,13200521,
39108,15,12574791,
38982,15,12958906,
38988,15,14312917,
37542,15,13817083,
37548,15,15368334,
37590,15,13182031,
37596,15,19411562,
37614,15,13099115,
37620,15,12570886,
37662,15,14134375,
37668,15,12786406,
36894,15,13044531,
36900,15,13309011,
36918,15,14374427,
36924,15,13874427,
36966,15,14276302,
36972,15,13581511,
36990,15,13061407,
36996,15,12473802,
36222,15,12484948,
36228,15,12821041,
36246,15,12877604,
36252,15,13085209,
36270,15,13904427,
36276,15,16165469,
35526,15,13044947,
35532,15,12452396,
35550,15,12720156,
35556,15,12428802,
35574,15,13856407,
35580,15,13133646,
34764,15,14319896,
34758,15,16201302,
34782,15,15820365,
34806,15,12868854,
34812,15,12658542,
34830,15,13458645,
34836,15,12760573,
34740,15,13552031,
34734,15,14963386,
34710,15,12713698,
34716,15,12856667,
34686,15,13396302,
34692,15,18422084,
34662,15,13062864,
34668,15,12648698,
34638,15,14923333,
34644,15,12711198,
34614,15,12534114,
34620,15,12195937,
34566,15,12993229,
34572,15,13598281,
34542,15,13888229,
34548,15,13994583,
34470,15,12929167,
34476,15,12205677,
35430,15,13047292,
35436,15,12360938,
35382,15,12516407,
35388,15,12686146,
35502,15,14158177,
35508,15,13762553,
35358,15,13066302,
35364,15,12456042,
35352,15,12788125,
35370,15,14059323,
36102,15,12694531,
36108,15,12227448,
36096,15,12850261,
36114,15,14017031,
36792,15,12860156,
36798,15,13309480,
36804,15,12383542,
34404,15,12947396,
34392,15,13105052,
34410,15,15349948,
33828,15,13215260,
33834,15,13685000,
33822,15,14033229,
33816,15,12893490,
33204,15,12969687,
33198,15,14927136,
33210,15,13281667,
33192,15,14241562,
31758,15,13063646,
31764,15,12639166,
31770,15,13417292,
31752,15,12997396,
29502,15,12904271,
29508,15,16815573,
29514,15,13049166,
29496,15,12938385,
28206,15,12547604,
28212,15,12262969,
28218,15,13062187,
27486,15,14974166,
27492,15,14465364,
27498,15,17038386,
27480,15,14435521,
26772,15,15659219,
26778,15,12951302,
26766,15,14464844,
26760,15,17304219,
26016,15,12706875,
26022,15,12378959,
26028,15,15544635,
26034,15,15525938,
25110,15,13992396,
25104,15,17813229,
25116,15,14827136,
25122,15,15104791,
21174,15,12779635,
21180,15,12474219,
21186,15,12495260,
21168,15,13293021,
15396,15,13593542,
15402,15,12366146,
15390,15,16952239,
15384,15,15578698,
10704,15,13562709,
10710,15,13500157,
10716,15,14208073,
10722,15,14298698,
3726,15,13331458,
3732,15,15187240,
3738,15,15783073,
3720,15,13887604,
99768,15,15720469,
99774,15,14964479,
99780,15,15547657,
99786,15,12535990,
94644,15,15582031,
94650,15,13923021,
94638,15,13173803,
88752,15,13087813,
88758,15,13388073,
88764,15,12569271,
88770,15,13630938,
82188,15,19533177,
82194,15,17590729,
82176,15,17287657,
82182,15,12600989,
79026,15,15358646,
79008,15,15095990,
79014,15,12858073,
79020,15,13734010,
77064,15,13518021,
77070,15,12881145,
77076,15,12396198,
77082,15,12413021,
75912,15,13047396,
75918,15,12350417,
75924,15,17381771,
75930,15,12468437,
74766,15,14914844,
74772,15,13072969,
74778,15,15080937,
73710,15,13128594,
73716,15,13570886,
73722,15,13681718,
72450,15,15397396,
72438,15,13923802,
72432,15,15124323,
72444,15,12738073,
79542,15,14102812,
79548,15,12687552,
79554,15,13628803,
70212,15,15207552,
70206,15,16570469,
70218,15,13664427,
70200,15,16545521,
68652,15,13197396,
68658,15,12571302,
68640,15,12451562,
67104,15,13337239,
67110,15,13051823,
67116,15,15133021,
67122,15,12565573,
65292,15,13311041,
65298,15,15117761,
65286,15,13726979,
65280,15,14348958,
63390,15,14702812,
63396,15,14546771,
63384,15,14296667,
63402,15,12830781,
44646,15,12983386,
44652,15,14077188,
44658,15,12751094,
44640,15,12883073,
31344,15,19152709,
