26952,15,22266666
26958,15,23153646
26964,15,25115625
26184,15,22039062
26190,15,26444791
26196,15,28508854
26208,15,23323437
26214,15,22833854
26220,15,20580209
33210,15,22234375
33816,15,21989584
33822,15,25981250
33828,15,23550000
33834,15,20574480
34398,15,23253645
34404,15,22762500
34392,15,22939583
35352,15,22711458
35358,15,29492708
35364,15,26293750
36102,15,23335937
36108,15,24457812
36096,15,25105208
36792,15,23380209
36798,15,29278646
36804,15,22994271
36810,15,21008333
37524,15,22889583
37530,15,26659375
37518,15,22079688
37512,15,27168229
38958,15,24113021
38964,15,28420312
38970,15,25481250
38952,15,23434375
39102,15,22042708
39108,15,26170833
38982,15,22209375
38988,15,21867187
37542,15,23913541
37548,15,28950000
37590,15,22845833
37596,15,22807813
37614,15,22718750
37620,15,23726562
37662,15,21125521
37668,15,30751562
36894,15,33193750
36900,15,25278125
36918,15,23549479
36924,15,22077083
36966,15,25290625
36972,15,25296875
36990,15,22973958
36996,15,22872917
36222,15,24087500
36228,15,24230209
36246,15,22360417
36252,15,25842187
36270,15,24449479
36276,15,26771875
35532,15,27638542
35526,15,39792708
35550,15,30527083
35556,15,24109896
35574,15,23351563
35580,15,22236459
34758,15,27010938
34782,15,21408333
34788,15,21530208
34806,15,21585417
34812,15,22328646
34830,15,19955208
34836,15,21532291
34764,15,21015105
34734,15,21566146
34740,15,21971354
34710,15,25031250
34716,15,22561459
34686,15,20242188
34692,15,21911459
34662,15,23460416
34668,15,27133854
34638,15,22985938
34644,15,29467187
34614,15,23407291
34620,15,24492187
34566,15,23017188
34572,15,21890105
34542,15,24466146
34548,15,24032813
34470,15,22154688
34476,15,28622396
35430,15,23581771
35436,15,23734375
35382,15,23145833
35388,15,24410937
35502,15,28154687
35508,15,29872396
35358,15,35245312
35364,15,27182813
35352,15,23569791
35370,15,21569792
36102,15,22202084
36108,15,24428125
36096,15,22293750
36114,15,23486458
36810,15,23273438
36792,15,25827604
36798,15,22343230
36804,15,23149479
34398,15,21993229
34404,15,29370313
34392,15,27688542
34410,15,25199479
33828,15,24190105
33834,15,22639584
33822,15,20306250
33816,15,24070313
33198,15,25257813
33204,15,23712500
33210,15,24409375
33192,15,23539584
31758,15,22510938
31764,15,25808333
31770,15,20688021
31752,15,22226562
29502,15,22202605
29508,15,29902604
29514,15,22256250
29496,15,24176042
28206,15,22209896
28212,15,30248437
28218,15,23905208
27486,15,21390104
27492,15,22786458
27498,15,23385417
27480,15,20579687
26772,15,22228125
26778,15,21982291
26760,15,26842708
26766,15,29527605
26016,15,24613021
26022,15,26726563
26028,15,28517187
26034,15,24757812
25104,15,21769792
25110,15,31500521
25116,15,24004688
25122,15,21378125
21174,15,22119792
21180,15,24976042
21186,15,22208854
21168,15,21534896
15396,15,22285937
15402,15,24253646
15390,15,22722396
15384,15,22690104
10704,15,23167709
10710,15,24643229
10716,15,25761979
10722,15,27805208
3726,15,20675521
3732,15,24337500
3738,15,21615625
3720,15,33290104
99768,15,22255209
99774,15,22528646
99780,15,18769792
99786,15,22291145
94644,15,22256250
94650,15,21431250
94638,15,19976562
88752,15,23627604
88758,15,31731250
88764,15,27691667
88770,15,26857291
82188,15,21047917
82194,15,24394792
82176,15,26768229
82182,15,23959896
79026,15,23942709
79008,15,23165104
79014,15,31194792
79020,15,27189583
77064,15,21942187
77070,15,22966667
77076,15,23070312
77082,15,20888021
75912,15,21163021
75918,15,22404166
75924,15,23341146
75930,15,22180209
74766,15,23708855
74772,15,27748959
74778,15,23145833
73710,15,23756771
73716,15,24978125
73722,15,21161458
72450,15,24412500
72432,15,32842708
72438,15,28557812
72444,15,21257813
79542,15,22797917
79548,15,22741666
79554,15,27746354
70206,15,27085937
70212,15,23927604
70218,15,28965625
70200,15,23246354
68652,15,24583854
68658,15,25286459
68640,15,27493750
67104,15,26957292
67110,15,28688542
67116,15,25244271
67122,15,24642709
65292,15,23630729
65298,15,29808854
65280,15,25857812
65286,15,29195313
63390,15,23976563
63396,15,25497396
63384,15,26320312
63402,15,22174480
44646,15,24461979
44652,15,26230729
44658,15,24129688
44640,15,22194271
31344,15,22443750
31350,15,29298437
31356,15,30031771
31362,15,25816667
2916,15,23885938
2922,15,25375000
2910,15,27485416
2904,15,27935938
71718,15,22571875
71724,15,24060416
71730,15,25099479
71712,15,23808854
0,15,24495312
6,15,25045313
12,15,25047396
18,15,24437500
72414,15,21035938
72420,15,31378125
72426,15,25433855
3678,15,23939063
3684,15,26193230
3690,15,22891667
31374,15,21863542
31380,15,22010937
31386,15,26858854
44670,15,24245834
44676,15,34613021
44682,15,32609375
44742,15,30585417
44748,15,22544792
44754,15,23294792
63462,15,20229688
63468,15,21166146
63474,15,21874479
63534,15,21123958
63540,15,22189583
63546,15,21282812
31662,15,23251563
31668,15,22258333
31674,15,21847917
2886,15,25521354
2892,15,28573438
30,15,21071875
36,15,23007292
534,15,22013021
540,15,21278125
1302,15,23314063
1308,15,22133333
1326,15,21021875
1332,15,23822917
2838,15,26333333
2844,15,22924479
2862,15,23055729
2868,15,25183333
2856,15,21627604
2832,15,24332292
1320,15,25938542
1296,15,28138021
72102,15,26317708
72096,15,43300000
72108,15,36522396
71808,15,29494792
71814,15,32746354
71820,15,29032291
71736,15,25302604
71742,15,25214584
71748,15,23739583
72408,15,21479166
3672,15,24013021
68646,15,26878125
72438,15,25736979
72444,15,31946354
72432,15,26390625
72450,15,26449479
73710,15,22955208
73716,15,29256250
73704,15,36923958
73722,15,25655730
74772,15,22805208
74778,15,31286979
74760,15,24017708
74766,15,22527083
75924,15,25727083
75930,15,31584896
75912,15,29878646
75918,15,24573959
77064,15,22506771
77070,15,28046354
77076,15,24365625
77082,15,20889063
79014,15,23309375
79020,15,31432292
79008,15,26759896
82176,15,22494271
82182,15,28447916
82188,15,22001563
82194,15,26908333
88752,15,24660417
88758,15,26165625
88764,15,20674479
94638,15,28001562
94644,15,31944271
94650,15,27433333
94632,15,24650521
99774,15,22002604
99780,15,26426042
99786,15,26631770
99768,15,24518229
3726,15,31176041
3732,15,28275520
3738,15,25964584
3720,15,22694271
10710,15,34970312
10716,15,29889583
10704,15,30643229
10722,15,29628645
15390,15,22579167
15396,15,25128125
15402,15,28903125
15384,15,21450520
88770,15,26315625
79026,15,24254167
77664,15,26111458
77670,15,30130729
77676,15,34707291
76296,15,30297917
76302,15,24630209
76308,15,26849479
75936,15,24398959
75942,15,22173438
75948,15,27645833
74880,15,23075521
74886,15,24116146
74892,15,25833334
74904,15,23383334
74910,15,21705208
74916,15,23454166
73800,15,20450000
73806,15,20823437
73872,15,23146354
73878,15,24238021
73884,15,29828646
73992,15,22643750
73998,15,23868229
72864,15,23895313
72870,15,28684375
72876,15,27179687
72936,15,26726563
72942,15,25309896
72948,15,24452083
70848,15,25212500
70854,15,26992188
70860,15,24214583
70872,15,30136458
70878,15,25537500
70884,15,29264583
69192,15,20475521
69198,15,22267708
69204,15,24020833
69216,15,24086458
69222,15,25427084
69228,15,26480729
67656,15,20992187
67662,15,26394271
67668,15,25436979
67680,15,23877083
67686,15,35067187
65808,15,26798958
65814,15,28303125
65820,15,23365625
65832,15,22576042
65838,15,30350000
64104,15,28757813
64128,15,23867187
64134,15,23122396
64140,15,22556250
64152,15,20003125
64158,15,20178646
44952,15,20377084
44958,15,26133854
44964,15,25604166
44976,15,21163541
44982,15,22420833
44988,15,21126041
31680,15,21110937
31686,15,21705209
31692,15,23058333
31704,15,21897916
31710,15,23903646
3696,15,21923959
3702,15,22681771
3708,15,27402084
3714,15,23761979
31740,15,21958333
31746,15,26081770
45012,15,23090625
45018,15,26805730
64188,15,21701042
64194,15,22202083
65868,15,20676563
65874,15,23559375
67716,15,21473959
67722,15,27781250
67140,15,28263021
67146,15,25580208
68676,15,23086979
68682,15,23230729
68700,15,31699479
68706,15,31747395
70236,15,26198438
70242,15,27516146
72468,15,21483855
72474,15,26565105
72492,15,21039063
72498,15,24359896
73740,15,25765625
73746,15,22085417
74820,15,21638021
74826,15,24361979
75972,15,21184896
75978,15,25780729
77100,15,19735417
77106,15,21230730
77094,15,20245833
79044,15,23409896
79050,15,29482812
79038,15,27534895
79068,15,21614584
79074,15,26702604
79062,15,26140625
82206,15,22836979
82212,15,22668229
82218,15,21753125
82302,15,26265105
82314,15,24667188
82308,15,35282291
88854,15,24018750
88860,15,23606771
88866,15,26216146
94734,15,21630730
94740,15,26579687
94746,15,27161458
94758,15,25484375
94764,15,23394792
94770,15,24911979
99870,15,22426042
99876,15,31117709
99882,15,25339584
99894,15,31186979
99900,15,29392708
99906,15,31391667
3822,15,22285417
3828,15,24601562
3834,15,25729688
3846,15,23029167
3852,15,24870313
3858,15,27409375
10806,15,22398438
10812,15,20120833
10818,15,26712500
15486,15,26500000
15492,15,25394270
15498,15,27720313
21270,15,23063542
21276,15,26680729
21282,15,25008854
21294,15,23818750
21300,15,27062500
25206,15,21638021
25212,15,23682292
25218,15,27941146
25230,15,22153646
25236,15,25591667
25242,15,25353125
26142,15,20626041
26148,15,21141667
26154,15,24571875
26166,15,20442187
26172,15,23743229
26886,15,23115104
26892,15,30263542
26910,15,22383333
26916,15,27901563
27582,15,23793750
27588,15,23969271
27606,15,22456771
27612,15,22848958
28326,15,23628125
28332,15,24733855
28350,15,20930729
28356,15,21179688
29598,15,22680208
29604,15,23140625
29610,15,30496875
29646,15,23668229
29652,15,23038541
29658,15,21623958
31812,15,22776563
31818,15,28986458
31836,15,24908854
31842,15,28798958
33276,15,21257813
33282,15,25513541
33876,15,23598958
33882,15,26775521
34500,15,24529688
34506,15,25057292
34524,15,25217188
34530,15,22823958
35460,15,21494792
35466,15,25721355
36180,15,30241667
36186,15,28652083
36852,15,30469271
36858,15,26293229
36876,15,22003646
36882,15,27863541
37644,15,25157291
37650,15,22951562
39060,15,21658333
39066,15,26136458
42252,15,21640625
42258,15,25578125
42276,15,25234375
42282,15,25828646
45060,15,23869791
45066,15,25257292
47172,15,22293229
47178,15,23439063
49524,15,25137500
49530,15,23248437
52548,15,22445834
52554,15,23808854
52572,15,26076041
52578,15,28755208
56844,15,24703646
56850,15,30580729
59772,15,22160417
59778,15,25173438
61236,15,22074479
61242,15,25154166
62340,15,29447917
62346,15,28747395
62364,15,23377083
63276,15,25547916
63282,15,23199479
63348,15,21928646
63354,15,24440625
64260,15,21116146
64266,15,25911979
64332,15,22004687
64338,15,27567188
64356,15,26358854
64362,15,30388542
64452,15,21609895
64458,15,22383854
64524,15,24977604
64530,15,26530730
64596,15,22464062
64602,15,26969792
64692,15,22659895
64698,15,21858333
64812,15,21731771
64818,15,24284375
64932,15,25434375
64938,15,23164583
65076,15,22500000
65082,15,23645312
65220,15,20709375
65226,15,21026562
65940,15,30338542
65946,15,29050521
65964,15,21874479
65970,15,29470313
66084,15,26672916
66090,15,25124480
66180,15,22336979
66186,15,25232292
66324,15,21464583
66330,15,26916667
66348,15,24605208
66354,15,27076042
66444,15,27267187
66450,15,21451041
66564,15,22393750
66570,15,20150000
66684,15,21854688
66690,15,23132291
66708,15,22549479
66714,15,21608333
66702,15,22636980
66798,15,26237500
66810,15,25347917
66918,15,21672395
66924,15,22158333
66930,15,25579687
67038,15,22322396
67044,15,22943750
67050,15,24596875
67782,15,24529688
67788,15,28810416
67794,15,23955209
66582,15,27166667
66588,15,33323959
66594,15,26692187
66558,15,24589063
66438,15,21289063
66342,15,22363541
66204,15,25088542
66210,15,27498438
65244,15,35740104
65250,15,28296354
65100,15,20913541
65106,15,21511979
64956,15,33838021
64962,15,29520833
64860,15,21656250
64866,15,22340625
64836,15,20209375
64842,15,22435938
64716,15,23044791
64722,15,22034375
64620,15,24636458
64626,15,30206250
64614,15,25599479
64608,15,26120833
64704,15,25516667
64710,15,31324479
64800,15,24898958
64806,15,23631250
64812,15,25301041
64920,15,22970313
64926,15,26588541
64932,15,23334896
65016,15,21528645
65022,15,23251563
65028,15,24672917
65184,15,23719271
65190,15,23049479
65196,15,23692187
65904,15,21604688
65910,15,24816146
65916,15,24372395
66048,15,23911459
66054,15,25695834
66060,15,24856250
66144,15,25464062
66150,15,29184896
66156,15,27383855
66288,15,21703646
66294,15,25719271
66300,15,24244792
66408,15,22246875
66414,15,26056250
66528,15,21550000
66534,15,23891666
66648,15,22368230
66654,15,22363020
66768,15,23999479
66774,15,26715625
66888,15,37148958
66894,15,37478125
67008,15,25884375
67014,15,29860938
67752,15,25415625
67758,15,23806250
67872,15,20675000
67878,15,21155209
67968,15,23913541
67974,15,26040625
68064,15,22817708
68070,15,24582291
68160,15,23390104
68166,15,27523437
68256,15,25653645
68262,15,28532292
68328,15,22215625
68334,15,23680208
68400,15,22244270
68406,15,23251042
68520,15,27179166
68526,15,31919792
68496,15,26899479
68502,15,30406250
68592,15,22596875
68598,15,29882292
69312,15,24614583
69318,15,28795312
69288,15,21876041
69294,15,22731770
69408,15,23801042
69414,15,26471875
69504,15,22090625
69510,15,22888542
69480,15,23703125
69486,15,27674479
69600,15,20986980
69606,15,25728646
69696,15,29616667
69702,15,29692708
69672,15,24396354
69678,15,23378125
69768,15,23560417
69774,15,26356250
69888,15,22344270
69894,15,26288021
69864,15,22240104
69870,15,22035417
69960,15,21476562
69966,15,25732813
70056,15,25074480
70062,15,24229167
70152,15,22504166
70158,15,28011458
70128,15,21303645
70134,15,23462500
70920,15,22476042
70926,15,31935417
71016,15,22222396
71022,15,22750000
70992,15,23293750
70998,15,25553125
71088,15,25343750
71094,15,25570313
71160,15,21170833
71166,15,20980729
71256,15,23245313
71262,15,29648438
71232,15,22810937
71238,15,23161458
71328,15,24202604
71334,15,29921875
71424,15,24921875
71430,15,29504687
71496,15,24275521
71502,15,28419270
71514,15,21834375
71508,15,24265104
71580,15,21386459
71586,15,25323958
71652,15,21156771
71658,15,20863542
71676,15,19959895
71682,15,20008854
72996,15,19468229
73002,15,21358333
73068,15,19504687
73074,15,22338021
73140,15,19676562
73146,15,21522396
73212,15,19800000
73218,15,20669271
73284,15,22184375
73290,15,32610937
73356,15,26822396
73362,15,30586459
73428,15,24032812
73434,15,24688541
73452,15,19882812
73458,15,22001042
73524,15,22230208
73530,15,24802084
73596,15,20819270
73602,15,22483855
73668,15,22526042
73674,15,21784375
74076,15,25661979
74082,15,23107291
74148,15,21753645
74154,15,25236458
74220,15,20720833
74226,15,26600521
74292,15,20048437
74298,15,25972396
74364,15,22086979
74370,15,25157812
74436,15,22735938
74442,15,22864584
74508,15,22300000
74514,15,22734375
74580,15,20556250
74586,15,23684375
74652,15,21348438
74658,15,25024480
74724,15,21700521
74730,15,26632813
75156,15,24602083
75162,15,23432291
75228,15,20873437
75234,15,22470833
75306,15,21314583
75300,15,26159375
75396,15,20690104
75402,15,23947396
75468,15,21675521
75474,15,24130209
75540,15,22348437
75546,15,22217188
75612,15,20982292
75618,15,23525521
75684,15,21663021
75690,15,21457291
75780,15,21894792
75786,15,27464583
75852,15,22012500
75858,15,26981771
75876,15,24393750
75882,15,21886459
76356,15,21296355
76362,15,22030730
76428,15,21957292
76434,15,25173959
76500,15,22072396
76506,15,33761458
76572,15,25193750
76578,15,25952084
76644,15,25425521
76650,15,26776563
76716,15,22101563
76722,15,23767708
76788,15,20911979
76794,15,23836979
76860,15,21535417
76866,15,21832813
76956,15,21121875
76962,15,27848437
77028,15,20117709
77034,15,23226042
77724,15,22552083
77730,15,26133333
77802,15,21371875
77796,15,28372396
77868,15,20552604
77874,15,21896354
77940,15,21153125
77946,15,19932813
78012,15,21169271
78018,15,23422396
78180,15,21800000
78186,15,19826562
78372,15,24146875
78378,15,23109375
78564,15,20447917
78570,15,24834895
78756,15,20160937
78762,15,24871875
78972,15,21683854
78978,15,23747917
79764,15,21992188
79770,15,24855208
80004,15,19899479
80010,15,22823438
80196,15,20484895
80202,15,27059896
80436,15,24656771
80442,15,23721354
80658,15,23415625
80652,15,31684895
80676,15,20377083
80682,15,22930729
80868,15,21248958
80874,15,25640104
81084,15,20520833
81090,15,23977083
81276,15,21918229
81282,15,27042188
81492,15,21256250
81498,15,21820313
81804,15,20861458
81810,15,25721875
82932,15,22685416
82938,15,27049479
83412,15,21159375
83418,15,26077084
83796,15,22289063
83802,15,27691146
85788,15,21495833
85794,15,23166146
86604,15,20311459
86610,15,25137500
87108,15,24426562
87114,15,26254167
87180,15,22310937
87186,15,21190104
87276,15,22051562
87282,15,24682292
87348,15,23588541
87354,15,22318750
88356,15,21758333
88362,15,26253125
89100,15,24362500
89106,15,21940625
89892,15,21114584
89898,15,24710416
90948,15,20618230
90954,15,24286459
92124,15,21568229
92130,15,27271875
92364,15,22955729
92370,15,24705209
92604,15,23199480
92610,15,22630208
92844,15,20821875
92850,15,20826562
93372,15,21043229
93378,15,21613542
86586,15,23578646
86580,15,29792708
85764,15,19646875
85770,15,20598438
83778,15,19589063
83772,15,27120834
83388,15,21886459
83394,15,23861458
82908,15,21205208
82914,15,23286458
81780,15,21462500
81786,15,27811458
81468,15,20141146
81474,15,24021875
81252,15,21329688
81258,15,21541146
81060,15,21683854
81066,15,24572916
80844,15,19886458
80850,15,22340104
80196,15,24372917
80202,15,25751562
80190,15,25263541
80430,15,21548958
80454,15,22656250
80460,15,22154167
80466,15,23728646
80670,15,20833333
80694,15,20194271
80700,15,26726562
80706,15,24380729
80886,15,23543229
80892,15,27255729
80898,15,30422916
80910,15,21435417
80916,15,23176041
80922,15,22079688
81102,15,21501563
81108,15,24113541
81114,15,24990104
81126,15,21391666
81132,15,21200521
81138,15,21199479
81294,15,27571875
81300,15,28350000
81306,15,27450000
81318,15,21331771
81324,15,23364584
81330,15,28979167
81510,15,27338021
81516,15,26909375
81522,15,26591667
81534,15,22000521
81540,15,25585937
81546,15,21393229
81558,15,25566667
81564,15,25037500
81582,15,22922917
81588,15,20348958
81606,15,22533855
81612,15,24608333
81822,15,24440104
81828,15,27853125
81846,15,22983854
81852,15,22365625
81870,15,22950521
81876,15,21245833
81894,15,22963542
81900,15,22626563
81918,15,22876042
81924,15,22129687
81942,15,22117709
81948,15,22973437
81966,15,21312500
81972,15,24312500
81990,15,26797396
81996,15,26341146
82014,15,19721355
82020,15,21082292
82038,15,20981770
82044,15,20416667
82062,15,21153125
82068,15,23996875
82086,15,22435937
82092,15,21752083
82110,15,23022917
82116,15,21528125
82134,15,25910938
82140,15,24472917
82950,15,25308854
82956,15,22764584
82974,15,22567708
82980,15,22957813
82998,15,21944271
83004,15,21458333
83022,15,22410938
83028,15,23176563
83046,15,23150521
83052,15,23139583
83094,15,23926042
83100,15,24396875
83118,15,25944270
83124,15,24891666
83142,15,20215625
83148,15,22252604
83454,15,21761459
83460,15,21114583
83478,15,21610416
83484,15,25479166
83502,15,20651042
83508,15,31362500
83526,15,20515625
83532,15,22540625
83550,15,20732291
83556,15,21830208
83574,15,22472396
83580,15,20526562
83598,15,19677084
83604,15,20022917
83838,15,21143750
83844,15,23215104
83862,15,21339583
83868,15,24867188
83886,15,21012500
83892,15,21013020
83910,15,22191146
83916,15,23305208
83934,15,21178125
83940,15,21094792
83958,15,22200521
83964,15,21394271
83982,15,21630209
83988,15,24207813
85830,15,22997396
85836,15,23920313
85854,15,21796875
85860,15,23273959
85878,15,22878646
85884,15,22997917
85902,15,21965104
85908,15,21386459
85926,15,21447916
85932,15,21980208
85950,15,22644271
85956,15,23263542
85974,15,21104688
85980,15,21324479
85998,15,21805208
86004,15,23534375
86670,15,26720833
86676,15,25658855
86700,15,24419791
86694,15,28265625
86718,15,20383854
86724,15,24150000
86742,15,21783334
86748,15,21926041
86766,15,21258334
86772,15,22166666
86790,15,23727083
86796,15,21335417
86814,15,22909375
86820,15,23365625
86838,15,22750000
86844,15,23882292
86862,15,21987500
86868,15,20131250
86886,15,20867188
86892,15,19466667
86910,15,23553646
86916,15,23338541
86934,15,20957292
86940,15,22372917
86958,15,22304687
86964,15,30263021
86982,15,21446354
86988,15,25569271
87006,15,21529167
87012,15,22691666
87030,15,20503646
87036,15,21408854
87054,15,23224479
87060,15,21231771
87078,15,21355209
87084,15,24443230
86022,15,22243229
86028,15,24806771
86046,15,21378646
86052,15,23122396
86070,15,20974479
86076,15,20275000
86094,15,20526041
86100,15,21282292
86118,15,20937500
86124,15,20636458
86142,15,20737500
86148,15,21818750
86166,15,21495833
86172,15,22977605
86190,15,21768229
86196,15,23895834
84006,15,25041667
84012,15,25178646
84030,15,21556250
84036,15,22332813
84054,15,19045312
84060,15,19623438
84066,15,19913021
84078,15,22520833
84084,15,26673959
84102,15,21575521
84108,15,22467708
84126,15,23073437
84132,15,21225000
84150,15,20606250
84156,15,23701563
84174,15,20716667
84180,15,21389062
84198,15,22045313
84204,15,21848437
84222,15,20900000
84228,15,23792188
84246,15,22334375
84252,15,21701563
84270,15,21588542
84276,15,22130209
84294,15,20492188
84300,15,22573959
84318,15,22260417
84324,15,21014583
84342,15,19968229
84348,15,24426042
84366,15,20850521
84372,15,23302084
84390,15,24246875
84396,15,22191146
84414,15,23604167
84420,15,26881771
84438,15,20541146
84444,15,21755209
84462,15,22566146
84468,15,21856771
84486,15,22367708
84492,15,21906771
84510,15,21339063
84516,15,22266666
84534,15,22190625
84540,15,21070833
84558,15,22425521
84564,15,23693750
84582,15,20808855
84588,15,20837500
84606,15,23189063
84612,15,23813021
84630,15,22655729
84636,15,21901042
84654,15,20555730
84660,15,21559896
84678,15,21985937
84684,15,21910417
84702,15,21579167
84708,15,21082812
84714,15,25308333
84732,15,19939062
84726,15,24198437
84750,15,23345313
84756,15,21273958
84774,15,21225000
84780,15,21181770
84798,15,22484375
84804,15,22200000
84822,15,22068750
84828,15,22140625
84846,15,18407292
84852,15,21319792
84870,15,18810938
84876,15,19861979
84894,15,18594270
84900,15,19573958
84918,15,18980729
84924,15,19019791
84942,15,19767187
84948,15,19511459
84966,15,22055729
84972,15,21715625
84990,15,22574479
84996,15,23020833
85014,15,22011979
85020,15,20795834
85038,15,19754167
85044,15,27699479
85062,15,21336979
85068,15,20551562
85086,15,20008854
85092,15,19311979
85110,15,22943750
85116,15,29553646
85134,15,20810417
85140,15,21280208
85158,15,24981771
85164,15,22314063
85182,15,23410416
85188,15,22166146
86238,15,21510938
86244,15,24271875
86262,15,19855729
86268,15,23770313
86286,15,19431250
86292,15,20413542
86310,15,20644792
86316,15,22236458
86334,15,23859375
86340,15,23419270
86358,15,21984895
86364,15,23593229
86382,15,21348438
86388,15,19482291
86406,15,19419791
86412,15,23627604
86430,15,19560938
86436,15,21808854
86454,15,20758854
86460,15,21669271
86478,15,21819270
86484,15,24195833
86502,15,18991146
86508,15,23302604
86526,15,20414584
86532,15,21388021
86550,15,23842708
86556,15,21041146
85206,15,23175000
85212,15,21002083
85230,15,20079167
85236,15,21082812
85254,15,20168230
85260,15,23086458
85278,15,21684375
85284,15,23524479
85302,15,20848437
85308,15,21041146
85326,15,21718229
85332,15,21262500
85350,15,44849479
85356,15,41064583
85374,15,21899479
85380,15,23182813
85398,15,22857812
85404,15,32025000
85422,15,21239063
85428,15,23188021
85446,15,20670313
85452,15,21074479
85470,15,23184375
85476,15,23229166
85494,15,25018229
85500,15,24194791
85518,15,24546875
85524,15,22715104
85542,15,22381771
85548,15,29324480
85566,15,21917188
85572,15,24005209
85590,15,24260938
85596,15,24513542
85614,15,22226041
85620,15,21414583
85638,15,24039584
85644,15,25403645
85662,15,22845312
85668,15,24230209
85686,15,22142709
85692,15,22263021
85710,15,21397395
85716,15,28670833
85734,15,21910416
85740,15,30655208
83622,15,23890104
83628,15,23115625
83646,15,21740104
83652,15,22039063
83670,15,21144271
83676,15,26645312
83694,15,21432812
83700,15,24269791
83718,15,20723438
83724,15,24124479
83742,15,21146355
83748,15,22632292
83166,15,21501041
83172,15,25412500
83190,15,22084896
83196,15,20654166
83214,15,22638020
83220,15,21648438
83238,15,24392708
83244,15,29088542
83262,15,21873438
83268,15,26661458
83286,15,21429167
83292,15,27490625
83310,15,22196354
83316,15,22818750
83334,15,22444271
83340,15,24916667
83358,15,22444271
83364,15,28229166
82758,15,22960937
82764,15,21646354
82782,15,22655208
82788,15,22706250
82806,15,21382292
82812,15,22330729
82830,15,26323438
82836,15,26441666
82854,15,20671875
82860,15,25746875
82878,15,22667708
82884,15,31081250
81654,15,24289062
81660,15,26408854
81678,15,27208333
81684,15,27453646
81702,15,21049480
81708,15,25846354
81726,15,21501563
81732,15,27188541
81750,15,21571354
81756,15,26117709
81366,15,23035938
81372,15,22196875
81390,15,19279687
81396,15,22657292
81414,15,20826042
81420,15,27977604
81438,15,22563542
81444,15,23542188
81174,15,21128125
81180,15,29010938
81198,15,21254688
81204,15,27943229
81222,15,22643750
81228,15,21080208
80982,15,22047916
80988,15,23713542
81006,15,23791146
81012,15,26399479
81030,15,24557291
81036,15,22267708
80742,15,24288542
80748,15,27184896
80766,15,20638021
