slot, allocate quality, display quality,pose,delay, throughput, video size
1,1,0,(null),24.89125,0.5167301,14257
2,1,0,(null),3.606406,3.5675182,14257
3,1,0,(null),2.402084,5.3556886,14257
4,1,0,(null),1.267708,10.153604,14257
5,1,1,(0 0 -3.2963104 63.50255),1.256146,10.247169,14257
7,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,14257
7,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,14257
8,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,14257
9,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,14257
10,1,1,(0 0 -3.2963104 63.50255),0.476771,6.705803,4587
11,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
12,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
13,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
14,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
15,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
16,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
17,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
18,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
19,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
20,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
21,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
22,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
23,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
24,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
25,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
26,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
27,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
28,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
29,-1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
30,-1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
31,-1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
32,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
33,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
34,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
35,1,1,(0 0 -3.2963104 63.50255),0.0,0.0,0
36,1,1,(0 0 -3.8227997 63.651947),0.0,0.0,0
37,1,1,(0 0 -4.4809265 63.8387),0.0,0.0,0
38,1,1,(0 0 -4.8757935 63.950745),0.0,0.0,0
39,1,1,(0 0 -5.2706604 64.06279),0.0,0.0,0
40,1,1,(0 0 -6.200363 64.67801),0.0,0.0,0
41,1,1,(0 0 -6.744446 65.15996),0.0,0.0,0
42,1,1,(0 0 -6.69046 65.27826),0.0,0.0,0
43,1,1,(0 0 -6.8459473 65.51425),0.0,0.0,0
