slot, allocate quality, display quality,pose,delay, throughput, video size
317,3,3,(0 0 -1.3448486 72.37863),0.0,0.0,0
318,3,3,(0 0 -1.4174347 73.342224),0.0,0.0,0
319,3,3,(0 0 -1.4900208 74.30582),0.0,0.0,0
320,3,3,(0 0 -1.5355835 75.21573),0.0,0.0,0
321,3,3,(0 0 -1.5267029 75.929276),0.0,0.0,0
322,3,3,(0 0 -1.517807 76.64282),0.0,0.0,0
323,3,3,(0 0 -1.551178 77.39545),0.0,0.0,0
324,3,3,(0 0 -1.5845337 78.1481),0.0,0.0,0
325,3,3,(0 0 -1.6696167 78.86435),0.0,0.0,0
326,3,3,(0 0 -1.7285614 79.55728),0.0,0.0,0
327,3,3,(0 0 -1.760849 80.2074),0.0,0.0,0
328,3,3,(0 0 -1.7931213 80.85751),0.0,0.0,0
329,3,3,(0 0 -1.8536377 81.506256),0.0,0.0,0
330,3,3,(0 0 -1.8749237 82.1366),0.0,0.0,0
331,3,3,(0 0 -1.8962097 82.76694),0.0,0.0,0
332,3,3,(0 0 -1.9848328 83.361694),0.0,0.0,0
333,3,3,(0 0 -2.0909271 83.9693),0.0,0.0,0
334,3,3,(0 0 -2.1970062 84.576904),0.0,0.0,0
335,3,3,(0 0 -2.3017426 85.23773),0.0,0.0,0
336,3,3,(0 0 -2.4101562 85.90155),0.0,0.0,0
337,3,3,(0 0 -2.5185852 86.56537),0.0,0.0,0
338,3,3,(0 0 -2.6085205 87.22513),0.0,0.0,0
339,3,3,(0 0 -2.7232208 87.945984),0.0,0.0,0
340,3,3,(0 0 -2.837906 88.66681),0.0,0.0,0
341,3,3,(0 0 -2.8601074 -18.527863),0.0,0.0,0
342,3,3,(0 0 -2.842102 -50.413864),0.0,0.0,11443
343,3,3,(0 0 -2.8240967 -82.299866),0.0,0.0,0
344,3,3,(0 0 -2.8033447 -85.45328),0.0,0.0,0
345,3,3,(0 0 -2.8210754 -85.77383),0.0,0.0,0
346,3,3,(0 0 -2.8388062 -86.09438),0.0,0.0,0
347,3,3,(0 0 -2.895584 -85.30177),0.0,0.0,0
348,3,3,(0 0 -2.984848 -84.59225),0.0,0.0,0
349,3,3,(0 0 -3.0740967 -83.88272),0.0,0.0,0
350,3,3,(0 0 -3.0564423 -83.143875),0.0,0.0,0
351,3,3,(0 0 -3.080719 -82.43932),0.0,0.0,0
352,3,3,(0 0 -3.1049805 -81.73477),0.0,0.0,0
353,3,3,(0 0 -3.1195068 -81.06833),0.0,0.0,0
354,3,3,(0 0 -3.116516 -80.378494),0.0,0.0,0
355,3,3,(0 0 -3.067154 -79.70898),0.0,0.0,0
356,3,3,(0 0 -3.0177765 -79.03945),0.0,0.0,0
357,3,3,(0 0 -2.9757385 -78.34572),0.0,0.0,0
358,3,3,(0 0 -2.958435 -77.65972),0.0,0.0,0
359,3,3,(0 0 -2.9411316 -76.973724),0.0,0.0,0
360,3,3,(0 0 -2.9021149 -76.31924),0.0,0.0,0
361,3,3,(0 0 -2.8878326 -75.64665),0.0,0.0,0
362,3,3,(0 0 -2.8735657 -74.974075),0.0,0.0,0
363,3,3,(0 0 -2.8387604 -74.25713),0.0,0.0,0
364,3,3,(0 0 -2.8039398 -73.5402),0.0,0.0,0
365,3,3,(0 0 -2.7460327 -72.662315),0.0,0.0,0
366,3,3,(0 0 -2.6818848 -71.72747),0.0,0.0,0
367,3,3,(0 0 -2.6797943 -70.8196),0.0,0.0,0
368,3,3,(0 0 -2.677719 -69.911736),0.0,0.0,0
369,3,3,(0 0 -2.70195 -69.11919),0.0,0.0,0
370,3,3,(0 0 -2.6954346 -68.34672),0.0,0.0,0
371,3,3,(0 0 -2.688919 -67.57425),0.0,0.0,0
372,3,3,(0 0 -2.7059784 -66.85057),0.0,0.0,0
373,3,3,(0 0 -2.7417908 -66.18186),0.0,0.0,0
374,3,3,(0 0 -2.7776031 -65.51315),0.0,0.0,0
375,3,3,(0 0 -2.780182 -64.88676),0.0,0.0,0
376,3,3,(0 0 -2.7703705 -64.28658),0.0,0.0,0
377,3,3,(0 0 -2.760559 -63.686417),0.0,0.0,0
378,3,3,(0 0 -2.7632751 -63.076096),0.0,0.0,0
379,3,3,(0 0 -2.7507324 -62.476242),0.0,0.0,0
380,3,3,(0 0 -2.7381897 -61.87639),0.0,0.0,0
381,3,3,(0 0 -2.6858673 -61.195496),0.0,0.0,0
382,3,3,(0 0 -2.6569061 -60.58069),0.0,0.0,0
383,3,3,(0 0 -2.627945 -59.965897),0.0,0.0,0
384,3,3,(0 0 -2.6027527 -59.44113),0.0,0.0,0
385,3,3,(0 0 -2.57872 -58.836487),0.0,0.0,0
386,3,3,(0 0 -2.5547028 -58.231842),0.0,0.0,0
387,3,3,(0 0 -2.547943 -57.676483),0.0,0.0,0
388,3,3,(0 0 -2.5326996 -57.162613),0.0,0.0,0
389,3,3,(0 0 -2.517456 -56.64875),0.0,0.0,0
390,3,3,(0 0 -2.496582 -56.121445),0.0,0.0,0
391,3,3,(0 0 -2.50885 -55.68155),0.0,0.0,0
392,3,3,(0 0 -2.5211182 -55.241653),0.0,0.0,0
393,3,3,(0 0 -2.480667 -54.807877),0.0,0.0,0
394,3,3,(0 0 -2.4995117 -54.3945),0.0,0.0,0
395,3,3,(0 0 -2.5183563 -53.981125),0.0,0.0,0
396,3,3,(0 0 -2.500763 -53.638153),0.0,0.0,0
397,3,3,(0 0 -2.471222 -53.340775),0.0,0.0,0
398,3,3,(0 0 -2.4416656 -53.043396),0.0,0.0,0
399,3,3,(0 0 -2.4300842 -52.785492),0.0,0.0,0
400,3,3,(0 0 -2.4112244 -52.56977),0.0,0.0,0
401,3,3,(0 0 -2.3923645 -52.354057),0.0,0.0,0
402,3,3,(0 0 -2.3844757 -52.09852),0.0,0.0,0
