slot, allocate quality, display quality,pose,delay, throughput, video size
14808,6,6,(1080 115 -6.399582 -76.36637),4.121355,10.051606,42821
14809,6,6,(1080 115 -6.342163 -76.85723),18.259895,6.809324,125734
14810,6,6,(1085 115 -6.299225 -77.202805),13.931771,8.925161,125734
14811,6,6,(1085 115 -6.2443237 -77.5203),3.479167,11.379715,40986
14812,6,6,(1085 115 -6.2377777 -77.83251),0.0,0.0,0
14813,6,6,(1090 115 -6.2258606 -78.11816),13.298437,9.144289,123000
14814,6,6,(1090 115 -6.141861 -78.311905),3.50625,10.704478,38927
14815,6,6,(1090 115 -6.0578613 -78.50565),3.213542,11.679662,38927
14816,6,6,(1090 115 -6.0480804 -78.64426),0.0,0.0,0
14817,6,6,(1095 115 -6.0382996 -78.78286),12.339584,9.87036,123191
14818,6,0,(null),3.239062,10.818143,36435
14819,6,0,(null),12.965104,9.576783,125559
14820,6,6,(1100 110 -5.9740906 -79.36343),2.86823,11.840114,35354
14821,6,6,(1100 110 -5.988037 -79.53192),0.0,0.0,0
14822,6,6,(1100 110 -5.96846 -79.54057),0.0,0.0,0
14823,6,6,(1100 110 -5.948868 -79.54922),0.0,0.0,0
14824,6,6,(1105 110 -5.942505 -79.59217),16.438541,7.8326945,130154
14825,6,6,(1105 110 -6.0006256 -79.6511),3.176562,10.489786,34716
14826,6,6,(1105 110 -6.0039062 -79.676735),2.120312,15.716643,34716
14827,6,6,(1110 110 -6.007202 -79.70237),13.045833,10.001217,131869
14828,6,6,(1110 110 -6.040161 -79.708405),2.516145,13.353739,34993
14829,6,6,(1110 110 -6.039322 -79.70139),0.0,0.0,0
14830,6,6,(1115 110 -6.0546265 -79.67161),13.495833,9.547538,130247
14831,6,6,(1115 110 -6.069931 -79.64183),2.753645,11.98202,34388
14832,6,6,(1115 110 -6.0555573 -79.55757),0.0,0.0,0
14833,6,6,(1115 110 -6.041168 -79.47332),0.0,0.0,0
14834,6,6,(1120 110 -6.025345 -79.32565),15.251563,8.469323,130566
14835,6,6,(1120 110 -6.0301514 -79.228134),2.764583,11.877809,34231
14836,6,6,(1120 110 -6.034958 -79.13062),6.305208,5.2073956,34231
14837,6,6,(1125 105 -6.0532227 -79.019485),13.778125,9.340749,130098
14838,6,6,(1125 105 -6.0714874 -78.90834),9.89427,7.8569803,79135
14839,6,6,(1125 105 -6.061508 -78.77589),0.0,0.0,0
14840,6,6,(1130 105 -6.051529 -78.64343),0.0,0.0,0
14841,6,6,(1130 105 -6.0655365 -78.45799),14.098958,9.21095,131260
14842,6,6,(1130 105 -6.054657 -78.27491),2.743229,12.537973,35788
14843,6,6,(1130 105 -6.0437775 -78.09182),0.0,0.0,0
14844,6,6,(1135 105 -6.0571747 -77.83963),15.626041,8.185856,129304
14845,6,6,(1135 105 -6.0479126 -77.684456),2.735416,12.936146,36779
