22,17140000,,,,
22,14821302,,,,
22,16398646,,,,
22,21341198,,,,
17,16780261,,,,
17,17608854,,,,
22,16735260,,,,
22,15292968,,,,
22,15538177,,,,
22,15610990,,,,
22,20252604,,,,
22,18439532,,,,
17,16800990,,,,
17,16668125,,,,
22,16035000,,,,
22,16152084,,,,
17,15229427,,,,
17,16193490,,,,
22,14515781,,,,
22,15548073,,,,
22,16262240,,,,
22,17606094,,,,
22,18288854,,,,
22,16926146,,,,
22,16835782,,,,
22,17112083,,,,
22,21303959,,,,
22,21181458,,,,
22,15061666,,,,
22,15179218,,,,
22,15856771,,,,
22,15889427,,,,
22,16632395,,,,
22,19465000,,,,
22,15938802,,,,
22,15515209,,,,
22,16164218,,,,
22,15678958,,,,
22,19091406,,,,
22,19469479,,,,
22,16223385,,,,
22,16557969,,,,
22,15170573,,,,
22,19202656,,,,
22,15351406,,,,
22,17600156,,,,
22,16994062,,,,
22,19870625,,,,
22,14672240,,,,
22,14134479,,,,
22,15958334,,,,
22,15736563,,,,
22,17769479,,,,
22,16770990,,,,
22,16580156,,,,
22,14693177,,,,
22,16046355,,,,
22,16955365,,,,
22,15207292,,,,
22,15767917,,,,
22,15577448,,,,
22,19765208,,,,
22,15789792,,,,
22,17148021,,,,
22,15273177,,,,
22,15900052,,,,
22,16796667,,,,
22,18014532,,,,
22,15676459,,,,
22,17531875,,,,
22,17906146,,,,
22,16842136,,,,
22,16939948,,,,
22,18923698,,,,
22,16699166,,,,
22,18769062,,,,
22,16590781,,,,
22,17680677,,,,
22,15463750,,,,
22,16881407,,,,
22,15494635,,,,
22,19610625,,,,
22,19341979,,,,
22,18882083,,,,
22,16778229,,,,
22,17769011,,,,
22,15802760,,,,
22,18849114,,,,
22,16790469,,,,
22,18068125,,,,
22,17459063,,,,
22,16401406,,,,
22,18978906,,,,
22,27887500,,,,
22,15806094,,,,
22,17428646,,,,
22,17309323,,,,
22,15980677,,,,
22,15790104,,,,
22,23207865,,,,
17,21532188,,,,
22,24483177,,,,
22,18776094,,,,
22,16910469,,,,
22,16854271,,,,
22,15124219,,,,
17,17074063,,,,
17,15731250,,,,
22,15436250,,,,
22,23051823,,,,
22,22209271,,,,
22,24438438,,,,
22,15278073,,,,
17,19187135,,,,
17,19519010,,,,
17,15870365,,,,
22,16644844,,,,
22,22412188,,,,
22,20033437,,,,
22,20104739,,,,
22,15238802,,,,
22,18679740,,,,
22,15718490,,,,
22,16689375,,,,
17,17517604,,,,
17,19049843,,,,
17,18147604,,,,
17,21702969,,,,
22,15812239,,,,
22,19864167,,,,
22,19258959,,,,
22,15401771,,,,
22,17160052,,,,
22,18830521,,,,
22,17047813,,,,
22,20430104,,,,
17,14424792,,,,
17,18778281,,,,
22,16552500,,,,
22,19813646,,,,
22,17602083,,,,
22,17180677,,,,
17,17343906,,,,
17,18276771,,,,
17,17977604,,,,
17,17532656,,,,
17,20582136,,,,
22,16055990,,,,
22,16718855,,,,
17,15583386,,,,
17,18045260,,,,
17,17560937,,,,
22,17406562,,,,
22,18377396,,,,
22,16745730,,,,
22,18218177,,,,
22,18257292,,,,
22,16363021,,,,
22,15667344,,,,
22,21556146,,,,
17,15700000,,,,
17,16144115,,,,
22,15701146,,,,
22,16675417,,,,
22,16033958,,,,
22,17861458,,,,
17,16657865,,,,
17,14663333,,,,
22,16264115,,,,
22,15067396,,,,
22,15768177,,,,
17,15408021,,,,
17,19735104,,,,
22,20720520,,,,
17,19964063,,,,
17,19047500,,,,
22,17470417,,,,
22,19799480,,,,
22,16744636,,,,
22,19562865,,,,
15,15038282,,,,
15,15746979,,,,
22,16368073,,,,
22,15387657,,,,
22,18277240,,,,
22,21016146,,,,
22,19083542,,,,
22,16903229,,,,
22,18439271,,,,
22,21368333,,,,
17,16844166,,,,
17,17690000,,,,
22,22175573,,,,
22,22993646,,,,
22,18513386,,,,
15,19949011,,,,
22,18616614,,,,
22,18505625,,,,
22,22235572,,,,
22,19956979,,,,
22,17339791,,,,
17,16510833,,,,
22,15036042,,,,
22,18476718,,,,
22,17108385,,,,
22,17770885,,,,
22,17083021,,,,
22,17149166,,,,
22,16408177,,,,
22,15939740,,,,
22,17023385,,,,
22,21798177,,,,
22,17616198,,,,
22,24657864,,,,
22,21308749,,,,
22,20471459,,,,
17,18008073,,,,
17,24387969,,,,
22,26922395,,,,
22,19643906,,,,
22,20234531,,,,
22,18217917,,,,
18,16971406,,,,
18,20576980,,,,
22,16611927,,,,
22,15911406,,,,
22,23511667,,,,
22,16904323,,,,
22,18835938,,,,
22,29581146,,,,
22,18868334,,,,
22,22410052,,,,
22,24580677,,,,
15,14504219,,,,
15,18286823,,,,
22,15759791,,,,
22,16307292,,,,
22,14989115,,,,
22,15413750,,,,
22,15401563,,,,
22,15826979,,,,
22,17390156,,,,
22,19985937,,,,
22,29175208,,,,
22,17118490,,,,
22,19779063,,,,
22,24299792,,,,
18,24279375,,,,
18,27094792,,,,
22,18832292,,,,
22,18126563,,,,
22,19958437,,,,
22,18568593,,,,
22,18222969,,,,
22,18372395,,,,
22,19843386,,,,
18,14937864,,,,
22,22215834,,,,
18,19537760,,,,
18,18480417,,,,
18,16095938,,,,
22,18728177,,,,
22,18355000,,,,
22,17813438,,,,
22,17532605,,,,
18,19348281,,,,
22,23003281,,,,
22,17868333,,,,
22,16313334,,,,
18,16081979,,,,
18,21357917,,,,
18,19893385,,,,
22,17316042,,,,
22,18678021,,,,
18,16656198,,,,
18,15029166,,,,
18,16708698,,,,
22,17592188,,,,
22,16699063,,,,
22,23002761,,,,
22,18112968,,,,
22,18525313,,,,
18,18609843,,,,
18,25459896,,,,
18,17168542,,,,
18,18873698,,,,
22,17063802,,,,
22,17613542,,,,
22,15297969,,,,
22,15829010,,,,
18,18860677,,,,
22,15245521,,,,
22,16735417,,,,
18,16662292,,,,
22,19468385,,,,
18,15733645,,,,
22,17401510,,,,
18,17771771,,,,
22,18578906,,,,
22,24574323,,,,
22,22379063,,,,
18,23273437,,,,
22,17696197,,,,
22,16716198,,,,
22,16940000,,,,
22,20641510,,,,
22,16531302,,,,
22,18074531,,,,
22,17413906,,,,
22,16488541,,,,
22,15110209,,,,
22,15968281,,,,
22,15908646,,,,
22,16039219,,,,
22,19349896,,,,
22,16842135,,,,
22,17039011,,,,
22,20934271,,,,
22,15238698,,,,
22,14911615,,,,
22,18404687,,,,
22,16119896,,,,
22,19023542,,,,
22,17395469,,,,
22,18090885,,,,
22,20217240,,,,
22,19734218,,,,
18,18437344,,,,
22,17192448,,,,
22,20168021,,,,
22,15799635,,,,
22,19787969,,,,
22,16569115,,,,
22,16518177,,,,
22,17155260,,,,
22,21863593,,,,
22,16086458,,,,
22,17053907,,,,
22,16692917,,,,
22,16140625,,,,
17,15635156,,,,
17,20003646,,,,
22,14936146,,,,
22,17167604,,,,
22,14690260,,,,
22,15173021,,,,
22,15722500,,,,
22,14631563,,,,
22,16896510,,,,
22,16070104,,,,
22,25137188,,,,
22,13821823,,,,
22,17571563,,,,
22,25423698,,,,
22,16466354,,,,
22,15837656,,,,
22,17723958,,,,
22,19417500,,,,
22,18496563,,,,
22,18574166,,,,
22,16753906,,,,
22,20462552,,,,
22,21882916,,,,
22,15750990,,,,
22,19053489,,,,
22,18494636,,,,
22,18788854,,,,
22,16025782,,,,
22,19125677,,,,
22,14268021,,,,
18,19072135,,,,
18,19071146,,,,
18,23840313,,,,
22,17147865,,,,
22,19191927,,,,
22,15134167,,,,
22,13676562,,,,
22,16197291,,,,
22,16377344,,,,
22,17563073,,,,
22,15950365,,,,
22,14854011,,,,
22,16290052,,,,
22,21548906,,,,
22,16131250,,,,
22,16981979,,,,
22,17405677,,,,
22,16830104,,,,
22,17080208,,,,
22,17576250,,,,
22,18510573,,,,
22,14586719,,,,
22,15231823,,,,
22,17274479,,,,
22,19448594,,,,
22,19405104,,,,
18,18404010,,,,
18,15964011,,,,
18,20320729,,,,
22,14593906,,,,
22,15845000,,,,
22,16606198,,,,
22,17728542,,,,
22,15875416,,,,
18,18676875,,,,
18,16076979,,,,
22,14569271,,,,
22,17812187,,,,
22,13911198,,,,
22,17212917,,,,
22,18715157,,,,
22,18424791,,,,
22,16831666,,,,
22,16682187,,,,
22,18674323,,,,
22,17932396,,,,
22,18242239,,,,
22,15406823,,,,
22,17209740,,,,
22,19303906,,,,
22,15183594,,,,
22,14950469,,,,
18,13893282,,,,
18,15024688,,,,
18,14524948,,,,
22,16294010,,,,
22,18901458,,,,
22,16905989,,,,
22,15849167,,,,
22,16611771,,,,
22,16790781,,,,
22,14724219,,,,
22,17196927,,,,
22,20354115,,,,
22,17706979,,,,
22,15655104,,,,
22,16030313,,,,
22,16673229,,,,
22,17700834,,,,
22,17143490,,,,
22,16584480,,,,
22,20502865,,,,
22,15714896,,,,
22,17047813,,,,
22,15421303,,,,
22,15246875,,,,
22,21711823,,,,
22,17230312,,,,
22,16060417,,,,
22,15500052,,,,
22,16597448,,,,
22,15123959,,,,
22,18676458,,,,
22,22181927,,,,
17,16131458,,,,
17,16782605,,,,
22,15480052,,,,
22,17563021,,,,
22,23327396,,,,
18,16206771,,,,
22,16789531,,,,
22,31707760,,,,
22,18350052,,,,
18,22152864,,,,
22,18120417,,,,
18,18749635,,,,
22,15562500,,,,
22,17881094,,,,
22,16498646,,,,
22,16227813,,,,
22,16554428,,,,
22,17627187,,,,
22,19022396,,,,
22,18914739,,,,
22,19470105,,,,
22,15414166,,,,
22,15963385,,,,
22,19366614,,,,
22,19205625,,,,
22,16629115,,,,
22,15453438,,,,
22,15521354,,,,
22,18219635,,,,
22,17209896,,,,
22,15927240,,,,
22,16803177,,,,
22,18359531,,,,
22,14278854,,,,
22,20014479,,,,
22,19017813,,,,
22,14982239,,,,
22,14423073,,,,
22,14554323,,,,
22,18091980,,,,
22,19062708,,,,
22,19194480,,,,
22,16329739,,,,
22,16743385,,,,
22,19000938,,,,
22,19350000,,,,
22,15804948,,,,
22,18440625,,,,
22,16081562,,,,
22,17908698,,,,
22,16833073,,,,
22,16928229,,,,
22,17784166,,,,
22,20333230,,,,
22,16592188,,,,
22,18906562,,,,
22,17697760,,,,
22,17228959,,,,
22,17356041,,,,
22,19106406,,,,
22,18535625,,,,
22,18661458,,,,
22,16830417,,,,
22,19344532,,,,
22,17482136,,,,
22,17257500,,,,
22,16394740,,,,
22,15828750,,,,
22,22215364,,,,
22,17297448,,,,
22,16067084,,,,
22,16312656,,,,
22,20455833,,,,
22,21969688,,,,
22,25259167,,,,
22,23930730,,,,
22,21042448,,,,
22,21747709,,,,
22,21811198,,,,
22,19690885,,,,
22,20125625,,,,
22,15431354,,,,
22,14333802,,,,
22,15802656,,,,
22,18529010,,,,
22,18814167,,,,
22,21012344,,,,
22,17146250,,,,
22,15140781,,,,
22,16990678,,,,
22,17469635,,,,
22,18853021,,,,
22,17996719,,,,
22,18276458,,,,
22,17738542,,,,
22,17101667,,,,
22,19799011,,,,
22,17678073,,,,
22,18786354,,,,
18,16816302,,,,
18,16845833,,,,
22,16591875,,,,
22,15131875,,,,
18,16914948,,,,
18,16600625,,,,
22,19002032,,,,
22,18855209,,,,
18,23201145,,,,
18,16451250,,,,
18,17340990,,,,
18,18867760,,,,
18,16591771,,,,
18,16673281,,,,
22,14993750,,,,
22,15209844,,,,
18,15564480,,,,
18,17588854,,,,
18,16424947,,,,
18,18023177,,,,
18,17713958,,,,
18,17114427,,,,
18,15734531,,,,
18,17188802,,,,
18,19543333,,,,
18,19563438,,,,
18,16196094,,,,
18,15099427,,,,
18,19160521,,,,
18,15692448,,,,
18,17241042,,,,
18,18858542,,,,
18,17478750,,,,
18,18344323,,,,
18,24365833,,,,
18,17952448,,,,
18,20022708,,,,
18,20933906,,,,
18,19009635,,,,
18,18804271,,,,
18,18967708,,,,
18,16216771,,,,
18,21060520,,,,
18,23484479,,,,
18,17254323,,,,
18,15483177,,,,
18,14889115,,,,
18,15445156,,,,
18,17132917,,,,
18,17073750,,,,
18,15242500,,,,
18,15035260,,,,
18,15886458,,,,
18,18412239,,,,
18,19425157,,,,
18,19222343,,,,
18,18738438,,,,
18,20722083,,,,
18,17895105,,,,
18,18904844,,,,
18,16941302,,,,
18,17123802,,,,
18,16863229,,,,
18,16493906,,,,
18,18226094,,,,
18,18034583,,,,
18,23619584,,,,
18,20236562,,,,
18,18645833,,,,
18,16690781,,,,
18,17608438,,,,
18,17443646,,,,
18,16816094,,,,
18,17277813,,,,
18,20477240,,,,
18,15284844,,,,
18,14852813,,,,
18,18694636,,,,
18,17058854,,,,
18,20335208,,,,
18,18698698,,,,
18,17833229,,,,
18,15252031,,,,
18,18548177,,,,
18,19464583,,,,
18,17662865,,,,
18,15826666,,,,
18,17768489,,,,
18,22525469,,,,
18,20919063,,,,
18,19927188,,,,
18,21064219,,,,
18,19404271,,,,
18,23751563,,,,
18,23527240,,,,
18,16489844,,,,
18,14270313,,,,
18,15232657,,,,
18,14890365,,,,
18,17438020,,,,
18,17168698,,,,
18,17933542,,,,
18,16551042,,,,
18,18300625,,,,
18,16236771,,,,
18,18231719,,,,
18,16803437,,,,
18,15951823,,,,
18,16880416,,,,
18,16692813,,,,
18,14600365,,,,
18,18922761,,,,
18,19679219,,,,
18,16675938,,,,
18,16869843,,,,
22,16334844,,,,
22,15498281,,,,
22,17472136,,,,
22,16372187,,,,
22,18039479,,,,
22,17271510,,,,
22,19931198,,,,
22,24318593,,,,
22,16636458,,,,
22,14684219,,,,
22,16536666,,,,
22,17680833,,,,
22,17165729,,,,
22,16174375,,,,
22,18570052,,,,
22,18412656,,,,
22,17288489,,,,
22,17204219,,,,
22,14723490,,,,
22,16547708,,,,
22,17391979,,,,
22,16249531,,,,
22,19578334,,,,
22,17865885,,,,
22,19092083,,,,
22,18369115,,,,
22,16324115,,,,
22,20553958,,,,
22,16004583,,,,
22,14804479,,,,
22,17853333,,,,
22,16210989,,,,
22,19531042,,,,
22,20354115,,,,
22,16213698,,,,
22,21097761,,,,
22,18703698,,,,
22,21394584,,,,
22,16920469,,,,
22,17035209,,,,
22,16697709,,,,
22,15076927,,,,
22,16910781,,,,
22,17165573,,,,
22,16660417,,,,
22,19785365,,,,
22,15054896,,,,
22,14712447,,,,
22,16259896,,,,
22,15522344,,,,
22,14945469,,,,
22,15253698,,,,
22,15507448,,,,
22,14880886,,,,
22,16983594,,,,
22,15915937,,,,
22,15604218,,,,
22,14115885,,,,
22,17116094,,,,
22,15360260,,,,
22,14675677,,,,
22,14719687,,,,
22,16504166,,,,
22,16492136,,,,
22,16385625,,,,
22,21116563,,,,
22,13861198,,,,
22,16734323,,,,
22,14972344,,,,
22,17625521,,,,
22,17209271,,,,
22,15945260,,,,
22,14626146,,,,
22,14743698,,,,
22,17003333,,,,
22,18622656,,,,
22,17186303,,,,
22,20062969,,,,
22,17720157,,,,
22,19119479,,,,
22,17982031,,,,
22,16530469,,,,
22,20631927,,,,
22,18709896,,,,
22,17195833,,,,
22,16533646,,,,
22,16088229,,,,
22,20335625,,,,
22,20426458,,,,
22,23697553,,,,
22,19611771,,,,
22,17553698,,,,
22,16067760,,,,
22,16927239,,,,
22,18065729,,,,
22,18475364,,,,
22,19640208,,,,
22,17977031,,,,
22,18830833,,,,
22,17846042,,,,
22,17347708,,,,
22,16645365,,,,
22,16318333,,,,
22,16094115,,,,
22,20067864,,,,
22,17404375,,,,
22,22098854,,,,
22,18468334,,,,
22,16422865,,,,
22,17559375,,,,
22,18026979,,,,
22,17344323,,,,
22,17478072,,,,
22,17159114,,,,
22,14892760,,,,
22,18431406,,,,
22,18824688,,,,
22,15477864,,,,
22,20249010,,,,
22,16234114,,,,
22,20062239,,,,
22,19228855,,,,
22,20342917,,,,
22,18456823,,,,
22,15598177,,,,
22,23508438,,,,
22,18268125,,,,
22,18670573,,,,
22,19574896,,,,
22,17075469,,,,
22,16520833,,,,
22,16662031,,,,
22,18438490,,,,
22,18327656,,,,
22,16466667,,,,
22,16998750,,,,
22,20411094,,,,
22,19533073,,,,
22,15471042,,,,
22,16958594,,,,
22,18499844,,,,
22,15883646,,,,
22,14679427,,,,
22,16726146,,,,
22,17742812,,,,
22,14405365,,,,
22,20337969,,,,
22,16470625,,,,
22,15742709,,,,
22,18062032,,,,
22,16938646,,,,
22,17211250,,,,
22,22396302,,,,
22,19181719,,,,
22,19573385,,,,
22,16623854,,,,
22,19148125,,,,
22,17663542,,,,
22,17601406,,,,
22,17818906,,,,
22,15173906,,,,
22,15038125,,,,
22,18257552,,,,
22,17672604,,,,
22,18780365,,,,
22,18064844,,,,
22,17239635,,,,
22,18389532,,,,
22,19061146,,,,
22,20082447,,,,
22,21719427,,,,
22,15832083,,,,
22,18620469,,,,
22,15658698,,,,
22,19718229,,,,
22,18264271,,,,
22,20181250,,,,
22,16730313,,,,
22,16582031,,,,
22,16785573,,,,
22,16261198,,,,
22,16456041,,,,
22,20055313,,,,
22,15490104,,,,
22,16802552,,,,
22,17179583,,,,
22,17128177,,,,
22,19575781,,,,
22,19679011,,,,
22,16115572,,,,
22,18761250,,,,
22,14729896,,,,
22,14536146,,,,
22,19267292,,,,
22,18323073,,,,
22,17588802,,,,
22,22523073,,,,
22,15997865,,,,
22,16270469,,,,
22,14609427,,,,
22,17790990,,,,
22,16455834,,,,
22,16376563,,,,
22,18187969,,,,
22,19648437,,,,
22,17907812,,,,
22,22393958,,,,
22,16957396,,,,
22,15655938,,,,
22,17412291,,,,
22,21165573,,,,
22,19904062,,,,
22,19494844,,,,
18,16664218,,,,
18,18753542,,,,
18,14499114,,,,
18,14971198,,,,
18,15093281,,,,
18,18069739,,,,
18,15273021,,,,
18,16347917,,,,
18,16330313,,,,
18,18126875,,,,
18,16625417,,,,
18,16897656,,,,
22,18021093,,,,
22,17196771,,,,
18,17854166,,,,
22,24000261,,,,
17,18433593,,,,
22,26947396,,,,
17,21552136,,,,
17,14657031,,,,
17,16263489,,,,
17,15645157,,,,
17,16987604,,,,
17,18572239,,,,
17,16150886,,,,
17,18595313,,,,
17,15715209,,,,
17,15708958,,,,
17,16803750,,,,
17,16884427,,,,
17,14454322,,,,
17,13412969,,,,
17,15838750,,,,
17,14353073,,,,
17,17842135,,,,
17,16718959,,,,
17,15206354,,,,
17,15445208,,,,
17,18631875,,,,
17,17114739,,,,
17,14827812,,,,
17,14249688,,,,
17,16334635,,,,
17,19857605,,,,
17,15512708,,,,
17,17304114,,,,
17,17570469,,,,
17,17087292,,,,
17,21024895,,,,
17,19627239,,,,
17,16505209,,,,
17,16146875,,,,
17,17467136,,,,
17,20232657,,,,
17,18375208,,,,
17,18230417,,,,
15,17502343,,,,
15,16573958,,,,
15,18405729,,,,
15,17031510,,,,
15,17085052,,,,
15,16929167,,,,
15,14809531,,,,
15,18311146,,,,
15,18436562,,,,
15,17682553,,,,
15,16817968,,,,
15,15318125,,,,
15,15813750,,,,
15,20245365,,,,
15,16597344,,,,
15,17803906,,,,
15,15197604,,,,
15,16288229,,,,
15,17805156,,,,
15,18042864,,,,
15,16248593,,,,
15,18318542,,,,
15,18841355,,,,
15,18396666,,,,
15,16277188,,,,
15,16877031,,,,
15,18896198,,,,
15,17917187,,,,
15,18130572,,,,
15,18730260,,,,
15,16884427,,,,
15,15483177,,,,
15,17313593,,,,
15,17458282,,,,
15,15682708,,,,
15,14919271,,,,
15,17351979,,,,
15,21802344,,,,
15,16734635,,,,
15,15614063,,,,
15,15590312,,,,
15,15073437,,,,
15,16492292,,,,
15,18145989,,,,
15,17329271,,,,
15,16368020,,,,
15,18665520,,,,
15,15038125,,,,
15,19086041,,,,
15,19934427,,,,
15,18003803,,,,
15,17770261,,,,
15,16732656,,,,
15,15681041,,,,
15,16044062,,,,
15,16228073,,,,
15,16843177,,,,
15,15757448,,,,
15,15787657,,,,
15,15080105,,,,
15,15552187,,,,
15,15166406,,,,
15,15062656,,,,
15,19145677,,,,
15,17939896,,,,
15,18185781,,,,
15,16915156,,,,
15,16861146,,,,
15,17203541,,,,
15,20143438,,,,
15,16571667,,,,
15,23552552,,,,
15,15561094,,,,
15,17805885,,,,
15,16372343,,,,
15,16232136,,,,
15,16302031,,,,
15,16035208,,,,
15,15931355,,,,
15,15829688,,,,
15,18323593,,,,
15,18079375,,,,
15,16398125,,,,
15,17315521,,,,
15,15345938,,,,
15,19184896,,,,
15,14397240,,,,
15,19251667,,,,
15,16990208,,,,
15,19310521,,,,
15,16838854,,,,
15,16095573,,,,
15,17882344,,,,
17,16993282,,,,
17,17442240,,,,
17,15127187,,,,
17,19109896,,,,
17,17845729,,,,
17,17900938,,,,
17,17647552,,,,
17,16498750,,,,
17,16345208,,,,
17,16153229,,,,
17,15141041,,,,
17,17444635,,,,
17,15888281,,,,
17,15524791,,,,
17,16704583,,,,
17,19390990,,,,
17,17856771,,,,
17,24109843,,,,
17,18204843,,,,
17,18721510,,,,
17,19793125,,,,
17,19942135,,,,
17,18316771,,,,
17,17713594,,,,
17,16523490,,,,
17,17168333,,,,
17,18283906,,,,
17,16921927,,,,
17,17220104,,,,
17,16900313,,,,
17,19069479,,,,
17,20481666,,,,
17,18238177,,,,
17,21261562,,,,
18,19158020,,,,
18,19144739,,,,
18,18801198,,,,
18,16855573,,,,
18,15845156,,,,
18,18836198,,,,
18,17673593,,,,
18,20351666,,,,
15,15305625,,,,
15,14514323,,,,
15,16664218,,,,
15,15619218,,,,
15,14830417,,,,
15,13983958,,,,
15,16159740,,,,
15,16396354,,,,
15,18873125,,,,
15,16066614,,,,
15,17894740,,,,
17,15866823,,,,
17,17978229,,,,
17,18361302,,,,
17,16871354,,,,
15,16814375,,,,
15,15979583,,,,
15,15085052,,,,
15,14643229,,,,
15,17926718,,,,
15,17916770,,,,
15,16098334,,,,
15,16414428,,,,
15,15852083,,,,
15,18374219,,,,
15,16427761,,,,
15,18629532,,,,
15,17139896,,,,
15,19469218,,,,
15,15976458,,,,
15,15160781,,,,
15,18656823,,,,
15,16287344,,,,
15,16690989,,,,
15,17885885,,,,
15,21020730,,,,
15,15234531,,,,
15,18615729,,,,
15,20431406,,,,
15,22524271,,,,
15,15942396,,,,
15,17208230,,,,
15,18595416,,,,
15,14787188,,,,
15,17525781,,,,
15,22070521,,,,
15,15819063,,,,
15,17579844,,,,
15,20472188,,,,
15,17637344,,,,
15,17202500,,,,
15,18883907,,,,
17,15880729,,,,
17,18625208,,,,
17,17203021,,,,
17,18684635,,,,
17,17698906,,,,
17,20252708,,,,
17,19994219,,,,
17,16957500,,,,
17,21029792,,,,
17,16722604,,,,
17,14879218,,,,
17,16960261,,,,
17,19932500,,,,
17,19626146,,,,
17,18702187,,,,
17,19093125,,,,
17,19203073,,,,
17,20426407,,,,
17,20078125,,,,
17,18006510,,,,
17,15294323,,,,
17,15565677,,,,
15,16130729,,,,
15,19370469,,,,
15,20815156,,,,
15,18410208,,,,
15,16286406,,,,
15,16223072,,,,
15,14449375,,,,
15,19108386,,,,
15,17635521,,,,
15,16274166,,,,
15,18105104,,,,
15,16470886,,,,
17,18319427,,,,
17,18722240,,,,
17,14828541,,,,
17,18719323,,,,
17,16795104,,,,
17,20083489,,,,
17,16910730,,,,
17,18109792,,,,
17,15971354,,,,
17,18517917,,,,
15,16593698,,,,
15,16531250,,,,
15,14642760,,,,
15,18380781,,,,
15,14625989,,,,
