slot, allocate quality, display quality,pose,delay, throughput, video size
1,1,0,(null),3.218437,5.022141,17559
2,1,0,(null),2.168802,7.4536986,17559
3,1,0,(null),2.968802,5.444847,17559
4,1,4,(0 0 -3.2963104 63.50255),0.614636,6.8262,5591
5,4,4,(0 0 -3.2963104 63.50255),5.106562,10.093769,52935
6,1,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
7,1,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
8,1,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
9,2,4,(0 0 -3.2963104 63.50255),1.228802,18.225046,23776
10,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
11,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
12,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
13,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
14,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
15,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
16,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
17,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
18,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
19,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
20,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
21,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
22,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
23,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
24,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
25,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
26,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
27,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
28,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
29,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
30,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
31,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
32,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
33,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
34,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
35,4,4,(0 0 -3.2963104 63.50255),0.0,0.0,0
36,4,4,(0 0 -3.8227997 63.651947),0.0,0.0,0
37,4,4,(0 0 -4.4809265 63.8387),0.0,0.0,0
38,4,4,(0 0 -4.8757935 63.950745),0.0,0.0,0
39,4,4,(0 0 -5.2706604 64.06279),0.0,0.0,0
40,4,4,(0 0 -6.200363 64.67801),0.0,0.0,0
41,4,4,(0 0 -6.744446 65.15996),0.0,0.0,0
42,4,4,(0 0 -6.69046 65.27826),0.0,0.0,0
43,4,4,(0 0 -6.8459473 65.51425),0.0,0.0,0
44,4,4,(0 0 -6.931183 65.765015),0.0,0.0,0
45,4,4,(0 0 -6.8515778 65.931885),0.0,0.0,0
46,4,4,(0 0 -6.826721 66.08278),0.0,0.0,0
47,4,4,(0 0 -6.7947083 66.26706),0.0,0.0,0
48,4,4,(0 0 -6.725525 66.36441),0.0,0.0,0
49,4,4,(0 0 -6.725464 66.340546),0.0,0.0,0
50,4,4,(0 0 -6.7317505 66.25905),0.0,0.0,0
51,4,4,(0 0 -6.71463 66.21083),0.0,0.0,0
52,4,4,(0 0 -6.715927 66.19055),0.0,0.0,0
53,4,4,(0 0 -6.8056335 65.96274),0.0,0.0,0
54,4,4,(0 0 -6.872162 65.71701),0.0,0.0,0
55,4,4,(0 0 -6.9482117 65.5889),0.0,0.0,0
56,4,4,(0 0 -7.0245056 65.44385),0.0,0.0,0
57,4,4,(0 0 -7.061142 65.29379),0.0,0.0,0
58,4,4,(0 0 -7.172928 65.10376),0.0,0.0,0
59,4,4,(0 0 -7.3021393 64.97183),0.0,0.0,0
60,4,4,(0 0 -7.3465424 64.79617),0.0,0.0,0
61,4,4,(0 0 -7.3258514 64.66647),0.0,0.0,0
62,4,4,(0 0 -7.2769165 64.56123),0.0,0.0,0
63,4,4,(0 0 -7.241684 64.39517),0.0,0.0,0
64,4,4,(0 0 -7.143997 64.24594),0.0,0.0,0
65,4,4,(0 0 -7.025177 64.09569),0.0,0.0,0
66,4,4,(0 0 -7.0000763 63.90677),0.0,0.0,0
67,4,4,(0 0 -7.0103455 63.75151),0.0,0.0,0
68,4,4,(0 0 -6.922409 63.6362),0.0,0.0,0
69,4,4,(0 0 -6.840393 63.481552),0.0,0.0,0
70,4,4,(0 0 -6.8066254 63.317673),0.0,0.0,0
71,4,4,(0 0 -6.791565 63.220642),0.0,0.0,0
72,4,4,(0 0 -6.796112 63.113556),0.0,0.0,0
73,4,4,(0 0 -6.8049164 63.01883),0.0,0.0,0
74,4,4,(0 0 -6.761505 62.922897),0.0,0.0,0
75,4,4,(0 0 -6.6949463 62.79721),0.0,0.0,0
76,4,4,(0 0 -6.6734314 62.686935),0.0,0.0,0
77,4,4,(0 0 -6.6461945 62.53415),0.0,0.0,0
78,4,4,(0 0 -6.606842 62.36914),0.0,0.0,0
79,4,4,(0 0 -6.5471497 62.273834),0.0,0.0,0
80,4,4,(0 0 -6.531311 62.202057),0.0,0.0,0
81,4,4,(0 0 -6.4794617 62.122406),0.0,0.0,0
82,4,4,(0 0 -6.4443665 62.081085),0.0,0.0,0
83,4,4,(0 0 -6.454254 62.043274),0.0,0.0,0
84,4,4,(0 0 -6.4228363 61.95529),0.0,0.0,0
85,4,4,(0 0 -6.3925323 61.852463),0.0,0.0,0
86,4,4,(0 0 -6.369629 61.762665),0.0,0.0,0
87,4,4,(0 0 -6.356552 61.668213),0.0,0.0,0
88,4,4,(0 0 -6.3432617 61.59201),0.0,0.0,0
89,4,4,(0 0 -6.3232117 61.525055),0.0,0.0,0
90,4,4,(0 0 -6.366089 61.425323),0.0,0.0,0
91,4,4,(0 0 -6.3897095 61.319168),0.0,0.0,0
92,4,4,(0 0 -6.373993 61.224136),0.0,0.0,0
93,4,4,(0 0 -6.390152 61.168167),0.0,0.0,0
94,4,4,(0 0 -6.3935394 61.12439),0.0,0.0,0
95,4,4,(0 0 -6.385544 61.06189),0.0,0.0,0
96,4,4,(0 0 -6.386093 60.948715),0.0,0.0,0
97,4,4,(0 0 -6.367218 60.887802),0.0,0.0,0
98,4,4,(0 0 -6.3433075 60.867767),0.0,0.0,0
99,4,4,(0 0 -6.305252 60.80429),0.0,0.0,0
100,4,4,(0 0 -6.2344513 60.76956),0.0,0.0,0
101,4,4,(0 0 -6.168915 60.748276),0.0,0.0,0
102,4,4,(0 0 -6.128998 60.71637),0.0,0.0,0
103,4,4,(0 0 -6.112686 60.67958),0.0,0.0,0
104,4,4,(0 0 -6.0953827 60.63867),0.0,0.0,0
105,4,4,(0 0 -6.0409546 60.58023),0.0,0.0,0
106,4,4,(0 0 -6.0095215 60.503143),0.0,0.0,0
107,4,4,(0 0 -5.9805145 60.44194),0.0,0.0,0
108,4,4,(0 0 -5.9320526 60.38971),0.0,0.0,0
109,4,4,(0 0 -5.9121704 60.227386),0.0,0.0,0
110,4,4,(0 0 -5.90007 60.06131),0.0,0.0,0
111,4,4,(0 0 -5.8790436 59.95369),0.0,0.0,0
112,4,4,(0 0 -5.8822327 59.8907),0.0,0.0,0
113,4,4,(0 0 -5.905548 59.717377),0.0,0.0,0
114,4,4,(0 0 -5.9194183 59.484985),0.0,0.0,0
115,4,4,(0 0 -5.916168 59.34665),0.0,0.0,0
116,4,4,(0 0 -5.9201508 59.246033),0.0,0.0,0
117,4,4,(0 0 -5.9317474 59.136932),0.0,0.0,0
118,4,4,(0 0 -5.8744965 58.970703),0.0,0.0,0
119,4,4,(0 0 -5.7880554 58.814163),0.0,0.0,0
120,4,4,(0 0 -5.7302704 58.683807),0.0,0.0,0
121,4,4,(0 0 -5.690918 58.562027),0.0,0.0,0
122,4,4,(0 0 -5.746048 58.503006),0.0,0.0,0
123,4,4,(0 0 -5.818161 58.449142),0.0,0.0,0
124,4,4,(0 0 -5.752899 58.329697),0.0,0.0,0
125,4,4,(0 0 -5.6648407 58.08429),0.0,0.0,0
126,4,4,(0 0 -5.622589 57.827927),0.0,0.0,0
127,4,4,(0 0 -5.5630035 57.557724),0.0,0.0,0
128,4,4,(0 0 -5.53096 57.25522),0.0,0.0,0
129,4,4,(0 0 -5.5155334 56.98529),0.0,0.0,0
130,4,4,(0 0 -5.4720154 56.711044),0.0,0.0,0
131,4,4,(0 0 -5.3897247 56.319),0.0,0.0,0
132,4,4,(0 0 -5.3045807 55.903946),0.0,0.0,0
133,4,4,(0 0 -5.239914 55.36554),0.0,0.0,0
134,4,4,(0 0 -5.1051636 54.632935),0.0,0.0,0
135,4,4,(0 0 -4.9514465 53.95349),0.0,0.0,0
136,4,4,(0 0 -4.919876 53.314926),0.0,0.0,0
137,4,4,(0 0 -4.9953613 52.676193),0.0,0.0,0
138,4,4,(0 0 -5.048767 52.05635),0.0,0.0,0
139,4,4,(0 0 -5.0057983 51.54834),0.0,0.0,0
140,4,4,(0 0 -4.968918 51.048096),0.0,0.0,0
141,4,4,(0 0 -4.963791 50.48456),0.0,0.0,0
142,4,4,(0 0 -4.9431305 50.06584),0.0,0.0,0
143,4,4,(0 0 -4.891327 49.72194),0.0,0.0,0
144,4,4,(0 0 -4.8349915 49.321243),0.0,0.0,0
145,4,4,(0 0 -4.7815857 48.78),0.0,0.0,0
146,4,4,(0 0 -4.7562866 48.368835),0.0,0.0,0
147,4,4,(0 0 -4.7115326 48.042786),0.0,0.0,0
148,4,4,(0 0 -4.642929 47.63298),0.0,0.0,0
149,4,4,(0 0 -4.6454926 47.247772),0.0,0.0,0
150,4,4,(0 0 -4.6616974 46.866867),0.0,0.0,0
151,4,4,(0 0 -4.4956055 46.440826),0.0,0.0,0
152,4,4,(0 0 -4.3540344 46.014313),0.0,0.0,0
153,4,4,(0 0 -4.305786 45.608246),0.0,0.0,0
154,4,4,(0 0 -4.301605 45.232986),0.0,0.0,0
155,4,4,(0 0 -4.286072 44.829132),0.0,0.0,0
156,4,4,(0 0 -4.1707306 44.2377),0.0,0.0,0
157,4,4,(0 0 -4.056946 43.6248),0.0,0.0,0
158,4,4,(0 0 -3.9449463 42.872665),0.0,0.0,0
159,4,4,(0 0 -3.8347778 42.053513),0.0,0.0,0
160,4,4,(0 0 -3.7393646 41.34111),0.0,0.0,0
161,4,4,(0 0 -3.7603912 40.840378),0.0,0.0,0
162,4,4,(0 0 -3.8115387 40.391068),0.0,0.0,0
163,4,4,(0 0 -3.6899567 39.750732),0.0,0.0,0
164,4,4,(0 0 -3.658081 39.086792),0.0,0.0,0
165,4,4,(0 0 -3.6760406 38.39319),0.0,0.0,0
166,4,4,(0 0 -3.6260986 37.68199),0.0,0.0,0
167,4,4,(0 0 -3.5531158 37.10843),0.0,0.0,0
168,4,4,(0 0 -3.380661 36.55211),0.0,0.0,0
169,4,4,(0 0 -3.2064056 35.94333),0.0,0.0,0
170,4,4,(0 0 -3.1138153 35.31299),0.0,0.0,0
171,4,4,(0 0 -2.9869232 34.580353),0.0,0.0,0
172,4,4,(0 0 -2.830597 33.836517),0.0,0.0,0
173,4,4,(0 0 -2.6513062 33.133118),0.0,0.0,0
174,4,4,(0 0 -2.5658112 32.5549),0.0,0.0,0
175,4,4,(0 0 -2.5289307 32.012238),0.0,0.0,0
176,4,4,(0 0 -2.5345917 31.499191),0.0,0.0,0
177,4,4,(0 0 -2.5609741 31.078125),0.0,0.0,0
178,4,4,(0 0 -2.5391235 30.627655),0.0,0.0,0
179,4,4,(0 0 -2.398819 30.190903),0.0,0.0,0
180,4,4,(0 0 -2.2962341 29.755615),0.0,0.0,0
181,4,4,(0 0 -2.2705383 29.293655),0.0,0.0,0
182,4,4,(0 0 -2.2546387 28.841187),0.0,0.0,0
183,4,4,(0 0 -2.2693176 28.434464),0.0,0.0,0
184,4,4,(0 0 -2.267105 28.036789),0.0,0.0,0
185,4,4,(0 0 -2.1734161 27.644577),0.0,0.0,0
186,4,4,(0 0 -2.0707703 27.121094),0.0,0.0,0
187,4,4,(0 0 -2.0118103 26.549133),0.0,0.0,0
188,4,4,(0 0 -1.9195099 26.126663),0.0,0.0,0
189,4,4,(0 0 -1.8317261 25.733429),0.0,0.0,0
190,4,4,(0 0 -1.7606201 25.302277),0.0,0.0,0
191,4,4,(0 0 -1.7107239 24.780212),0.0,0.0,0
192,4,4,(0 0 -1.7220154 24.28778),0.0,0.0,0
193,4,4,(0 0 -1.7334747 23.851349),0.0,0.0,0
194,4,4,(0 0 -1.7433319 23.474075),0.0,0.0,0
195,4,4,(0 0 -1.6929474 23.041626),0.0,0.0,0
196,4,4,(0 0 -1.6049957 22.595139),0.0,0.0,0
197,4,4,(0 0 -1.5483398 22.19867),0.0,0.0,0
198,4,4,(0 0 -1.4995117 21.82837),0.0,0.0,0
199,4,4,(0 0 -1.4516449 21.470535),0.0,0.0,0
200,4,4,(0 0 -1.4771576 20.999146),0.0,0.0,0
201,4,4,(0 0 -1.4156952 20.536407),0.0,0.0,0
202,4,4,(0 0 -1.3540955 20.189484),0.0,0.0,0
203,4,4,(0 0 -1.3613739 19.843124),0.0,0.0,0
204,4,4,(0 0 -1.2367096 19.43608),0.0,0.0,0
205,4,4,(0 0 -1.09021 19.053452),0.0,0.0,0
206,4,4,(0 0 -0.9944916 18.693115),0.0,0.0,0
207,4,4,(0 0 -0.8705292 18.425964),0.0,0.0,0
208,4,4,(0 0 -0.7976074 18.114899),0.0,0.0,0
209,4,4,(0 0 -0.7524414 17.731537),0.0,0.0,0
210,4,4,(0 0 -0.75483704 17.489197),0.0,0.0,0
211,4,4,(0 0 -0.765625 17.229721),0.0,0.0,0
212,4,0,(null),0.0,0.0,0
213,4,5,(0 0 -0.6902771 16.539124),0.0,0.0,0
214,4,0,(null),0.0,0.0,0
215,5,0,(null),10.711563,5.1596174,56663
216,5,8,(0 0 -0.7808838 15.694397),1.733385,13.457258,24714
217,8,8,(0 0 -0.783432 15.479843),4.860052,25.183931,123769
218,4,8,(0 0 -0.7503357 15.257843),0.0,0.0,0
219,4,8,(0 0 -0.76116943 15.018433),0.0,0.0,0
220,4,8,(0 0 -0.78456116 14.775742),0.0,0.0,0
221,4,8,(0 0 -0.80210876 14.530563),0.0,0.0,0
222,4,8,(0 0 -0.9106293 14.251389),0.0,0.0,0
223,4,8,(0 0 -0.95036316 13.978394),0.0,0.0,0
224,4,8,(0 0 -0.91326904 13.788101),0.0,0.0,0
225,4,8,(0 0 -0.9209595 13.605469),0.0,0.0,0
226,4,8,(0 0 -0.9077606 13.50528),0.0,0.0,0
227,4,8,(0 0 -0.88861084 13.433334),0.0,0.0,0
228,4,8,(0 0 -0.99409485 13.301132),0.0,0.0,0
229,4,8,(0 0 -1.0980682 13.192825),0.0,0.0,0
230,4,8,(0 0 -1.1382599 13.092621),0.0,0.0,0
231,4,8,(0 0 -1.1770325 13.166748),0.0,0.0,0
232,4,8,(0 0 -1.2436829 13.290222),0.0,0.0,0
233,4,8,(0 0 -1.3264618 13.320999),0.0,0.0,0
234,4,8,(0 0 -1.3800964 13.393295),0.0,0.0,0
235,4,8,(0 0 -1.3520203 13.558746),0.0,0.0,0
236,4,8,(0 0 -1.3109283 13.723373),0.0,0.0,0
237,4,8,(0 0 -1.2745972 14.065506),0.0,0.0,0
238,4,8,(0 0 -1.2119904 14.739929),0.0,0.0,0
239,3,8,(0 0 -1.1621552 15.37442),1.300833,24.334412,33036
240,3,8,(0 0 -1.1491852 16.36908),0.0,0.0,0
241,3,8,(0 0 -1.2179413 17.585587),0.0,0.0,0
242,3,8,(0 0 -1.2475281 18.554092),0.0,0.0,0
243,3,8,(0 0 -1.2287903 19.468369),0.0,0.0,0
244,3,8,(0 0 -1.1616516 20.21547),0.0,0.0,0
245,3,8,(0 0 -1.0612946 20.848572),0.0,0.0,0
246,3,8,(0 0 -0.99220276 21.553635),0.0,0.0,0
247,3,8,(0 0 -0.9937897 22.264389),0.0,0.0,0
248,3,8,(0 0 -1.1029816 23.085007),0.0,0.0,0
249,3,8,(0 0 -1.2037354 23.949402),0.0,0.0,0
250,3,8,(0 0 -1.3578491 24.794678),0.0,0.0,0
251,3,8,(0 0 -1.5111084 25.687408),0.0,0.0,0
