66.68153,
66.666664,
66.44444,
65.5558,
66.44444,
66.45921,
66.45921,
65.7721,
65.786575,
66.42968,
66.44444,
65.58456,
66.45921,
65.5558,
66.666664,
66.666664,
66.69641,
66.44444,
66.666664,
65.34091,
66.44444,
63.684772,
63.29382,
65.98985,
65.58456,
65.127426,
64.73263,
65.570175,
65.5558,
63.684772,
65.7721,
66.44444,
64.30107,
64.94353,
64.71861,
66.20904,
65.355194,
66.44444,
64.73263,
64.91533,
64.06685,
64.92943,
63.902542,
64.92943,
66.68153,
64.09432,
65.58456,
66.20904,
64.28725,
65.5558,
66.2237,
66.2237,
66.666664,
66.63695,
64.957634,
65.98985,
66.44444,
65.34091,
66.01899,
66.44444,
65.355194,
66.20904,
64.92943,
66.666664,
64.73263,
