129,4,8,(0 0 -5.5064087 56.976715),0.0,0.0,0
130,4,8,(0 0 -5.4391327 56.619125),0.0,0.0,0
131,4,8,(0 0 -5.3718567 56.261536),0.0,0.0,0
132,4,8,(0 0 -5.306534 55.76834),0.0,0.0,0
133,4,8,(0 0 -5.1881714 55.16339),0.0,0.0,0
134,4,8,(0 0 -5.069809 54.55844),0.0,0.0,0
135,4,8,(0 0 -5.0165405 53.928284),0.0,0.0,0
136,4,8,(0 0 -5.0272827 53.304306),0.0,0.0,0
137,4,8,(0 0 -5.038025 52.68033),0.0,0.0,0
138,4,8,(0 0 -5.008484 52.14331),0.0,0.0,0
139,4,8,(0 0 -4.9935913 51.590393),0.0,0.0,0
140,4,8,(0 0 -4.9786835 51.037476),0.0,0.0,0
141,4,8,(0 0 -4.9594727 50.585205),0.0,0.0,0
142,4,8,(0 0 -4.9179688 50.163895),0.0,0.0,0
143,4,8,(0 0 -4.87648 49.74257),0.0,0.0,0
144,4,8,(0 0 -4.82605 49.231308),0.0,0.0,0
145,4,8,(0 0 -4.7815857 48.78),0.0,0.0,0
146,4,8,(0 0 -4.7469482 48.437714),0.0,0.0,0
147,4,8,(0 0 -4.6949463 48.035355),0.0,0.0,0
148,4,8,(0 0 -4.683853 47.64586),0.0,0.0,0
149,4,8,(0 0 -4.6727753 47.256363),0.0,0.0,0
150,4,8,(0 0 -4.5454407 46.839462),0.0,0.0,0
151,4,8,(0 0 -4.465561 46.429047),0.0,0.0,0
152,4,8,(0 0 -4.385666 46.018646),0.0,0.0,0
153,4,8,(0 0 -4.362564 45.634613),0.0,0.0,0
154,4,8,(0 0 -4.316742 45.222534),0.0,0.0,0
155,4,8,(0 0 -4.2301483 44.68994),0.0,0.0,0
156,4,8,(0 0 -4.1435547 44.15738),0.0,0.0,0
157,4,8,(0 0 -4.0378876 43.46013),0.0,0.0,0
158,4,8,(0 0 -3.938385 42.753784),0.0,0.0,0
159,4,8,(0 0 -3.8388672 42.047455),0.0,0.0,0
160,4,8,(0 0 -3.8297577 41.495316),0.0,0.0,0
161,4,8,(0 0 -3.8206482 40.94319),0.0,0.0,0
162,4,8,(0 0 -3.7271729 40.324905),0.0,0.0,0
163,4,8,(0 0 -3.7220917 39.705475),0.0,0.0,0
164,4,8,(0 0 -3.690094 39.030975),0.0,0.0,0
165,4,8,(0 0 -3.6580963 38.35649),0.0,0.0,0
166,4,8,(0 0 -3.5953522 37.75769),0.0,0.0,0
167,4,8,(0 0 -3.4656982 37.152893),0.0,0.0,0
168,4,8,(0 0 -3.3360443 36.54811),0.0,0.0,0
169,4,8,(0 0 -3.234192 35.924164),0.0,0.0,0
170,4,8,(0 0 -3.0996704 35.22827),0.0,0.0,0
171,4,8,(0 0 -2.9651337 34.532394),0.0,0.0,0
172,4,8,(0 0 -2.7970276 33.83087),0.0,0.0,0
173,4,8,(0 0 -2.7076569 33.22467),0.0,0.0,0
174,4,8,(0 0 -2.6183014 32.618454),0.0,0.0,0
175,4,8,(0 0 -2.6001892 32.082108),0.0,0.0,0
176,4,8,(0 0 -2.579834 31.59729),0.0,0.0,0
177,4,8,(0 0 -2.5594788 31.112473),0.0,0.0,0
178,4,8,(0 0 -2.449173 30.663712),0.0,0.0,0
179,4,8,(0 0 -2.389618 30.207031),0.0,0.0,0
180,4,8,(0 0 -2.3300781 29.750336),0.0,0.0,0
181,4,8,(0 0 -2.3032684 29.296814),0.0,0.0,0
182,4,8,(0 0 -2.291214 28.876816),0.0,0.0,0
183,4,8,(0 0 -2.2791595 28.456802),0.0,0.0,0
184,4,8,(0 0 -2.2058716 28.057648),0.0,0.0,0
185,4,8,(0 0 -2.1411896 27.55481),0.0,0.0,0
186,4,8,(0 0 -2.0765076 27.051971),0.0,0.0,0
187,4,8,(0 0 -1.9911041 26.609406),0.0,0.0,0
188,4,8,(0 0 -1.9142761 26.173706),0.0,0.0,0
189,4,8,(0 0 -1.8374481 25.737991),0.0,0.0,0
190,4,8,(0 0 -1.7808075 25.237518),0.0,0.0,0
191,4,8,(0 0 -1.7650299 24.775452),0.0,0.0,0
192,4,8,(0 0 -1.7492523 24.313416),0.0,0.0,0
193,4,8,(0 0 -1.7527008 23.914932),0.0,0.0,0
194,4,8,(0 0 -1.7061615 23.459198),0.0,0.0,0
195,4,8,(0 0 -1.6535492 23.039017),0.0,0.0,0
196,4,8,(0 0 -1.6009369 22.61885),0.0,0.0,0
197,4,8,(0 0 -1.551178 22.236084),0.0,0.0,0
198,4,8,(0 0 -1.5014038 21.853302),0.0,0.0,0
199,4,8,(0 0 -1.5081024 21.404068),0.0,0.0,0
200,4,8,(0 0 -1.4354553 20.977936),0.0,0.0,0
201,4,8,(0 0 -1.4107666 20.59967),0.0,0.0,0
202,4,8,(0 0 -1.3860626 20.22139),0.0,0.0,0
203,4,8,(0 0 -1.2863922 19.821548),0.0,0.0,0
204,4,8,(0 0 -1.1890869 19.445404),0.0,0.0,0
205,4,8,(0 0 -1.0917969 19.06926),0.0,0.0,0
206,4,8,(0 0 -0.9744873 18.774857),0.0,0.0,0
207,4,8,(0 0 -0.9004669 18.427094),0.0,0.0,0
208,4,8,(0 0 -0.8264618 18.079315),0.0,0.0,0
209,4,8,(0 0 -0.8097534 17.810608),0.0,0.0,0
210,4,8,(0 0 -0.7850189 17.509293),0.0,0.0,0
211,4,8,(0 0 -0.76026917 17.207977),0.0,0.0,0
212,4,8,(0 0 -0.7201538 16.856995),0.0,0.0,0
213,4,8,(0 0 -0.72450256 16.557526),0.0,0.0,0
214,4,8,(0 0 -0.7288513 16.258057),0.0,0.0,0
215,5,8,(0 0 -0.7657013 15.985046),0.0,0.0,0
216,5,8,(0 0 -0.76057434 15.742645),0.0,0.0,0
217,5,8,(0 0 -0.75546265 15.500244),0.0,0.0,0
218,5,8,(0 0 -0.7622986 15.260086),0.0,0.0,0
219,5,8,(0 0 -0.77557373 15.016907),0.0,0.0,0
220,5,8,(0 0 -0.7888336 14.773727),0.0,0.0,0
221,5,8,(0 0 -0.87353516 14.503571),0.0,0.0,0
222,5,8,(0 0 -0.8888092 14.244766),0.0,0.0,0
223,5,8,(0 0 -0.8995209 14.031677),0.0,0.0,0
224,5,8,(0 0 -0.91023254 13.818573),0.0,0.0,0
225,5,8,(0 0 -0.9030304 13.690155),0.0,0.0,0
226,5,8,(0 0 -0.895813 13.561737),0.0,0.0,0
227,5,8,(0 0 -0.9731293 13.430481),0.0,0.0,0
228,5,8,(0 0 -1.028183 13.317871),0.0,0.0,0
229,5,8,(0 0 -1.0832214 13.205246),0.0,0.0,0
230,5,8,(0 0 -1.1260529 13.232681),0.0,0.0,0
231,5,8,(0 0 -1.1928558 13.2621155),0.0,0.0,0
232,5,8,(0 0 -1.2596588 13.291565),0.0,0.0,0
233,5,8,(0 0 -1.3165894 13.353149),0.0,0.0,0
234,5,8,(0 0 -1.3146973 13.476547),0.0,0.0,0
235,5,8,(0 0 -1.3128052 13.59996),0.0,0.0,0
236,5,8,(0 0 -1.2850952 13.887421),0.0,0.0,0
237,5,8,(0 0 -1.2441254 14.383087),0.0,0.0,0
238,5,8,(0 0 -1.2031403 14.878754),0.0,0.0,0
239,4,8,(0 0 -1.1831665 15.7486725),0.0,0.0,0
240,4,8,(0 0 -1.219223 16.691391),0.0,0.0,0
241,4,8,(0 0 -1.2224121 17.61705),0.0,0.0,0
242,4,8,(0 0 -1.2256012 18.54271),0.0,0.0,0
243,4,8,(0 0 -1.1760406 19.334457),0.0,0.0,0
244,4,8,(0 0 -1.1147614 20.074173),0.0,0.0,0
245,4,8,(0 0 -1.053482 20.813904),0.0,0.0,0
246,4,8,(0 0 -1.0393524 21.531906),0.0,0.0,0
247,4,8,(0 0 -1.0941467 22.337738),0.0,0.0,0
248,4,8,(0 0 -1.148941 23.14357),0.0,0.0,0
249,4,8,(0 0 -1.2782288 23.978989),0.0,0.0,0
250,4,8,(0 0 -1.3882446 24.84259),0.0,0.0,0
251,4,8,(0 0 -1.4982605 25.706192),0.0,0.0,0
252,4,8,(0 0 -1.5654755 26.529434),0.0,0.0,0
253,4,8,(0 0 -1.5792694 27.31372),0.0,0.0,0
254,4,8,(0 0 -1.5930634 28.098007),0.0,0.0,0
255,4,8,(0 0 -1.5590668 28.712662),0.0,0.0,0
256,4,8,(0 0 -1.5264587 29.350113),0.0,0.0,0
257,4,8,(0 0 -1.4938507 29.987549),0.0,0.0,0
258,4,8,(0 0 -1.4029694 30.630936),0.0,0.0,0
259,4,8,(0 0 -1.3648376 31.2724),0.0,0.0,0
260,4,8,(0 0 -1.3266907 31.913864),0.0,0.0,0
261,4,8,(0 0 -1.2518616 32.52478),0.0,0.0,0
262,4,8,(0 0 -1.2279205 33.142807),0.0,0.0,0
263,4,8,(0 0 -1.2039795 33.76082),0.0,0.0,0
264,4,8,(0 0 -1.0905609 34.461823),0.0,0.0,0
265,4,8,(0 0 -0.9879608 35.114334),0.0,0.0,0
266,4,8,(0 0 -0.88534546 35.766846),0.0,0.0,0
267,4,8,(0 0 -0.8752594 36.54979),0.0,0.0,0
268,4,8,(0 0 -0.89738464 37.30298),0.0,0.0,0
269,4,8,(0 0 -0.9194946 38.056168),0.0,0.0,0
270,4,8,(0 0 -0.92092896 38.75528),0.0,0.0,0
271,4,8,(0 0 -0.8514252 39.4711),0.0,0.0,0
272,4,8,(0 0 -0.7819214 40.186935),0.0,0.0,0
273,4,8,(0 0 -0.69773865 41.017868),0.0,0.0,0
274,4,8,(0 0 -0.7110901 41.838806),0.0,0.0,0
275,4,8,(0 0 -0.7244415 42.65976),0.0,0.0,0
276,4,8,(0 0 -0.7251587 43.38388),0.0,0.0,0
277,4,8,(0 0 -0.7597656 44.10675),0.0,0.0,0
278,4,8,(0 0 -0.7943878 44.829605),0.0,0.0,0
279,4,8,(0 0 -0.97242737 45.63365),0.0,0.0,0
280,4,8,(0 0 -1.1050415 46.288116),0.0,0.0,0
281,4,8,(0 0 -1.2376556 46.942596),0.0,0.0,0
282,4,8,(0 0 -1.2789459 47.698837),0.0,0.0,0
283,4,8,(0 0 -1.3146667 48.36551),0.0,0.0,0
284,4,8,(0 0 -1.3106232 49.046143),0.0,0.0,0
285,4,8,(0 0 -1.3065643 49.72679),0.0,0.0,0
286,4,8,(0 0 -1.3023834 50.522903),0.0,0.0,0
287,4,8,(0 0 -1.352417 51.41394),0.0,0.0,0
288,4,8,(0 0 -1.4024506 52.304962),0.0,0.0,0
289,4,8,(0 0 -1.4477844 53.256958),0.0,0.0,0
290,4,8,(0 0 -1.433197 54.312653),0.0,0.0,0
291,4,8,(0 0 -1.4186096 55.368347),0.0,0.0,0
292,4,8,(0 0 -1.4593506 56.40349),0.0,0.0,0
293,4,8,(0 0 -1.450119 57.300568),0.0,0.0,0
294,4,8,(0 0 -1.4409027 58.197662),0.0,0.0,0
295,4,8,(0 0 -1.464508 58.97043),0.0,0.0,0
296,4,8,(0 0 -1.4554749 59.751633),0.0,0.0,0
297,4,8,(0 0 -1.4464569 60.532837),0.0,0.0,0
298,4,8,(0 0 -1.493866 61.05606),0.0,0.0,0
299,4,8,(0 0 -1.5506744 61.504425),0.0,0.0,0
300,4,8,(0 0 -1.6074677 61.95279),0.0,0.0,0
301,4,8,(0 0 -1.6000214 62.355255),0.0,0.0,0
302,4,8,(0 0 -1.590271 62.78798),0.0,0.0,0
303,4,8,(0 0 -1.5805359 63.220703),0.0,0.0,0
304,4,8,(0 0 -1.548172 63.665848),0.0,0.0,0
305,4,8,(0 0 -1.5596466 64.10858),0.0,0.0,0
306,4,8,(0 0 -1.571106 64.55133),0.0,0.0,0
307,4,8,(0 0 -1.536438 65.01544),0.0,0.0,0
308,4,8,(0 0 -1.5342712 65.567444),0.0,0.0,0
309,4,8,(0 0 -1.5321045 66.11948),0.0,0.0,0
310,4,8,(0 0 -1.5215149 66.8291),0.0,0.0,0
311,4,8,(0 0 -1.5000763 67.50331),0.0,0.0,0
312,4,8,(0 0 -1.4786377 68.177536),0.0,0.0,0
313,4,8,(0 0 -1.3399811 68.97734),0.0,0.0,0
314,4,8,(0 0 -1.2607269 69.80403),0.0,0.0,0
315,4,8,(0 0 -1.2410431 70.65135),0.0,0.0,0
316,4,8,(0 0 -1.2213593 71.49867),0.0,0.0,0
317,4,8,(0 0 -1.3448486 72.37863),0.0,0.0,0
318,4,8,(0 0 -1.4174347 73.342224),0.0,0.0,0
319,4,8,(0 0 -1.4900208 74.30582),0.0,0.0,0
320,4,8,(0 0 -1.5355835 75.21573),0.0,0.0,0
321,4,8,(0 0 -1.5267029 75.929276),0.0,0.0,0
322,4,8,(0 0 -1.517807 76.64282),0.0,0.0,0
323,5,8,(0 0 -1.551178 77.39545),0.0,0.0,0
324,5,8,(0 0 -1.5845337 78.1481),0.0,0.0,0
325,5,8,(0 0 -1.6696167 78.86435),0.0,0.0,0
326,5,8,(0 0 -1.7285614 79.55728),0.0,0.0,0
327,5,8,(0 0 -1.760849 80.2074),0.0,0.0,0
328,5,8,(0 0 -1.7931213 80.85751),0.0,0.0,0
329,5,8,(0 0 -1.8536377 81.506256),0.0,0.0,0
330,5,8,(0 0 -1.8749237 82.1366),0.0,0.0,0
331,5,8,(0 0 -1.8962097 82.76694),0.0,0.0,0
332,5,8,(0 0 -1.9848328 83.361694),0.0,0.0,0
333,5,8,(0 0 -2.0909271 83.9693),0.0,0.0,0
334,5,8,(0 0 -2.1970062 84.576904),0.0,0.0,0
335,5,8,(0 0 -2.3017426 85.23773),0.0,0.0,0
336,5,8,(0 0 -2.4101562 85.90155),0.0,0.0,0
337,5,8,(0 0 -2.5185852 86.56537),0.0,0.0,0
338,5,8,(0 0 -2.6085205 87.22513),0.0,0.0,0
339,5,8,(0 0 -2.7232208 87.945984),0.0,0.0,0
340,5,8,(0 0 -2.837906 88.66681),0.0,0.0,0
341,5,8,(0 0 -2.8601074 -18.527863),0.0,0.0,0
342,4,5,(0 0 -2.842102 -50.413864),0.0,0.0,18023
343,4,5,(0 0 -2.8240967 -82.299866),0.0,0.0,0
344,4,5,(0 0 -2.8033447 -85.45328),0.0,0.0,0
345,4,5,(0 0 -2.8210754 -85.77383),0.0,0.0,0
346,5,5,(0 0 -2.8388062 -86.09438),0.0,0.0,30269
347,5,5,(0 0 -2.895584 -85.30177),0.0,0.0,0
348,5,5,(0 0 -2.984848 -84.59225),0.0,0.0,0
349,5,5,(0 0 -3.0740967 -83.88272),0.0,0.0,0
350,5,5,(0 0 -3.0564423 -83.143875),0.0,0.0,0
351,5,5,(0 0 -3.080719 -82.43932),0.0,0.0,0
352,5,5,(0 0 -3.1049805 -81.73477),0.0,0.0,0
353,5,5,(0 0 -3.1195068 -81.06833),0.0,0.0,0
354,5,5,(0 0 -3.116516 -80.378494),0.0,0.0,0
355,4,5,(0 0 -3.067154 -79.70898),0.0,0.0,0
356,4,5,(0 0 -3.0177765 -79.03945),0.0,0.0,0
357,5,5,(0 0 -2.9757385 -78.34572),0.0,0.0,0
358,4,5,(0 0 -2.958435 -77.65972),0.0,0.0,0
359,4,5,(0 0 -2.9411316 -76.973724),0.0,0.0,0
360,4,5,(0 0 -2.9021149 -76.31924),0.0,0.0,0
361,4,5,(0 0 -2.8878326 -75.64665),0.0,0.0,0
362,4,5,(0 0 -2.8735657 -74.974075),0.0,0.0,0
363,4,5,(0 0 -2.8387604 -74.25713),0.0,0.0,0
364,4,5,(0 0 -2.8039398 -73.5402),0.0,0.0,0
365,4,5,(0 0 -2.7460327 -72.662315),0.0,0.0,0
366,4,5,(0 0 -2.6818848 -71.72747),0.0,0.0,0
367,4,5,(0 0 -2.6797943 -70.8196),0.0,0.0,0
368,4,5,(0 0 -2.677719 -69.911736),0.0,0.0,0
369,4,5,(0 0 -2.70195 -69.11919),0.0,0.0,0
370,4,5,(0 0 -2.6954346 -68.34672),0.0,0.0,0
371,4,5,(0 0 -2.688919 -67.57425),0.0,0.0,0
372,4,5,(0 0 -2.7059784 -66.85057),0.0,0.0,0
373,4,5,(0 0 -2.7417908 -66.18186),0.0,0.0,0
374,4,5,(0 0 -2.7776031 -65.51315),0.0,0.0,0
375,4,5,(0 0 -2.780182 -64.88676),0.0,0.0,0
376,4,5,(0 0 -2.7703705 -64.28658),0.0,0.0,0
377,4,5,(0 0 -2.760559 -63.686417),0.0,0.0,0
378,4,5,(0 0 -2.7632751 -63.076096),0.0,0.0,0
379,4,5,(0 0 -2.7507324 -62.476242),0.0,0.0,0
380,4,5,(0 0 -2.7381897 -61.87639),0.0,0.0,0
381,4,5,(0 0 -2.6858673 -61.195496),0.0,0.0,0
382,4,5,(0 0 -2.6569061 -60.58069),0.0,0.0,0
383,4,5,(0 0 -2.627945 -59.965897),0.0,0.0,0
384,4,5,(0 0 -2.6027527 -59.44113),0.0,0.0,0
385,4,5,(0 0 -2.57872 -58.836487),0.0,0.0,0
386,4,5,(0 0 -2.5547028 -58.231842),0.0,0.0,0
387,4,5,(0 0 -2.547943 -57.676483),0.0,0.0,0
388,4,5,(0 0 -2.5326996 -57.162613),0.0,0.0,0
389,4,5,(0 0 -2.517456 -56.64875),0.0,0.0,0
390,4,5,(0 0 -2.496582 -56.121445),0.0,0.0,0
391,4,5,(0 0 -2.50885 -55.68155),0.0,0.0,0
392,4,5,(0 0 -2.5211182 -55.241653),0.0,0.0,0
393,4,5,(0 0 -2.480667 -54.807877),0.0,0.0,0
394,4,5,(0 0 -2.4995117 -54.3945),0.0,0.0,0
395,4,5,(0 0 -2.5183563 -53.981125),0.0,0.0,0
396,4,5,(0 0 -2.500763 -53.638153),0.0,0.0,0
397,4,5,(0 0 -2.471222 -53.340775),0.0,0.0,0
398,4,5,(0 0 -2.4416656 -53.043396),0.0,0.0,0
399,4,5,(0 0 -2.4300842 -52.785492),0.0,0.0,0
400,4,5,(0 0 -2.4112244 -52.56977),0.0,0.0,0
401,4,5,(0 0 -2.3923645 -52.354057),0.0,0.0,0
402,4,5,(0 0 -2.3844757 -52.09852),0.0,0.0,0
403,4,5,(0 0 -2.3870697 -51.85913),0.0,0.0,0
404,4,5,(0 0 -2.405899 -51.632294),0.0,0.0,0
405,4,5,(0 0 -2.4247131 -51.405457),0.0,0.0,0
406,4,5,(0 0 -2.4155426 -51.187195),0.0,0.0,0
407,4,5,(0 0 -2.4063568 -50.968933),0.0,0.0,0
408,4,5,(0 0 -2.3688812 -50.63272),0.0,0.0,0
409,4,5,(0 0 -2.322937 -50.304153),0.0,0.0,0
410,4,5,(0 0 -2.295166 -49.957733),0.0,0.0,0
411,4,5,(0 0 -2.2674103 -49.611298),0.0,0.0,0
412,4,5,(0 0 -2.240631 -49.2686),0.0,0.0,0
413,4,5,(0 0 -2.2418518 -48.95294),0.0,0.0,0
414,4,5,(0 0 -2.2430725 -48.637283),0.0,0.0,0
415,4,5,(0 0 -2.2164612 -48.327972),0.0,0.0,0
416,4,5,(0 0 -2.1858215 -48.059143),0.0,0.0,0
417,4,5,(0 0 -2.155182 -47.79033),0.0,0.0,0
418,4,5,(0 0 -2.1279297 -47.564972),0.0,0.0,0
419,4,5,(0 0 -2.089569 -47.38336),0.0,0.0,0
420,4,5,(0 0 -2.0512238 -47.20175),0.0,0.0,0
421,4,5,(0 0 -2.0191193 -46.995697),0.0,0.0,0
422,4,5,(0 0 -1.9947052 -46.79709),0.0,0.0,0
423,4,5,(0 0 -1.9702759 -46.59851),0.0,0.0,0
424,4,5,(0 0 -1.9441681 -46.49106),0.0,0.0,0
425,4,5,(0 0 -1.9365692 -46.34523),0.0,0.0,0
