slot, allocate quality, display quality,pose,delay, throughput, video size
1,1,0,(null),1.729323,8.330821,15798
2,1,0,(null),1.261406,11.420848,15798
3,1,7,(0 0 -3.2963104 63.50255),0.688072,20.956842,15798
4,1,7,(0 0 -3.2963104 63.50255),0.749323,19.233389,15798
5,1,7,(0 0 -3.2963104 63.50255),0.0,0.0,0
6,7,7,(0 0 -3.2963104 63.50255),0.0,0.0,143355
7,7,0,(null),1.492813,28.354923,43702
8,5,9,(0 0 -3.2963104 63.50255),13.64552,5.2864003,73531
9,5,9,(0 0 -3.2963104 63.50255),2.268438,31.807888,73531
10,3,9,(0 0 -3.2963104 63.50255),2.087188,13.234452,29009
11,9,9,(0 0 -3.2963104 63.50255),9.582552,23.923578,230624
12,9,9,(0 0 -3.2963104 63.50255),2.767344,25.375906,71608
13,3,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
14,3,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
15,3,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
16,3,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
17,3,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
18,3,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
19,4,9,(0 0 -3.2963104 63.50255),4.508802,9.591126,44633
20,3,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
21,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
22,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
23,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
24,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
25,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
26,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
27,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
28,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
29,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
30,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
31,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
32,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
33,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
34,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
35,4,9,(0 0 -3.2963104 63.50255),0.0,0.0,0
36,4,9,(0 0 -3.8227997 63.651947),0.0,0.0,0
37,4,9,(0 0 -4.4809265 63.8387),0.0,0.0,0
38,4,9,(0 0 -4.8757935 63.950745),0.0,0.0,0
39,4,9,(0 0 -5.2706604 64.06279),0.0,0.0,0
40,4,9,(0 0 -6.200363 64.67801),0.0,0.0,0
41,4,9,(0 0 -6.744446 65.15996),0.0,0.0,0
42,4,9,(0 0 -6.69046 65.27826),0.0,0.0,0
43,4,9,(0 0 -6.8459473 65.51425),0.0,0.0,0
44,4,9,(0 0 -6.931183 65.765015),0.0,0.0,0
45,4,9,(0 0 -6.8515778 65.931885),0.0,0.0,0
46,4,9,(0 0 -6.826721 66.08278),0.0,0.0,0
47,4,9,(0 0 -6.7947083 66.26706),0.0,0.0,0
48,4,9,(0 0 -6.725525 66.36441),0.0,0.0,0
49,4,9,(0 0 -6.725464 66.340546),0.0,0.0,0
50,4,9,(0 0 -6.7317505 66.25905),0.0,0.0,0
51,4,9,(0 0 -6.71463 66.21083),0.0,0.0,0
52,4,9,(0 0 -6.715927 66.19055),0.0,0.0,0
53,4,9,(0 0 -6.8056335 65.96274),0.0,0.0,0
54,4,9,(0 0 -6.872162 65.71701),0.0,0.0,0
55,4,9,(0 0 -6.9482117 65.5889),0.0,0.0,0
56,4,9,(0 0 -7.0245056 65.44385),0.0,0.0,0
57,4,9,(0 0 -7.061142 65.29379),0.0,0.0,0
58,4,9,(0 0 -7.172928 65.10376),0.0,0.0,0
59,4,9,(0 0 -7.3021393 64.97183),0.0,0.0,0
60,4,9,(0 0 -7.3465424 64.79617),0.0,0.0,0
61,4,9,(0 0 -7.3258514 64.66647),0.0,0.0,0
62,4,9,(0 0 -7.2769165 64.56123),0.0,0.0,0
63,4,9,(0 0 -7.241684 64.39517),0.0,0.0,0
64,4,9,(0 0 -7.143997 64.24594),0.0,0.0,0
65,4,9,(0 0 -7.025177 64.09569),0.0,0.0,0
66,4,9,(0 0 -7.0000763 63.90677),0.0,0.0,0
67,4,9,(0 0 -7.0103455 63.75151),0.0,0.0,0
68,4,9,(0 0 -6.922409 63.6362),0.0,0.0,0
69,4,9,(0 0 -6.840393 63.481552),0.0,0.0,0
70,4,9,(0 0 -6.8066254 63.317673),0.0,0.0,0
71,4,9,(0 0 -6.791565 63.220642),0.0,0.0,0
72,4,9,(0 0 -6.796112 63.113556),0.0,0.0,0
73,4,9,(0 0 -6.8049164 63.01883),0.0,0.0,0
