quality,ts,
36647,39,24723959,
35703,39,21969792,
35711,39,27341666,
35695,39,23080208,
35687,39,27395834,
35702,35,26042187,
35710,35,26320833,
34703,39,21139584,
34695,39,23561980,
34711,39,23751563,
34719,39,24399479,
33479,39,24032292,
33487,39,24170312,
33495,39,23667187,
33503,39,24373437,
28247,39,21530729,
28239,39,23284375,
28255,39,21065625,
28231,39,23959375,
28246,35,24379166,
28254,35,25147396,
20535,39,23481250,
20543,39,27467708,
20527,39,21833333,
20519,39,22567708,
14279,39,23392187,
14287,39,24137500,
14303,39,23453125,
14295,39,28085417,
4975,39,23015104,
4983,39,23982813,
4991,39,20918750,
4982,35,28518750,
4990,35,28184375,
4967,39,18831250,
133039,39,20446875,
133031,39,23656250,
133047,39,22650521,
133055,39,20697917,
126199,39,22244270,
126207,39,25456250,
126191,39,22555729,
118351,39,21942188,
118343,39,24416146,
118359,39,27767709,
118367,39,23668750,
109599,39,21124479,
109591,39,25583854,
109575,39,26494792,
109583,39,24543750,
105375,39,26492709,
105351,39,24240104,
105359,39,24395833,
105367,39,24587499,
102759,39,19905208,
102775,39,22198437,
102767,39,28017708,
102783,39,20696875,
101223,39,21551042,
101231,39,22816146,
101239,39,25595834,
101247,39,20497395,
99695,39,20331771,
99703,39,24408334,
99711,39,22097396,
98287,39,20140105,
98295,39,22456771,
98302,35,24115104,
98294,35,26111979,
96607,39,19979688,
96583,39,22876041,
96591,39,23550521,
96599,39,19524479,
98303,39,22268229,
106063,39,24803125,
106071,39,25225000,
106079,39,26390104,
93615,39,22775000,
93623,39,24774479,
93631,39,22900000,
93607,39,20659375,
91551,39,23615105,
91543,39,24372396,
91527,39,25754167,
89487,39,22850521,
89479,39,29693229,
89495,39,25153125,
89503,39,20282812,
87063,39,25077084,
87071,39,25759375,
87055,39,26604167,
87047,39,27145312,
84527,39,22338542,
84535,39,22457292,
84519,39,22848438,
84543,39,22200521,
59535,39,22085417,
59543,39,19755208,
59551,39,22114062,
59527,39,23274479,
41799,39,21370833,
41807,39,22365625,
41815,39,21525000,
41823,39,20726563,
3895,39,21173437,
3903,39,22145313,
3887,39,23411458,
