0,47187
1,30250
2,19139
3,12237
4,7924
5,5261
6,49898
7,32122
8,20648
9,12963
10,8064
11,5180
12,43826
13,26759
14,16573
15,10383
16,6596
17,4352
18,42860
19,25911
20,15673
21,9967
22,6464
23,4402
24,48150
25,30800
26,19648
27,12581
28,7996
29,5246
30,50393
31,32531
32,20675
33,13255
34,8172
35,5215
36,43045
37,26185
38,16212
39,10119
40,6427
41,4257
42,42699
43,25885
44,15801
45,9970
46,6408
47,4381
48,57700
49,36770
50,23255
51,14585
52,9139
53,5889
54,56764
55,36221
56,23161
57,14841
58,9533
59,6120
60,55695
61,35192
62,22240
63,13977
64,9067
65,5987
66,59627
67,38374
68,24719
69,15472
70,9912
71,6489
72,59146
73,37479
74,23607
75,15100
76,9408
77,6003
78,55927
79,35667
80,22802
81,14504
82,9229
83,6043
84,55468
85,34923
86,21959
87,13788
88,8881
89,5867
90,60131
91,38776
92,24729
93,15890
94,10122
95,6473
96,58020
97,36893
98,23285
99,14575
100,9243
101,5939
102,56138
103,35757
104,22928
105,14648
106,9342
107,6013
108,55213
109,34676
110,21880
111,13909
112,8831
113,5898
114,59707
115,38481
116,24629
117,15782
118,9871
119,6413
120,57444
121,36670
122,23378
123,14471
124,9113
125,5885
126,56364
127,36003
128,23131
129,14731
130,9364
131,6023
132,55650
133,34846
134,21958
135,14121
136,8970
137,5894
138,59394
139,38292
140,24415
141,15622
142,10091
143,6435
144,57937
145,36839
146,23278
147,14512
148,9170
149,5973
150,56462
151,36334
152,23277
153,14807
154,9552
155,6232
156,55717
157,35237
158,22113
159,14016
160,8885
161,5924
162,59444
163,38240
164,24598
165,15609
166,9966
167,6387
168,57172
169,36390
170,23165
171,14594
172,9150
173,5866
174,56355
175,36220
176,23182
177,14943
178,9514
179,6158
180,55656
181,35201
182,22115
183,14065
184,9083
185,5983
186,59303
187,38174
188,24523
189,15677
190,9943
191,6407
192,58465
193,37057
194,23479
195,14726
196,9298
197,5937
198,56434
199,36293
200,23276
201,14865
202,9437
203,6172
204,55693
205,35057
206,22149
207,14073
208,9028
209,5901
210,59694
211,38443
212,24684
213,15752
214,9976
215,6415
216,57830
217,36689
218,23262
219,14517
220,9099
221,5880
222,56911
223,36257
224,23532
225,14927
226,9608
227,6277
228,55855
229,35188
230,22106
231,14067
232,8869
233,5933
234,59883
235,38162
236,24608
237,15581
238,9915
239,6381
240,57340
241,36566
242,23123
243,14506
244,9152
245,5967
246,55820
247,35862
248,23115
249,14727
250,9580
251,6286
252,55849
253,35250
254,22068
255,13987
256,9064
257,6050
258,58758
259,37857
260,24242
261,15553
262,9788
263,6377
264,58148
265,36797
266,23338
267,14772
268,9283
269,5960
270,56290
271,36076
272,23288
273,14851
274,9521
275,6264
276,55676
277,34886
278,22096
279,13922
280,9006
281,6007
282,59879
283,38333
284,24557
285,15752
286,9948
287,6464
288,57185
289,36604
290,23218
291,14672
292,9354
293,6053
294,55187
295,35308
296,22763
297,14556
298,9458
299,6240
300,54602
301,34437
302,21684
303,13840
304,8795
305,5887
306,58605
307,37613
308,24312
309,15497
310,9802
311,6446
312,58273
313,36922
314,23453
315,14947
316,9342
317,6042
318,55884
319,35779
320,22947
321,14737
322,9482
323,6089
324,55025
325,34558
326,21689
327,13763
328,8865
329,5863
330,60106
331,38656
332,24774
333,15819
334,10075
335,6495
336,58163
337,37077
338,23638
339,14985
340,9414
341,6059
342,55831
343,35840
344,22932
345,14695
346,9424
347,6204
348,55409
349,34808
350,21782
351,13668
352,8753
353,5835
354,59289
355,38126
356,24761
357,15789
358,9860
359,6479
360,58211
361,37003
362,23547
363,14793
364,9306
365,5969
366,55893
367,35679
368,22796
369,14638
370,9507
371,6198
372,55583
373,34731
374,21688
375,13629
376,8704
377,5788
378,59476
379,38239
380,24479
381,15693
382,9921
383,6408
384,58040
385,36846
386,23385
387,14780
388,9315
389,5998
390,55742
391,35646
392,23042
393,14766
394,9490
395,6236
396,55357
397,34625
398,21709
399,13614
400,8840
401,5799
402,59051
403,37906
404,24289
405,15581
406,9725
407,6329
408,57789
409,36764
410,23470
411,14666
412,9262
413,5925
414,55985
415,35946
416,23029
417,14837
418,9511
419,6299
420,55533
421,34723
422,21741
423,13625
424,8805
425,5920
426,58789
427,37885
428,24328
429,15429
430,9760
431,6342
432,57353
433,36458
434,23126
435,14556
436,9249
437,5835
438,54995
439,35188
440,22580
441,14593
442,9324
443,6188
444,54965
445,34632
446,21529
447,13554
448,8706
449,5862
450,59334
451,38229
452,24456
453,15573
454,9797
455,6312
456,57761
457,36755
458,23395
459,14587
460,9285
461,5999
462,55246
463,35113
464,22680
465,14499
466,9502
467,6264
468,54825
469,34501
470,21292
471,13499
472,8670
473,5779
474,59164
475,37848
476,24450
477,15566
478,9785
479,6247
480,57404
481,36435
482,23190
483,14535
484,9079
485,5879
486,55284
487,35226
488,22692
489,14576
490,9318
491,6186
492,55511
493,34755
494,21616
495,13634
496,8671
497,5795
498,59162
499,37664
500,24277
501,15401
502,9703
503,6302
504,56636
505,35965
506,22962
507,14436
508,9091
509,5818
510,55415
511,35404
512,22807
513,14736
514,9468
515,6216
516,55479
517,34784
518,21545
519,13549
520,8700
521,5779
522,58617
523,37361
524,24197
525,15379
526,9824
527,6264
528,48488
529,30741
530,19744
531,12522
532,8004
533,5210
534,50609
535,32537
536,20744
537,13170
538,8261
539,5231
540,43473
541,26595
542,16416
543,10320
544,6525
545,4338
546,43100
547,26123
548,15946
549,10042
550,6457
551,4420
552,57396
553,36497
554,23203
555,14547
556,9239
557,5904
558,55321
559,35145
560,22420
561,14460
562,9236
563,6094
564,55434
565,34731
566,21258
567,13428
568,8507
569,5681
570,59259
571,38005
572,24270
573,15491
574,9807
575,6354
576,57650
577,36897
578,23352
579,14904
580,9439
581,6118
582,54371
583,34500
584,21990
585,14047
586,8988
587,5879
588,54320
589,33863
590,20996
591,13112
592,8461
593,5679
594,59627
595,38314
596,24765
597,15868
598,10066
599,6599
600,57667
601,36909
602,23495
603,14931
604,9461
605,6141
606,54235
607,34483
608,21938
609,14040
610,9062
611,5933
612,54421
613,33718
614,20790
615,13046
616,8316
617,5575
618,59701
619,38391
620,24827
621,15799
622,10058
623,6574
624,57928
625,36990
626,23640
627,14974
628,9501
629,6082
630,53813
631,34235
632,21969
633,14156
634,9116
635,5961
636,54716
637,34031
638,21008
639,13156
640,8502
641,5666
642,59161
643,38087
644,24488
645,15645
646,10038
647,6473
648,57652
649,36837
650,23626
651,15067
652,9587
653,6247
654,54165
655,34312
656,22002
657,14000
658,9046
659,5946
660,54340
661,33926
662,20815
663,13161
664,8465
665,5632
666,59567
667,38435
668,24729
669,15792
670,10032
671,6553
672,56730
673,36250
674,23339
675,14947
676,9476
677,6136
678,53838
679,34153
680,21976
681,13999
682,9032
683,6079
684,53626
685,33444
686,20525
687,12929
688,8405
689,5535
690,58735
691,37967
692,24373
693,15497
694,9846
695,6493
696,56752
697,36457
698,23410
699,14779
700,9466
701,6155
702,54416
703,34591
704,22199
705,14148
706,9222
707,6055
708,54146
709,33592
710,20704
711,12915
712,8373
713,5574
714,58965
715,38205
716,24429
717,15630
718,9984
719,6494
720,57360
721,36695
722,23569
723,15003
724,9583
725,6207
726,53977
727,34242
728,21939
729,13986
730,8958
731,5953
732,53476
733,33415
734,20460
735,12821
736,8283
737,5504
738,59216
739,38220
740,24413
741,15554
742,9997
743,6476
744,57432
745,36772
746,23415
747,14854
748,9529
749,6134
750,54335
751,34217
752,21926
753,14059
754,8925
755,5912
756,53956
757,33408
758,20563
759,12968
760,8256
761,5544
762,59315
763,38196
764,24481
765,15578
766,9794
767,6368
768,56000
769,35777
770,22928
771,14622
772,9234
773,6071
774,53860
775,34346
776,22023
777,14051
778,9002
779,5913
780,53914
781,33439
782,20600
783,12931
784,8240
785,5532
786,59155
787,38172
788,24594
789,15667
790,9849
791,6407
792,56494
793,36486
794,23215
795,14794
796,9386
797,6135
798,53717
799,33721
800,21632
801,13835
802,8821
803,5804
804,53245
805,32712
806,20301
807,12751
808,8031
809,5387
810,59197
811,38183
812,24427
813,15412
814,9824
815,6427
816,56647
817,36404
818,23211
819,14853
820,9401
821,6124
822,53041
823,33393
824,20975
825,13419
826,8627
827,5728
828,52705
829,32360
830,19729
831,12270
832,7815
833,5254
834,59293
835,38369
836,24803
837,15723
838,9978
839,6491
840,56150
841,36004
842,23190
843,14728
844,9402
845,6141
846,53118
847,33405
848,21311
849,13653
850,8634
851,5674
852,52636
853,32372
854,19752
855,12127
856,7766
857,5281
858,58772
859,38057
860,24448
861,15656
862,9890
863,6443
864,56915
865,36331
866,23235
867,14840
868,9437
869,6125
870,53670
871,33636
872,21328
873,13603
874,8650
875,5713
876,53113
877,32530
878,19850
879,12253
880,7779
881,5228
882,59566
883,38261
884,24420
885,15509
886,9961
887,6449
888,55829
889,35752
890,23074
891,14904
892,9453
893,6096
894,52991
895,33560
896,21284
897,13587
898,8640
899,5702
900,52748
901,32672
902,20028
903,12452
904,7884
905,5297
906,58566
907,37768
908,24460
909,15587
910,9911
911,6488
912,55879
913,35972
914,23134
915,14974
916,9544
917,6185
918,53849
919,33830
920,21430
921,13653
922,8818
923,5737
924,52524
925,32169
926,19817
927,12237
928,7815
929,5185
930,58969
931,38042
932,24314
933,15483
934,10007
935,6584
936,56036
937,35839
938,23117
939,14636
940,9332
941,6074
942,53598
943,33841
944,21499
945,13659
946,8654
947,5743
948,52123
949,32223
950,19544
951,12147
952,7863
953,5229
954,59532
955,38442
956,24684
957,15670
958,10036
959,6466
960,55740
961,35614
962,22991
963,14689
964,9374
965,6070
966,53372
967,33668
968,21496
969,13561
970,8691
971,5749
972,52194
973,32062
974,19447
975,12021
976,7738
977,5215
978,58937
979,37953
980,24357
981,15533
982,9866
983,6375
984,56081
985,35802
986,23097
987,14713
988,9372
989,6153
990,53973
991,33979
992,21489
993,13735
994,8793
995,5877
996,52519
997,32253
998,19489
999,12143
1000,7774
1001,5239
1002,58985
1003,37964
1004,24297
1005,15507
1006,9796
1007,6431
1008,55383
1009,35722
1010,22945
1011,14800
1012,9409
1013,6103
1014,53266
1015,33633
1016,21284
1017,13581
1018,8680
1019,5736
1020,52170
1021,31937
1022,19370
1023,12098
1024,7848
1025,5213
1026,59424
1027,37974
1028,24322
1029,15599
1030,9950
1031,6572
1032,55328
1033,35410
1034,23021
1035,14840
1036,9498
1037,6162
1038,52898
1039,33046
1040,20733
1041,13199
1042,8408
1043,5551
1044,50948
1045,31400
1046,18966
1047,11669
1048,7473
1049,5028
1050,58326
1051,37775
1052,24183
1053,15422
1054,9946
1055,6430
1056,55772
1057,35564
1058,23165
1059,14856
1060,9534
1061,6239
