slot, allocate quality, display quality,pose,delay, throughput, video size
1,1,0,(null),4.065208,3.5423975,15798
2,1,0,(null),1.166615,12.348856,15798
3,1,0,(null),0.679844,21.201122,15798
4,1,0,(null),1.500781,9.601003,15798
5,1,6,(0 0 -3.2963104 63.50255),9.379219,0.9306971,10128
6,5,6,(0 0 -3.2963104 63.50255),6.736407,10.710287,73531
7,5,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
8,6,6,(0 0 -3.2963104 63.50255),5.14099,21.79633,113432
9,2,6,(0 0 -3.2963104 63.50255),3.263178,5.979327,20906
10,1,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
11,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
12,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
13,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
14,3,6,(0 0 -3.2963104 63.50255),2.734844,10.100663,29009
15,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
16,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
17,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
18,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
19,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
20,2,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
21,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
22,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
23,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
24,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
25,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
26,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
27,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
28,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
29,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
30,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
31,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
32,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
33,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
34,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
35,3,6,(0 0 -3.2963104 63.50255),0.0,0.0,0
36,3,6,(0 0 -3.8227997 63.651947),0.0,0.0,0
37,3,6,(0 0 -4.4809265 63.8387),0.0,0.0,0
38,3,6,(0 0 -4.8757935 63.950745),0.0,0.0,0
39,3,6,(0 0 -5.2706604 64.06279),0.0,0.0,0
40,3,6,(0 0 -6.200363 64.67801),0.0,0.0,0
41,3,6,(0 0 -6.744446 65.15996),0.0,0.0,0
42,3,6,(0 0 -6.69046 65.27826),0.0,0.0,0
43,3,6,(0 0 -6.8459473 65.51425),0.0,0.0,0
44,3,6,(0 0 -6.931183 65.765015),0.0,0.0,0
45,3,6,(0 0 -6.8515778 65.931885),0.0,0.0,0
46,3,6,(0 0 -6.826721 66.08278),0.0,0.0,0
47,3,6,(0 0 -6.7947083 66.26706),0.0,0.0,0
48,3,6,(0 0 -6.725525 66.36441),0.0,0.0,0
49,3,6,(0 0 -6.725464 66.340546),0.0,0.0,0
50,3,6,(0 0 -6.7317505 66.25905),0.0,0.0,0
51,3,6,(0 0 -6.71463 66.21083),0.0,0.0,0
52,3,6,(0 0 -6.715927 66.19055),0.0,0.0,0
53,3,6,(0 0 -6.8056335 65.96274),0.0,0.0,0
54,3,6,(0 0 -6.872162 65.71701),0.0,0.0,0
55,3,6,(0 0 -6.9482117 65.5889),0.0,0.0,0
56,3,6,(0 0 -7.0245056 65.44385),0.0,0.0,0
57,3,6,(0 0 -7.061142 65.29379),0.0,0.0,0
58,3,6,(0 0 -7.172928 65.10376),0.0,0.0,0
59,3,6,(0 0 -7.3021393 64.97183),0.0,0.0,0
60,3,6,(0 0 -7.3465424 64.79617),0.0,0.0,0
61,3,6,(0 0 -7.3258514 64.66647),0.0,0.0,0
62,3,6,(0 0 -7.2769165 64.56123),0.0,0.0,0
63,3,6,(0 0 -7.241684 64.39517),0.0,0.0,0
64,3,6,(0 0 -7.143997 64.24594),0.0,0.0,0
65,3,6,(0 0 -7.025177 64.09569),0.0,0.0,0
66,3,6,(0 0 -7.0000763 63.90677),0.0,0.0,0
67,3,6,(0 0 -7.0103455 63.75151),0.0,0.0,0
68,3,6,(0 0 -6.922409 63.6362),0.0,0.0,0
69,3,6,(0 0 -6.840393 63.481552),0.0,0.0,0
70,3,6,(0 0 -6.8066254 63.317673),0.0,0.0,0
71,3,6,(0 0 -6.791565 63.220642),0.0,0.0,0
72,3,6,(0 0 -6.796112 63.113556),0.0,0.0,0
73,3,6,(0 0 -6.8049164 63.01883),0.0,0.0,0
74,3,6,(0 0 -6.761505 62.922897),0.0,0.0,0
75,3,6,(0 0 -6.6949463 62.79721),0.0,0.0,0
76,3,6,(0 0 -6.6734314 62.686935),0.0,0.0,0
77,3,6,(0 0 -6.6461945 62.53415),0.0,0.0,0
78,3,6,(0 0 -6.606842 62.36914),0.0,0.0,0
79,3,6,(0 0 -6.5471497 62.273834),0.0,0.0,0
80,3,6,(0 0 -6.531311 62.202057),0.0,0.0,0
81,3,6,(0 0 -6.4794617 62.122406),0.0,0.0,0
82,3,6,(0 0 -6.4443665 62.081085),0.0,0.0,0
83,3,6,(0 0 -6.454254 62.043274),0.0,0.0,0
84,3,6,(0 0 -6.4228363 61.95529),0.0,0.0,0
85,3,6,(0 0 -6.3925323 61.852463),0.0,0.0,0
86,3,6,(0 0 -6.369629 61.762665),0.0,0.0,0
87,3,6,(0 0 -6.356552 61.668213),0.0,0.0,0
88,3,6,(0 0 -6.3432617 61.59201),0.0,0.0,0
89,3,6,(0 0 -6.3232117 61.525055),0.0,0.0,0
90,3,6,(0 0 -6.366089 61.425323),0.0,0.0,0
91,3,6,(0 0 -6.3897095 61.319168),0.0,0.0,0
92,3,6,(0 0 -6.373993 61.224136),0.0,0.0,0
93,3,6,(0 0 -6.390152 61.168167),0.0,0.0,0
94,3,6,(0 0 -6.3935394 61.12439),0.0,0.0,0
95,3,6,(0 0 -6.385544 61.06189),0.0,0.0,0
96,3,6,(0 0 -6.386093 60.948715),0.0,0.0,0
97,3,6,(0 0 -6.367218 60.887802),0.0,0.0,0
98,3,6,(0 0 -6.3433075 60.867767),0.0,0.0,0
99,3,6,(0 0 -6.305252 60.80429),0.0,0.0,0
100,3,6,(0 0 -6.2344513 60.76956),0.0,0.0,0
101,3,6,(0 0 -6.168915 60.748276),0.0,0.0,0
102,3,6,(0 0 -6.128998 60.71637),0.0,0.0,0
103,3,6,(0 0 -6.112686 60.67958),0.0,0.0,0
104,3,6,(0 0 -6.0953827 60.63867),0.0,0.0,0
105,3,6,(0 0 -6.0409546 60.58023),0.0,0.0,0
106,3,6,(0 0 -6.0095215 60.503143),0.0,0.0,0
107,3,6,(0 0 -5.9805145 60.44194),0.0,0.0,0
108,3,6,(0 0 -5.9320526 60.38971),0.0,0.0,0
109,3,6,(0 0 -5.9121704 60.227386),0.0,0.0,0
110,3,6,(0 0 -5.90007 60.06131),0.0,0.0,0
111,3,6,(0 0 -5.8790436 59.95369),0.0,0.0,0
112,3,6,(0 0 -5.8822327 59.8907),0.0,0.0,0
113,3,6,(0 0 -5.905548 59.717377),0.0,0.0,0
114,3,6,(0 0 -5.9194183 59.484985),0.0,0.0,0
115,3,6,(0 0 -5.916168 59.34665),0.0,0.0,0
116,3,6,(0 0 -5.9201508 59.246033),0.0,0.0,0
117,3,6,(0 0 -5.9317474 59.136932),0.0,0.0,0
