65.0,
64.09432,
65.0,
65.0,
64.70461,
65.0,
65.0,
64.74664,
65.0,
65.0,
65.0,
65.0,
64.10806,
65.0,
65.0,
65.0,
65.0,
65.0,
65.0,
65.0,
65.0,
62.894405,
64.90124,
64.70461,
64.71861,
65.0,
61.497326,
65.0,
64.481346,
59.502483,
64.09432,
62.709732,
64.91533,
64.3149,
62.5,
63.902542,
65.0,
64.91533,
64.69061,
64.28725,
63.45501,
63.09348,
63.334038,
65.0,
65.0,
64.09432,
63.902542,
64.495255,
64.71861,
65.0,
65.0,
65.0,
65.0,
63.88889,
64.09432,
65.0,
65.0,
65.0,
65.0,
64.73263,
63.684772,
64.28725,
65.0,
65.0,
