1.583759546,,1.503464475
1.536886692,,
1.575781345,,
1.563813686,,
1.515942574,,
1.572789669,,
1.608694553,,
1.719398022,,
1.888944864,,
1.982690096,,
1.777243614,,
1.555834055,,
1.541873455,,
1.582762957,,
1.558826923,,
1.596725225,,
1.56979847,,
1.734358311,,
1.701444864,,
1.827110291,,
1.628638983,,
1.554945469,,
1.561712503,,
1.555834532,,
1.57179451,,
1.547856092,,
1.552842855,,
1.549850464,,
1.543867111,,
1.443138599,,
1.403243542,,
1.571794987,,
1.555832386,,
1.514945269,,
1.432165146,,
1.424188614,,
1.459093571,,
1.41122365,,
1.397259712,,
1.391275406,,
1.444134235,,
1.44413352,,
1.408230305,,
1.458097935,,
1.432165623,,
1.45211339,,
1.417206526,,
1.435159445,,
1.418202639,,
1.421195269,,
1.436155796,,
1.440144777,,
1.491007805,,
1.599718332,,
1.579771519,,
1.53788352,,
1.578772783,,
1.658559799,,
1.404242277,,
1.442140102,,
1.428175688,,
1.422193766,,
1.418203592,,
1.407233715,,
1.436156034,,
1.401247978,,
1.456132412,,
1.437122345,,
1.396263838,,
1.404240608,,
1.416210175,,
1.447025299,,
1.371329308,,
1.423190355,,
1.398256063,,
1.404241085,,
1.400251627,,
1.389280558,,
1.410224676,,
1.407233477,,
1.438150883,,
1.455104113,,
1.413217545,,
1.45211339,,
1.416208744,,
1.419201374,,
1.401247978,,
1.427180529,,
1.386289835,,
1.441142082,,
1.424187422,,
1.477046967,,
1.621659994,,
1.765274763,,
1.743332863,,
1.47505188,,
1.423189878,,
1.428176641,,
1.467072725,,
1.432167053,,
